	idx	natural_length	frequencies	natural	fcfs	caplan	caplan_low_temperature	fcfs_length	caplan_length	caplan_low_temperature_length
3493	3493	6	4	iberia	compitered	rafjegtonihqu	salling	10	13	7
3494	3494	2	4	rn	doctions	ssdvrvsfh	lease	8	9	5
3495	3495	6	17	dinner	respecting	pv	bale	10	2	4
3496	3496	5	89	harry	calon	kfm	dishopes	5	3	8
3497	3497	5	31	knows	slow	xSOSy	dries	4	5	5
3498	3498	4	184	date	collit	bfwsfapey	allond	6	9	6
3499	3499	7	32	holiday	look	pixmdls	compoted	4	7	8
3500	3500	9	52	brazilian	extines	lksuw	archieling	7	5	10
3501	3501	10	23	expedition	ten	b	engree	3	1	6
3502	3502	8	37	benjamin	stiring	veymoutksndjfe	cander	7	14	6
3503	3503	8	5	herschel	fly	eantfoalehan	chark	3	12	5
3504	3504	7	2	babbage	surrestants	wiri	competition	11	4	11
3505	3505	9	3	warburton	assolving	vrexogokakbilty	tino	9	15	4
3506	3506	7	24	crossed	ample	hunlyalys	sports	5	9	6
3507	3507	3	188	non	light	iwqrirrer	tradio	5	9	6
3508	3508	8	3	existent	punishy	gacpvoeriovreyk	tun	7	15	3
3509	3509	7	15	barrier	boand	pbugveoayynkceflapm	starts	5	19	6
3510	3510	6	1	marree	stor	woristzp	heart	4	8	5
3511	3511	8	34	prisoner	austrial	apjolgbfuzhwduahnwisnoudoxsdriqkd	colection	8	33	9
3512	3512	8	6	barracks	disapates	ataggsobpovolqybaixbgr	districtions	9	22	12
3513	3513	4	7	torn	widnow	webmb	propers	6	5	7
3514	3514	5	8	punch	shiston	kijhkme	please	7	7	6
3515	3515	5	14	wears	goals	nngkesvbyielfeyioxbnerqsapstngs	singed	5	31	6
3516	3516	7	1	jesters	surning	jzyheuvdcrieazcwnuxenmtd	parine	7	24	6
3517	3517	6	1	motley	provide	buvbhguateorcaveubbats	departing	7	22	9
3518	3518	5	58	broke	barrier	utdtwponSOSbioyvanxb	pully	7	20	5
3519	3519	3	39	leg	northments	aceqmvlgenvasia	constitutions	10	15	13
3520	3520	6	197	places	conservative	lopg	autel	12	4	5
3521	3521	6	15	finger	somether	godv	suncher	8	4	7
3522	3522	4	261	take	montross	cmyjrs	asside	8	6	6
3523	3523	10	1	centrewest	moners	kcacbroe	wither	6	8	6
3524	3524	12	5	coefficients	thoth	elerb	districent	5	5	10
3525	3525	8	5	integers	arrel	uagyicgy	contruments	5	8	11
3526	3526	8	9	rational	senties	SOSwiSOSlfruSOSdvhsgmrgx	austrator	7	24	9
3527	3527	5	28	roots	belts	hncteqai	bish	5	8	4
3528	3528	8	10	dividing	stale	brionan	alie	5	7	4
3529	3529	8	41	constant	barrell	raz	paried	7	3	6
3530	3530	7	84	leading	montog	g	piece	6	1	5
3531	3531	11	9	coefficient	componed	rogbwzkn	prostion	8	8	8
3532	3532	6	10	angela	constition	wiennewd	bollow	10	8	6
3533	3533	5	30	likes	adentaly	rizitcrkdshedforss	cline	8	18	5
3534	3534	4	49	wear	bathing	cgomof	bane	7	6	4
3535	3535	8	1	bandanas	carrior	xeljniju	charlow	7	8	7
3536	3536	10	4	persuasion	buy	gagmmvxkrawfry	amon	3	14	4
3537	3537	8	2	rhetoric	prope	kkhavcecxiono	senes	5	13	5
3538	3538	9	29	continues	striple	ocroxiraSOSvvfsebo	boods	7	18	5
3539	3539	12	4	installments	tentine	mwSOSstuirstvf	read	7	14	4
3540	3540	4	21	loan	enny	nmoonauq	brick	4	8	5
3541	3541	4	65	rate	serman	scksierqaryisp	warmer	6	14	6
3542	3542	6	24	sample	conservect	nojwlegexrhu	remove	10	12	6
3543	3543	3	25	mad	bises	zronisyaddh	settler	5	11	7
3544	3544	3	16	cow	infrestription	f	allows	14	1	6
3545	3545	5	9	pedal	countrially	xwelkthjldSOSnsgtlfgqmrstmeajligspborzdrkoun	tearly	11	44	6
3546	3546	6	175	middle	anters	glod	struction	6	4	9
3547	3547	8	151	position	monteen	clhbkmixlixynz	hard	7	14	4
3548	3548	5	30	villa	porters	nas	spicies	7	3	7
3549	3549	10	1	villekulla	actures	akhhbijppacayal	componing	7	15	9
3550	3550	4	49	gray	competations	jlojbav	distropal	12	7	9
3551	3551	4	22	toad	borks	lyrutef	monsor	5	7	6
3552	3552	5	139	lower	thrower	dlowto	surton	7	6	6
3553	3553	6	25	saxony	citch	fubrogwlerma	distones	5	12	8
3554	3554	7	24	crowned	evired	uuoexspkhgxlittyxeinnknidayt	sequent	6	28	7
3555	3555	2	111	mr	ruces	vuoj	severet	5	4	7
3556	3556	7	5	morales	experived	avogipnodyeeninaoisoanqky	distriction	9	25	11
3557	3557	3	72	box	newshapped	oxSOSyumjatufrocctiox	state	10	21	5
3558	3558	6	1	girder	sean	yom	supernaliants	4	3	13
3559	3559	6	52	stayed	arroold	ja	bollowed	7	2	8
3560	3560	10	11	medication	sumports	tsapocmlaeqleyhwowfbingril	aucidens	8	26	8
3561	3561	6	55	adults	consected	fwcldetyylerk	secially	9	13	8
3562	3562	5	1	subin	prography	eaekglkgyy	arbott	9	10	6
3563	3563	6	15	wounds	compunies	natharw	tourness	9	7	8
3564	3564	7	13	painful	lasts	grn	phart	5	3	5
3565	3565	7	19	lessons	cum	leslolemg	seat	3	9	4
3566	3566	6	182	almost	ruse	dmobkqt	metions	4	7	7
3567	3567	6	44	anyone	gree	goesvtsdsbk	genes	4	11	5
3568	3568	7	6	pretend	norms	hcebepetm	sends	5	9	5
3569	3569	5	9	murad	teards	fuaf	holds	6	4	5
3570	3570	6	56	agreed	chiston	bhancledwowmalm	hime	7	15	4
3571	3571	7	7	editors	list	pyfhfblagraSOSgl	alman	4	16	5
3572	3572	11	6	bruckheimer	marder	cnwlizkbrakmxnl	carrele	6	15	7
3573	3573	8	100	powerful	tenter	alwb	partiery	6	4	8
3574	3574	9	40	hollywood	lears	jetuxwordpyladew	recurately	5	16	10
3575	3575	10	63	controlled	thinison	affid	organison	8	5	9
3576	3576	6	153	cities	massines	rhdtcly	ane	8	7	3
3577	3577	8	1	cabarrus	accest	dudetu	rools	6	6	5
3578	3578	7	8	concord	continuent	eneavypyxatt	aliminian	10	12	9
3579	3579	10	3	harrisburg	compoter	detpjitwizxenylro	chilliph	8	17	8
3580	3580	10	1	kannapolis	indecreation	sinstmn	arteried	12	7	8
3581	3581	5	260	mount	bundal	toclfba	communication	6	7	13
3582	3582	8	15	pleasant	decial	sduvewnitk	dotation	6	10	8
3583	3583	7	4	midland	controversion	epcd	restruction	13	4	11
3584	3584	11	41	continental	steal	answitne	tall	5	8	4
3585	3585	4	12	howe	colonations	uxc	mili	11	3	4
3586	3586	8	92	campaign	flowing	grotuut	brogne	7	7	6
3587	3587	6	61	mobile	spotter	varaskepboud	sirger	7	12	6
3588	3588	6	5	stalks	recland	ff	south	7	2	5
3589	3589	10	19	constantly	asco	io	experiment	4	2	10
3590	3590	4	175	move	arack	foriezhatiolndr	collend	5	15	7
3591	3591	13	19	independently	barks	htpmusqkl	forts	5	9	5
3592	3592	6	13	rapids	consult	nthqoh	constitutive	7	6	12
3593	3593	8	1	eerdmans	incordiation	ntspjcofxcf	pathio	12	11	6
3594	3594	5	1	ivica	sima	yaerymocpyhegy	respection	4	14	10
3595	3595	4	1	osim	torrow	ichuyi	remainer	6	6	8
3596	3596	6	79	scored	camba	iga	decide	5	3	6
3597	3597	7	48	hundred	tribet	glgldihmmzed	preted	6	12	6
3598	3598	6	1	teneko	restrors	mygctuqvuoufenkleu	senming	8	18	7
3599	3599	5	4	hates	trist	zywxooixwragetya	restructure	5	16	11
3600	3600	6	4	minami	competitor	lgllnamsxeoxian	conferse	10	15	8
3601	3601	7	1	kerisus	carvery	ngjjbhubein	seal	7	11	4
3602	3602	5	19	robot	contesting	fjmhwskpoldby	struck	10	13	6
3603	3603	7	74	growing	fallied	ducha	calkeys	7	5	7
3604	3604	7	27	tourism	wallon	beqjdoj	cornels	6	7	7
3605	3605	5	3	amish	neast	bsfs	cheel	5	4	5
3606	3606	11	35	communities	speers	nvdlyschvyiimon	striptions	6	15	10
3607	3607	10	16	mainstream	ats	gxyk	heigh	3	4	5
3608	3608	11	1	structuring	dutical	blcexeglani	litter	7	11	6
3609	3609	9	18	spreading	week	j	seating	4	1	7
3610	3610	7	167	working	allingth	drkesj	stread	8	6	6
3611	3611	5	15	forum	marinous	olefciswegyukhdurnsgvfst	cambillus	8	24	9
3612	3612	4	2	jaya	lare	svoaapchedewzaivn	clening	4	17	7
3613	3613	11	1	arunachalam	contument	woakmobhinl	sports	9	11	6
3614	3614	8	1	brunhild	linies	tmblua	sundired	6	6	8
3615	3615	8	1	landwehr	wats	uzarusono	monded	4	9	6
3616	3616	3	3	eds	biod	qawt	carivor	4	4	7
3617	3617	6	46	poland	tribute	dbSOSopkkpzrsfdphnnsk	partcher	7	21	8
3618	3618	4	128	cold	accontinted	neemledema	held	11	10	4
3619	3619	7	152	chicago	substectic	ocdwelkivoallo	treak	10	14	5
3620	3620	4	25	rush	expanted	waymeu	muster	8	6	6
3621	3621	6	1	kunene	canter	t	particles	6	1	9
3622	3622	3	99	map	tengrets	curka	arround	8	5	7
3623	3623	7	8	namibia	subgries	thazg	convention	8	5	10
3624	3624	11	9	highlighted	telest	cSOSlm	controugnes	6	6	11
3625	3625	5	1	epupa	along	iqjaggub	sequite	5	8	7
3626	3626	8	1	kamanjab	sund	lkyturhblaoffisineyadxi	approve	4	23	7
3627	3627	8	1	khorixas	fills	puhjomiogwcznjfchhimaignoz	shortern	5	26	8
3628	3628	5	2	opuwo	tocks	vwkncniphuckmfktedtpw	arounation	5	21	10
3629	3629	5	1	outjo	marrity	ihubzkspsanq	ally	7	12	4
3630	3630	10	1	sesfontein	grows	huwkhremzep	invieutal	5	11	9
3631	3631	6	1	wankel	minions	mobmtalpfaybylnogindtmesborsehbkmn	telection	7	34	9
3632	3632	6	59	engine	found	uymkpgtsnsycnegiepslipmedssiocelrtsgoplzs	sense	5	41	5
3633	3633	6	39	stroke	sanking	fwmykobdlowceb	ament	7	14	5
3634	3634	6	2	piston	trollogie	oncSOSemro	potter	9	10	6
3635	3635	8	22	triangle	carlines	hagcnsshyhval	bunn	8	13	4
3636	3636	5	2	rotor	circus	rkgwoimqhwajey	mark	6	14	4
3637	3637	8	6	revolves	priest	ckswbvaywurtifubk	strille	6	17	7
3638	3638	3	17	rod	moll	szovo	pot	4	5	3
3639	3639	8	18	connects	pursen	oskpredivig	rator	6	11	5
3640	3640	6	15	wheels	later	vifxk	chard	5	5	5
3641	3641	6	3	hopper	arther	zl	rotal	6	2	5
3642	3642	8	70	brothers	manus	w	treas	5	1	5
3643	3643	9	1	flagpoles	senger	cizacldpgn	ally	6	10	4
3644	3644	8	73	scottish	persons	ztaemgrymphutreqmeeaqcasssun	butter	7	28	6
3645	3645	8	241	building	displores	iduywskas	heres	9	9	5
3646	3646	6	59	letter	liser	lwioold	dons	5	7	4
3647	3647	8	35	revealed	tell	yucaeounSOSzyclecemsfohsqtfd	relitions	4	28	9
3648	3648	4	27	plot	solds	dxom	sena	5	4	4
3649	3649	6	3	advise	tice	tnmaixpxebdcolcc	consolion	4	16	9
3650	3650	6	4	devise	alines	lwbceuotedokxoSOS	arister	6	17	7
3651	3651	6	4	excuse	weather	cuew	siding	7	4	6
3652	3652	6	24	attend	aramon	ec	aram	6	2	4
3653	3653	5	22	shall	mersel	usspztobkki	appeal	6	11	6
3654	3654	7	40	receive	northweath	fot	neighboure	10	3	10
3655	3655	8	12	terrible	nocals	uSOSedjmajpi	scriptions	6	12	10
3656	3656	4	27	blow	robins	dkenerzfikngvsix	competer	6	16	8
3657	3657	3	52	yet	completts	qxreefibopningyqrvenyqxkluploodemz	general	9	34	7
3658	3658	4	51	path	thurt	jxdtnlnradxyigiqistryummtsiqd	health	5	29	6
3659	3659	5	6	ginny	real	oriozkstferynx	comminents	4	14	10
3660	3660	7	33	strange	diagn	nicuadts	struct	5	8	6
3661	3661	5	1	bogda	healthrest	xl	alliends	10	2	8
3662	3662	4	2	feng	resent	baagsmcnszen	traction	6	12	8
3663	3663	5	42	voted	disapped	xwp	flored	8	3	6
3664	3664	4	291	line	tharm	nhaii	croll	5	5	5
3665	3665	4	4	abby	gology	ebb	ally	6	3	4
3666	3666	6	6	jenson	disstantine	hfb	corrycle	11	3	8
3667	3667	6	18	wishes	treasing	abeqo	mid	8	5	3
3668	3668	5	9	timor	therom	crilu	sole	6	5	4
3669	3669	10	44	portuguese	compunity	iqz	arion	9	3	5
3670	3670	5	11	stake	discussion	akforddjzcm	acroller	10	11	8
3671	3671	4	17	epic	troat	deaj	poll	5	4	4
3672	3672	4	20	owns	sengary	vaaeogac	close	7	8	5
3673	3673	4	10	riot	archice	mfxqps	alleiged	7	6	8
3674	3674	10	9	subsidiary	someton	lioagltiniin	spectations	7	12	11
3675	3675	12	1	holosiivskyi	asker	hgnzwiget	magalie	5	9	7
3676	3676	7	11	vampire	angelow	yhwswtpwyexrysgnv	champions	7	17	9
3677	3677	6	50	hunter	berter	usnolexhpitsodiqu	shimin	6	17	6
3678	3678	9	1	bloodlust	presered	cudtinnonrh	acurentation	8	11	12
3679	3679	5	12	sings	chamlets	ktoimhpridy	rust	8	11	4
3680	3680	4	15	lucy	neuguands	maopbaiframlhledltonmhm	capie	9	23	5
3681	3681	4	4	leah	theologies	somyfkhuq	potators	10	9	8
3682	3682	10	12	everywhere	serrants	hedl	experied	8	4	8
3683	3683	11	1	laikhurembi	liets	osmyaw	contrait	5	6	8
3684	3684	5	58	tribe	hurak	myzvhtbwid	cappolations	5	10	12
3685	3685	3	8	lai	fored	vkfhprfx	diam	5	8	4
3686	3686	3	1	khu	fulf	bcglbg	inviled	4	6	7
3687	3687	3	1	rbc	gronad	tpenloxs	sinders	6	8	7
3688	3688	5	2	italo	curnies	ngwbajhagaaouxhohfnilujaaxauagdl	hights	7	32	6
3689	3689	8	16	croatian	hardophile	annSOSwffchyrymtca	short	10	18	5
3690	3690	10	11	minorities	bradue	ygvetirnslamdesdbazrevlthlpu	persus	6	28	6
3691	3691	10	3	recognizes	corned	cophaxlopiecwgukidniznemy	grand	6	25	5
3692	3692	7	168	italian	trowed	bt	alensela	6	2	8
3693	3693	6	1	unione	algual	ifkryx	sands	6	6	5
3694	3694	8	5	italiana	troater	kyoeyrugwfrdbuhnhwaro	disconsible	7	21	11
3695	3695	12	15	representing	thin	kspyvubwhvysi	publisher	4	13	9
3696	3696	3	1	cni	chung	gjptx	religion	5	5	8
3697	3697	7	30	croatia	destituent	xfmrodeshi	structors	10	10	9
3698	3698	5	4	risks	contraled	agup	alease	9	4	6
3699	3699	5	26	smoke	alanction	ffeeiz	chrosta	9	6	7
3700	3700	10	5	deficiency	ingle	pvipbwsfqneeygfm	senal	5	16	5
3701	3701	12	37	temperatures	respective	krnhtervejnkqherdz	stanker	10	18	7
3702	3702	7	7	poisons	carried	opmtimiqgb	hearler	7	10	7
3703	3703	8	4	stepping	northintom	frlyjueufyfnvkikvbduponsbwo	protects	10	27	8
3704	3704	3	41	sri	cassi	keephofiisyxracryiqn	protests	5	20	8
3705	3705	8	3	madhopur	seclement	povp	team	9	4	4
3706	3706	10	14	apprentice	bricking	dluhslckax	instropitor	8	10	11
3707	3707	8	13	merchant	leaver	hynuhwivuuongadlail	arey	6	19	4
3708	3708	6	2	aileen	minicle	ksxys	resist	7	5	6
3709	3709	8	13	matthews	assessia	sangqlwfosbrayphulghytpkoalq	mark	8	28	4
3710	3710	9	5	stalemate	engernal	SOShidzwafitafarxfeishyha	president	8	25	9
3711	3711	4	36	draw	lost	g	finies	4	1	6
3712	3712	5	144	latin	shanks	mudqflfceawamdpuau	spack	6	18	5
3713	3713	4	9	jill	investrution	difizt	rop	12	6	3
3714	3714	5	13	stein	readings	wmefls	distery	8	6	7
3715	3715	9	2	vitruvius	corton	fraseiexd	defender	6	9	8
3716	3716	4	104	wall	colonding	elymcy	carcial	9	6	7
3717	3717	12	61	construction	buyed	wtedotSOSwzlzltralomgbrn	enthrost	5	24	8
3718	3718	11	2	emphasizing	sutchest	p	prise	8	1	5
3719	3719	8	4	stairway	subspoters	vsjaidegz	supployed	10	9	9
3720	3720	5	48	floor	canger	dsuldtlscqd	abilition	6	11	9
3721	3721	6	29	stream	property	hzonmpdhtemslycdkyicamqadgifhahnldegroavodop	turning	8	44	7
3722	3722	8	13	grandson	emplesing	malc	annico	9	4	6
3723	3723	6	2	andrey	pharily	fofrgsxfqananhcm	center	7	16	6
3724	3724	5	26	shops	sharis	xtSOSzc	trophile	6	7	8
3725	3725	7	2	narakus	artery	hpuralqkdidru	ronters	6	13	7
3726	3726	5	2	sango	right	aceimpar	districtions	5	8	12
3727	3727	7	9	marries	alody	hedwzkqnfdhfai	brade	5	14	5
3728	3728	6	1	miroku	simbred	soggSOSnomumywhhipsemrcubll	consted	7	27	7
3729	3729	8	1	robberts	complier	ytwskd	plates	8	6	6
3730	3730	5	1	swart	striptes	tyypkzfya	mille	8	9	5
3731	3731	10	9	collective	ferry	frneelusjjiakershn	trace	5	18	5
3732	3732	6	48	beyond	spanily	heogrbbesieshnatt	bullin	7	17	6
3733	3733	9	5	feminists	stripes	rutbmarnicakevyecenplybig	sport	7	25	5
3734	3734	10	2	strangways	proporter	myb	all	9	3	3
3735	3735	5	3	tioga	reamond	cifztmanragi	drorming	7	12	8
3736	3736	4	53	warm	northernal	umpqlionbkq	revelopped	10	11	10
3737	3737	6	66	waters	plassion	d	sticks	8	1	6
3738	3738	4	47	anna	complessed	balnfksbenkzv	surg	10	13	4
3739	3739	6	2	fished	recording	laxu	intertelled	9	4	11
3740	3740	5	18	algae	assists	bmludfoydbhysvr	rose	7	15	4
3741	3741	7	243	animals	chards	pinenlnsgyin	helper	6	12	6
3742	3742	5	41	bones	staying	ufffsswsitwfdseder	experce	7	18	7
3743	3743	6	51	titled	forthold	ojwtqlknafnedcsklriaxesy	resports	8	24	8
3744	3744	6	1	sonate	recibulity	SOSghloghcisadfglherliwtmessgha	refuger	10	31	7
3745	3745	6	1	facile	somes	zolisqulioyst	charters	5	13	8
3746	3746	4	5	pour	alding	measfkSOSubthrewsffnlwutt	ampleria	6	25	8
3747	3747	2	149	le	grance	SOSgckktilyzphbefevazarg	arrow	6	24	5
3748	3748	10	1	pianoforte	gide	qedt	warrey	4	4	6
3749	3749	11	2	byelorussia	tom	paglex	hamphion	3	6	8
3750	3750	5	139	added	boards	scohiorqwfateeoog	carrell	6	17	7
3751	3751	11	1	belorussian	herry	fv	sultain	5	2	7
3752	3752	6	9	abused	arcolled	wtbw	compared	8	4	8
3753	3753	5	3	syrup	filling	edulazblucophl	shay	7	14	4
3754	3754	6	1	ipecac	cheological	smciea	merival	11	6	7
3755	3755	6	2	induce	centon	ahisdmeckipolzeyyugl	barm	6	20	4
3756	3756	8	8	vomiting	barriell	pggudbtSOSvkhonboudhm	invordent	8	21	9
3757	3757	6	14	proven	number	polputwfp	controllence	6	9	12
3758	3758	4	164	lead	anarch	dngramaacigs	protects	6	12	8
3759	3759	8	32	designer	explession	obh	alent	10	3	5
3760	3760	7	4	fallout	discovered	iapmrgm	substructs	10	7	10
3761	3761	6	4	diablo	entile	osjf	reserver	6	4	8
3762	3762	6	4	poorer	servored	mitaj	compet	8	5	6
3763	3763	8	31	produces	subserver	wwiftxvyzhyutkfuzaqnbbygtamuudmi	strite	9	32	6
3764	3764	9	14	aluminium	dolln	jc	contration	5	2	10
3765	3765	7	1	billets	assities	dyghcclilesbwtprpty	parage	8	19	6
3766	3766	5	22	waste	sensials	swekillkowhokeu	interious	8	15	9
3767	3767	9	30	paramount	polling	yord	claim	7	4	5
3768	3768	7	202	players	specialists	lzvbysqzlshykmpbervhoz	lars	11	22	4
3769	3769	9	3	blumhouse	donks	kiltwbfaibbtcyngygmmirbuvdxaolhmebythrozixepmrimamamny	calmeria	5	54	8
3770	3770	11	86	productions	living	xjesmopphygoiad	sear	6	15	4
3771	3771	11	31	distributed	pirce	jongrbe	renord	5	7	6
3772	3772	6	7	lisbon	procision	brgxlgufbsac	provents	9	12	8
3773	3773	10	5	prudential	roring	nqrxmefos	trillion	6	9	8
3774	3774	5	5	brady	bread	msaauewak	simples	5	9	7
3775	3775	8	37	suggests	lange	plmyyaggr	seats	5	9	5
3776	3776	7	130	certain	destriciby	rhjwfozrns	compecient	10	10	10
3777	3777	3	49	sub	tracker	weiys	heated	7	5	6
3778	3778	10	18	categories	hulter	uxhbngy	transform	6	7	9
3779	3779	11	157	information	leek	joa	seam	4	3	4
3780	3780	5	22	smart	aurent	enfxru	surropped	6	6	9
3781	3781	15	2	implementations	terne	alligarestyfoneomnascoullmun	condors	5	28	7
3782	3782	5	90	track	carreler	ecpelagecn	seed	8	10	4
3783	3783	9	1	correlate	senther	fpSOSdsebox	billegies	7	11	9
3784	3784	6	47	actual	prootions	rrnute	brow	9	6	4
3785	3785	7	70	failure	rates	ym	marmic	5	2	6
3786	3786	5	59	alone	prosented	rnlhy	starting	9	5	8
3787	3787	6	49	deaths	nusmer	cregptoasburejpryx	programment	6	18	11
3788	3788	4	59	aged	feel	durpoibitf	distinct	4	10	8
3789	3789	10	47	pittsburgh	berumburg	nuaedsewpipteaklse	anger	9	18	5
3790	3790	8	31	penguins	exal	xmoldes	supportions	4	7	11
3791	3791	5	1	spilt	arition	ayv	shippines	7	3	9
3792	3792	6	5	tonnes	create	krupywriageux	scouther	6	13	8
3793	3793	9	22	collected	norther	fatawimnkslluu	lose	7	14	4
3794	3794	5	34	parks	smottle	ote	shelp	7	3	5
3795	3795	9	1	shoreline	terricate	blSOSfghloyjanyzriplypdpxivutuay	thuricon	9	32	8
3796	3796	5	28	print	train	auoyane	feen	5	7	4
3797	3797	5	23	files	divertons	crvhudbthasq	protest	9	12	7
3798	3798	6	8	itunes	commandan	sdlg	convierwating	9	4	13
3799	3799	5	65	store	supproventes	gogbyyickbalqhs	mersons	12	15	7
3800	3800	7	86	digital	preesent	razubiswedaksmu	bother	8	15	6
3801	3801	10	53	management	forestle	SOSmz	participations	8	5	14
3802	3802	3	1	drm	channels	smawlaewak	toller	8	10	6
3803	3803	6	10	piracy	treation	cyyclebygubrca	continited	8	14	10
3804	3804	10	34	connection	guisher	fba	states	7	3	6
3805	3805	8	1	cervinia	crus	nhb	spection	4	3	8
3806	3806	13	1	valtournenche	arried	iaa	livestry	6	3	8
3807	3807	6	5	bitten	instructure	woltbreeg	progression	11	9	11
3808	3808	4	8	foul	reperestal	ilysrhutchy	mind	10	11	4
3809	3809	8	6	werewolf	chamet	ng	maries	6	2	6
3810	3810	6	2	fenrir	solgies	hldyglannmdg	reselected	7	12	10
3811	3811	8	1	greyback	ream	tuz	internous	4	3	9
3812	3812	5	1	lyall	carrees	injfedepihha	chorter	7	12	7
3813	3813	5	3	lupin	lark	mayoozhhoq	hosting	4	10	7
3814	3814	8	2	insulted	alline	kihojgooslfxeyxgaoa	extinctions	6	19	11
3815	3815	10	2	werewolves	sacker	bemydhurflnillkfekeribjegtfu	prisonts	6	28	8
3816	3816	9	23	sculpture	clomate	fjp	prove	7	3	5
3817	3817	7	10	nearest	compated	a	grop	8	1	4
3818	3818	6	6	viewer	relievely	imSOSq	rances	9	6	6
3819	3819	6	5	gifted	lifentic	vrydnnulhhamy	billey	8	13	6
3820	3820	6	30	medium	translitions	wdyweshksmayfijogusyqpe	sermary	12	23	7
3821	3821	8	36	slightly	alterial	driil	marthing	8	5	8
3822	3822	9	1	thickened	scanside	mnvSOS	expless	8	6	7
3823	3823	7	64	appears	tores	j	reveloped	5	1	9
3824	3824	9	13	physicist	stain	rldnbvadediuweonerak	protest	5	20	7
3825	3825	8	31	observer	conscruded	foaswqnuwxlbuivfa	pription	10	17	8
3826	3826	11	8	interaction	emply	odirymhblin	thilling	5	11	8
3827	3827	7	23	quantum	broott	laiwsedige	pries	6	10	5
3828	3828	7	56	objects	sate	vcheSOSnramkzebbajqod	trach	4	21	5
3829	3829	10	11	regardless	fell	mivltkthkp	protesting	4	10	10
3830	3830	5	2	rahal	mound	gorakvrzabs	releignions	5	11	11
3831	3831	6	44	graham	enger	fosbheirqylouie	cholemer	5	15	8
3832	3832	6	41	driver	redal	pht	froting	5	3	7
3833	3833	11	2	congressman	patralia	shhnkjed	mean	8	8	4
3834	3834	3	92	bob	explired	vrcorywprixwkyaopsqev	shiel	8	21	5
3835	3835	4	2	barr	bridge	bnanalhzSOSgilld	consonal	6	16	8
3836	3836	7	78	georgia	suches	oofdknixogy	resate	6	11	6
3837	3837	6	19	unless	feal	clynslzfvoixoe	flower	4	14	6
3838	3838	7	51	renamed	helipped	lwgy	leager	8	4	6
3839	3839	7	29	conduct	entersal	ubdsirbdyw	gravent	8	10	7
3840	3840	5	2	thury	starr	vosomywkuumqooyjtlajdd	crowned	5	22	7
3841	3841	2	84	en	amonia	alogSOScyboniouacbus	truck	6	20	5
3842	3842	6	1	valois	lover	sijcruhmsbt	presentine	5	11	10
3843	3843	5	2	sokol	ministration	ebx	secuation	12	3	9
3844	3844	6	8	revive	curited	ulxindepephlaantaphhna	cas	7	22	3
3845	3845	7	3	enhance	sarie	kjmafcywayleikgdifus	sup	5	20	3
3846	3846	9	11	awareness	lile	gSOSgoxiwfhvcaqd	relories	4	16	8
3847	3847	6	46	mental	hearers	ii	spenet	7	2	6
3848	3848	6	115	health	bellio	dturiqousopghycentnsaosdhucadwtuxesia	ally	6	37	4
3849	3849	5	36	czech	hopper	beuirwdgd	conternals	6	9	10
3850	3850	8	1	narinder	modes	bdrdminjcuimlerfer	marrier	5	18	7
3851	3851	6	1	bragta	selves	kmasujuiji	component	6	10	9
3852	3852	8	35	cemetery	mercher	kv	chimand	7	2	7
3853	3853	7	18	grounds	rine	gt	seried	4	2	6
3854	3854	6	13	burial	boration	couugieirmg	saung	8	11	5
3855	3855	5	54	crime	communicians	xotutacar	reserve	12	9	7
3856	3856	3	15	vhs	anatoria	qrugliedaaneuo	ailland	8	14	7
3857	3857	3	7	oct	crities	qca	brone	7	3	5
3858	3858	4	197	once	honic	wbz	hearer	5	3	6
3859	3859	4	173	done	concertal	seaxbis	alses	9	7	5
3860	3860	8	3	nehemiah	seamen	wkatfodhpgzcuslubt	balled	6	18	6
3861	3861	4	6	ezra	realion	npaxpendringhnahmwt	proposed	7	19	8
3862	3862	5	21	moses	condent	shdvcutsffaklayviuldibtofrbwyyrhhsyeckite	seed	7	41	4
3863	3863	5	7	torah	prices	fhoirwohcen	pactic	6	11	6
3864	3864	6	66	buried	sansited	nafwd	seaching	8	5	8
3865	3865	13	1	wilmersdorfer	pearling	bqtkbdpoxihewneyumxan	ports	8	21	5
3866	3866	12	1	waldfriedhof	andmonten	aloxirwcye	spiction	9	10	8
3867	3867	10	12	cincinnati	panson	ouiehyfm	carness	6	8	7
3868	3868	4	19	reds	selection	qewsoeq	sera	9	7	4
3869	3869	7	29	houston	bround	coxhehanykyomzseka	throwe	6	18	6
3870	3870	6	1	astros	bried	fwke	shimp	5	4	5
3871	3871	6	31	giants	serves	sowfortuetcpktag	eather	6	16	6
3872	3872	11	9	broadcaster	briever	psxgiaqin	sponsible	7	9	9
3873	3873	2	1	nl	tomaters	ijly	protection	8	4	10
3874	3874	3	18	mvp	tain	we	sealing	4	2	7
3875	3875	8	91	champion	bracker	greiqmwtkwxtitqdapidria	promontition	7	23	12
3876	3876	14	2	polyneuropathy	flock	jrtosy	continuo	5	6	8
3877	3877	15	1	myelodysplastic	carches	jmadmaxhyssjohyen	shares	7	17	6
3878	3878	5	95	forms	brocket	vx	carcolling	7	2	10
3879	3879	11	15	institution	presidents	womelyadosvv	touna	10	12	5
3880	3880	11	41	significant	regited	vduequdiavenheqlivorshhex	particonstitutions	7	25	18
