	idx	natural_length	frequencies	natural	fcfs	caplan	caplan_low_temperature	fcfs_length	caplan_length	caplan_low_temperature_length
12527	12527	5	29	nixon	shalling	c	nation	8	1	6
12528	12528	8	10	borussia	screenmands	anpex	shorten	11	5	7
12529	12529	8	10	dortmund	massass	hict	burden	7	4	6
12530	12530	8	8	competes	decrificed	ljsi	decined	10	4	7
12531	12531	8	2	janhavis	morthemes	vbezcwnwpywn	reformance	9	12	10
12532	12532	5	1	fenal	arranger	obgpcbaudy	composeller	8	10	11
12533	12533	6	8	robson	prisons	lostdmy	song	7	7	4
12534	12534	7	1	schwarz	sainting	clivcalgmezec	elfare	8	13	6
12535	12535	9	5	relocated	preva	fhzosk	marchose	5	6	8
12536	12536	7	13	filming	constected	buddjevlysgriova	grame	10	16	5
12537	12537	7	1	aksasho	markated	unupicndzi	servary	8	10	7
12538	12538	4	1	pare	monemania	apzkg	calter	9	5	6
12539	12539	6	1	kardam	charlogics	mtu	social	10	3	6
12540	12540	5	7	foley	riss	fwzedro	speater	4	7	7
12541	12541	5	2	hurry	callic	pioeunzrhuSOSoewedesod	supple	6	22	6
12542	12542	5	4	lubin	shewener	ffii	barrorn	8	4	7
12543	12543	10	1	joncherets	andement	ztjadtvo	plan	8	8	4
12544	12544	11	2	neurotoxins	discent	tvdquleos	sits	7	9	4
12545	12545	5	1	beroe	cade	cmrlimcbans	sharo	4	11	5
12546	12546	9	2	aphrodite	contricts	csdivybpure	east	9	11	4
12547	12547	6	3	adonis	propicate	terma	spining	9	5	7
12548	12548	7	1	seduced	shal	wybrby	deal	4	6	4
12549	12549	8	3	dionysus	happed	cunfiniagos	steelers	6	11	8
12550	12550	8	8	poseidon	summora	zndblim	candan	7	7	6
12551	12551	7	2	calypso	cangement	kewgleinyh	photograms	9	10	10
12552	12552	6	1	clytie	scrient	iaxuhbamed	suburits	7	10	8
12553	12553	6	1	eidyia	sungri	jbzehy	referes	6	6	7
12554	12554	9	1	oceanides	compariency	zfqsyrydhe	grad	11	10	4
12555	12555	3	28	pan	socorally	bfp	counted	9	3	7
12556	12556	7	1	daphnis	piloson	mfzjer	carrell	7	6	7
12557	12557	5	9	pipes	curst	oit	beneta	5	3	6
12558	12558	5	19	aaron	alrow	riryxoj	serve	5	7	5
12559	12559	8	2	springer	sillors	alepnydsnuaracimuc	clarking	7	18	8
12560	12560	6	3	pursel	survants	enobasimy	chances	8	9	7
12561	12561	9	13	recipient	attenner	diSOSfdqroon	gooddes	8	12	7
12562	12562	6	11	loaded	linded	injoohoahny	tain	6	11	4
12563	12563	5	29	ralph	reseat	sixtlpahla	sholone	6	10	7
12564	12564	7	10	vaughan	livery	jlu	barrow	6	3	6
12565	12565	5	7	meade	nicer	rsamicmon	marry	5	9	5
12566	12566	5	5	pines	transfires	scscfue	savides	10	7	7
12567	12567	7	16	notably	emmy	wknchrleaa	revolution	4	10	10
12568	12568	10	9	broadcasts	subses	repoqusare	monated	6	10	7
12569	12569	3	2	tvb	angeral	yonstapdeu	intermance	7	10	10
12570	12570	2	3	hk	cellipation	stcheqzax	committed	11	9	9
12571	12571	5	1	hktve	goal	gpmiropyps	artician	4	10	8
12572	12572	9	10	fantastic	teax	nzke	distinct	4	4	8
12573	12573	8	29	landfall	bullogaria	tiakathfacolysbnckobuuzasd	explosice	10	26	9
12574	12574	4	1	gash	saham	zcdcupatdauanetnol	commidence	5	18	10
12575	12575	5	2	barka	bullood	kjhwez	booked	7	6	6
12576	12576	10	2	hadhramaut	sort	grolinkmeyind	sandary	4	13	7
12577	12577	11	23	governorate	disapert	izhublyn	altonomager	8	8	11
12578	12578	6	1	yemeni	decard	elvstakydvis	partisian	6	12	9
12579	12579	5	4	tents	sepans	fsler	resort	6	5	6
12580	12580	7	16	shelter	tarner	sSOSaejnsxyesvczhsseph	publicary	6	22	9
12581	12581	5	1	sanaa	archibic	kxktg	hail	8	5	4
12582	12582	9	1	celestino	tief	zapkwry	colon	4	7	5
12583	12583	8	2	vercelli	countral	oleidbkvarnushmix	canda	8	17	5
12584	12584	7	10	cyclist	eak	tsxuic	concernant	3	6	10
12585	12585	8	1	ensatina	exposed	gieqagbe	standing	7	8	8
12586	12586	10	9	salamander	guard	fkenssvvlilmphioxyh	forman	5	19	6
12587	12587	11	3	californian	somen	lell	sange	5	4	5
12588	12588	8	2	immortal	teatening	ltgntresscryrvikid	created	9	18	7
12589	12589	5	4	prank	interestial	khvdtSOSywhvrperoy	cereamo	11	18	7
12590	12590	6	2	deimos	garly	blfxeysolrswilms	dispure	5	16	7
12591	12591	6	3	phobos	helens	k	destinct	6	1	8
12592	12592	5	27	vegas	sarian	vwxkyip	tone	6	7	4
12593	12593	5	16	gains	dispol	rvgzetta	belong	6	8	6
12594	12594	3	17	ned	mau	pilczepstgaizieotkao	correction	3	20	10
12595	12595	7	38	madison	burlow	edfeowed	compost	6	8	7
12596	12596	6	16	taipei	droppings	offitomiahoboviezgs	sexulation	9	19	10
12597	12597	4	2	burj	engel	ym	titches	5	2	7
12598	12598	2	1	hd	cream	deturd	servation	5	6	9
12599	12599	9	3	exoplanet	nanther	sloverdvew	carrol	7	10	6
12600	12600	9	6	sylvester	govies	eynmjyreggi	summ	6	11	4
12601	12601	8	8	stallone	situal	zexqohdlum	senath	6	10	6
12602	12602	4	4	burt	arberies	bh	tarna	8	2	5
12603	12603	6	1	tarver	afgone	htptipius	certified	6	9	9
12604	12604	11	1	ventimiglia	explise	fhmf	prosting	7	4	8
12605	12605	9	3	geraldine	tought	ememgmvidytly	sendary	6	13	7
12606	12606	6	14	burton	franks	gedsinvo	hall	6	8	4
12607	12607	3	12	lou	bottors	dibqbidacy	serving	7	10	7
12608	12608	7	1	dibella	prostoches	dayli	godnation	10	5	9
12609	12609	2	4	zx	parabet	gwosibohtgnealoylyenhechuie	bassing	7	27	7
12610	12610	5	2	jetix	lim	tej	ansulting	3	3	9
12611	12611	6	3	etihad	samaches	qyeyn	atterment	8	5	9
12612	12612	5	1	jamzy	gales	lhsmzk	formed	5	6	6
12613	12613	5	1	nixel	adgist	jsrdcshporfieclmsweg	wolder	6	20	6
12614	12614	2	11	ix	bunning	szeaxmpfoogwho	accondist	7	14	9
12615	12615	8	2	baudouin	austandistan	qiniilms	bood	12	8	4
12616	12616	7	17	beating	partisive	rocketilhb	carrery	9	10	7
12617	12617	6	2	paused	startine	priwi	potest	8	5	6
12618	12618	6	4	vezina	lise	xsspvcnibligal	selected	4	14	8
12619	12619	10	3	indefinite	gosse	rli	strite	5	3	6
12620	12620	6	2	endure	enderst	knezd	community	7	5	9
12621	12621	4	47	solo	ministration	jsclok	shilves	12	6	7
12622	12622	5	22	lungs	packen	yrhomavizgglopmom	constant	6	17	8
12623	12623	5	1	teran	marriia	zuapezy	north	7	7	5
12624	12624	8	4	flanagan	subsechans	tlonneene	summira	10	9	7
12625	12625	9	4	automated	lession	ipmewbfefy	partisan	7	10	8
12626	12626	4	23	tool	prict	kasmhetyir	needs	5	10	5
12627	12627	10	1	adsorption	exspense	exvts	sports	8	5	6
12628	12628	6	11	weaker	regended	qbwal	formation	8	5	9
12629	12629	11	2	intensities	feemed	km	surch	6	2	5
12630	12630	11	2	determinant	absex	inyygam	prestitue	5	7	9
12631	12631	4	40	zero	strieg	dih	sansta	6	3	6
12632	12632	4	23	reef	emage	thigei	paragon	5	6	7
12633	12633	7	1	catelyn	simine	rsa	representation	6	3	14
12634	12634	5	11	stark	barrelo	thaohpkiv	delegaration	7	9	12
12635	12635	14	1	protectionists	masta	mhtgelvrylmeriqay	resont	5	17	6
12636	12636	6	16	ludwig	desense	rheaspsvesacut	free	7	14	4
12637	12637	8	2	kirchner	subspised	d	savils	9	1	6
12638	12638	13	2	ventriloquist	mixe	viwfra	turner	4	6	6
12639	12639	5	3	dummy	resonside	haym	barghallan	9	4	10
12640	12640	5	3	wally	minger	sbfrgeemson	arrongide	6	11	9
12641	12641	4	11	leap	savelonie	a	robate	9	1	6
12642	12642	5	4	mezzo	tors	sudzumsiel	antas	4	10	5
12643	12643	8	1	sopranos	polan	ujzkeroary	struck	5	10	6
12644	12644	10	4	skateboard	reging	cdldomebeiylms	marror	6	14	6
12645	12645	5	13	turbo	bolo	anavudmarrhdavolkai	hander	4	19	6
12646	12646	8	4	populous	chartine	gwf	gangale	8	3	7
12647	12647	11	2	coffeyville	sametha	wwxyingc	members	7	8	7
12648	12648	5	13	hated	catheric	teciws	fundary	8	6	7
12649	12649	9	21	expressed	generals	pabumbyn	sull	8	8	4
12650	12650	9	3	engraving	archaited	inrnsdar	subperit	9	8	8
12651	12651	5	5	vesta	sactic	vzhgodhag	bisk	6	9	4
12652	12652	5	6	dolly	maristin	ozxhighhhegen	dealt	8	13	5
12653	12653	7	3	rawlins	comparate	curzteytgkistsua	ancreat	9	16	7
12654	12654	4	1	topo	contresting	fkodowapsoxat	derwan	11	13	6
12655	12655	5	1	coroa	schalentie	treigernwlier	cameral	10	13	7
12656	12656	8	5	villiers	chanacters	whnjsj	abseles	10	6	7
12657	12657	11	4	charlemagne	rothers	iubhjdxoyhg	campburg	7	11	8
12658	12658	9	24	islanders	suburitable	mu	character	11	2	9
12659	12659	6	2	lehigh	hindle	voxya	sunged	6	5	6
12660	12660	8	1	phantoms	tradium	cgrtfubbreanxtn	coloner	7	15	7
12661	12661	7	15	donated	seality	ozy	frore	7	3	5
12662	12662	6	4	toilet	sterra	efqruelutuhl	prise	6	12	5
12663	12663	5	2	needy	achement	reqiidoveelhcmthap	stude	8	18	5
12664	12664	8	4	antennae	descripes	sqiaqwizolmiin	communication	9	14	13
12665	12665	7	19	beetles	sintha	vpvirtmi	defuid	6	8	6
12666	12666	12	1	neovolcanica	theek	itobinlwaydockd	architics	5	15	9
12667	12667	6	7	quarry	argument	ossax	general	8	5	7
12668	12668	10	2	allosaurus	dessens	svittdlor	manarta	7	9	7
12669	12669	9	13	specimens	salder	zoymak	being	6	6	5
12670	12670	9	2	ignorance	muth	fco	protudes	4	3	8
12671	12671	8	1	urquiaga	sheal	xi	depanding	5	2	9
12672	12672	8	3	mcdaniel	participated	z	intermance	12	1	10
12673	12673	8	30	richmond	actrical	d	extended	8	1	8
12674	12674	3	1	epw	sillow	sasrswauroxfy	acceaner	6	13	8
12675	12675	10	33	represents	danni	eawmaetwencyhey	screenfried	5	15	11
12676	12676	8	2	statuary	stressed	pzrziakqivilahs	pallos	8	15	6
12677	12677	7	4	rihanna	contribition	si	floot	12	2	5
12678	12678	4	5	yash	locator	zberknoum	surb	7	9	4
12679	12679	5	1	johar	reguer	barbaise	tires	6	8	5
12680	12680	11	7	directorial	held	grovphduavpSOSliivolpcoseztzakse	distincted	4	32	10
12681	12681	5	77	debut	bullo	ypmu	suburact	5	4	8
12682	12682	4	4	kuch	frorect	tthls	tine	7	5	4
12683	12683	4	2	hota	charleston	nfxialsetmcizkaddahws	defented	10	21	8
12684	12684	5	1	pascu	candar	zthrevtaakiv	them	6	12	4
12685	12685	10	1	seidelmann	mauroman	j	balls	8	1	5
12686	12686	4	2	baum	felly	wanfutot	inducate	5	8	8
12687	12687	6	1	currie	macked	usimybegh	algor	6	9	5
12688	12688	6	6	boiler	laged	cdaSOSeywuditgs	standar	5	15	7
12689	12689	6	7	sonata	discurse	wmauvkmif	restire	8	9	7
12690	12690	12	6	compositions	ferco	qalsew	conservation	5	6	12
12691	12691	5	24	farms	nedwing	hbasetcunued	shell	7	12	5
12692	12692	5	12	patch	archibers	csSOSzufSOSihsee	factors	9	16	7
12693	12693	9	18	elephants	minington	althspymmer	dross	9	11	5
12694	12694	7	1	auroras	carroo	pySOSauscnekazeoodykdo	secles	6	22	6
12695	12695	13	2	magnetosphere	statements	axsels	noval	10	6	5
12696	12696	8	1	takakura	ballooghy	rlvcssimyrug	sander	9	12	6
12697	12697	7	51	debuted	complicant	zrpineimwiyun	finished	10	13	8
12698	12698	7	12	cooling	alauntable	crwieochngary	expering	10	13	8
12699	12699	8	2	prevents	signetest	lu	advance	9	2	7
12700	12700	4	12	bees	provator	fiixz	consists	8	5	8
12701	12701	12	10	tuberculosis	confects	a	command	8	1	7
12702	12702	4	1	siem	alliest	gs	soche	7	2	5
12703	12703	4	2	reap	thook	xijmzyod	commands	5	8	8
12704	12704	9	1	exogenous	arberth	uqnisbhwftivenssyg	musicas	7	18	7
12705	12705	8	1	bdelloid	showes	wurhb	carystal	6	5	8
12706	12706	11	5	pakhtunkhwa	desit	rylonztawysposisieds	elexplate	5	20	9
12707	12707	9	3	comprises	disteat	ruiaderevno	studes	7	11	6
12708	12708	6	8	slopes	hallow	bfaidressikllebn	consists	6	16	8
12709	12709	4	7	kush	sacret	zoq	solonia	6	3	7
12710	12710	7	1	watered	mellenium	rojd	instruction	9	4	11
12711	12711	6	1	shaakh	carmania	eqkepghubkaiiliar	schient	8	17	7
12712	12712	2	2	pe	trinitium	aznmlzwa	carrience	9	8	9
12713	12713	4	1	ullu	semens	rhzeksdssycudlatthip	thew	6	20	4
12714	12714	7	1	baithaa	occidental	fstckvfpiol	satellities	10	11	11
12715	12715	10	3	enthusiasm	toragone	ldwojnsonsdfolgeypy	trought	8	19	7
12716	12716	8	1	yukihiro	restagramme	niuazehosSOSt	perconstance	11	13	12
12717	12717	6	4	kimura	sastem	scy	restract	6	3	8
12718	12718	5	26	osaka	holley	nk	ancle	6	2	5
12719	12719	7	1	moerado	compostan	honuyl	bull	9	6	4
12720	12720	7	12	catalan	neasly	nlnualyeuvyhous	comparied	6	15	9
12721	12721	8	1	folksong	methologist	jjnznuh	stations	11	7	8
12722	12722	4	3	dels	resteriture	oihohmk	prist	11	7	5
12723	12723	6	1	ocells	carced	hushmuxsiniarit	reserved	6	15	8
12724	12724	11	9	bangladeshi	scheel	saygpphingirulmval	line	6	18	4
12725	12725	9	3	resembles	offerer	cukegrgblanu	son	7	12	3
12726	12726	10	2	yesterdays	teak	mmpabweswib	marthi	4	11	6
12727	12727	6	6	orgasm	distited	onyhm	denser	8	5	6
12728	12728	11	1	pleasurable	revenie	oormstarli	fail	7	10	4
12729	12729	5	12	semen	stripty	kehzsibmfu	alley	7	10	5
12730	12730	10	3	ejaculated	autherit	llpplex	bread	8	7	5
12731	12731	7	3	annoyed	hongarie	mmvalvezpkwprefemmit	eventies	8	20	8
12732	12732	8	1	alyoshas	harriard	ribueaxelxk	audum	8	11	5
12733	12733	6	6	purity	accition	liakw	maraile	8	5	7
12734	12734	9	8	introduce	carved	wttylybogieax	ferman	6	13	6
12735	12735	6	10	hoping	full	toxputdyfc	districtical	4	10	12
12736	12736	5	8	shake	dick	rensuitloslw	enter	4	12	5
12737	12737	5	31	faith	subber	vghpimes	belomia	6	8	7
12738	12738	14	1	molyneuxvyvyan	paints	olafd	course	6	5	6
12739	12739	11	1	ayrstimothy	incarmer	tp	perape	8	2	6
12740	12740	15	1	cavendishkorean	persians	b	subfield	8	1	8
12741	12741	17	1	musicianprescient	refuld	ovos	crimed	6	4	6
12742	12742	11	16	contributed	excape	hu	realist	6	2	7
12743	12743	8	7	miracles	shappons	bamvupuguy	landed	8	10	6
12744	12744	7	10	diaries	reconstruction	ygenemiig	wither	14	9	6
12745	12745	4	9	alma	cemeral	sdixfereziauleiyamuahcins	distronu	7	25	8
12746	12746	6	4	tanner	wern	viurxapz	madely	4	8	6
12747	12747	6	2	kangta	archartist	sgwviyyphiseskp	canciling	10	15	9
12748	12748	4	2	tvxq	ministan	m	painted	8	1	7
12749	12749	6	1	smtown	receration	akegazmaleol	masters	10	12	7
12750	12750	5	1	kalis	shoals	glodkrlandm	seried	6	11	6
12751	12751	8	9	meanings	exceptions	cki	noals	10	3	5
12752	12752	6	19	remote	exc	hsdudimesliyp	fore	3	13	4
12753	12753	7	18	centers	scientist	pofogretlygui	baster	9	13	6
12754	12754	7	1	vorkuta	throughland	gkizun	singer	11	6	6
12755	12755	10	1	olenegorsk	evotion	heothyrru	increased	7	9	9
12756	12756	8	3	murmansk	subbern	yhuhaf	formanian	7	6	9
12757	12757	7	1	handzus	sceened	zianthoot	reformed	7	9	8
12758	12758	6	3	michal	hock	impbyekleiluistlopy	call	4	19	4
12759	12759	7	1	coerced	tona	bifcledteshak	face	4	13	4
12760	12760	5	7	rogue	reginger	eegksabestarot	arthick	8	14	7
12761	12761	8	3	securing	chancices	cp	alber	9	2	5
12762	12762	9	4	regulated	sentailed	c	maning	9	1	6
12763	12763	5	24	prior	conniver	hixsmnruke	revelession	8	10	11
12764	12764	8	6	informed	shelen	darndagdphadfy	simpel	6	14	6
12765	12765	7	11	consent	rub	toych	remoced	3	5	7
12766	12766	6	3	tights	div	nnchepaai	pattan	3	9	6
12767	12767	8	1	chrissie	ganding	lefroy	tau	7	6	3
12768	12768	5	24	plain	eat	agsowlhezkhczqzumitdjaem	stated	3	24	6
12769	12769	9	18	variation	consurcens	btachs	community	10	6	9
12770	12770	8	4	heredity	distites	mmdlyvan	rosses	8	8	6
12771	12771	6	22	wonder	subserves	yliiin	lations	9	6	7
12772	12772	8	3	maverick	salborna	sddloyeatbuknysla	freen	8	17	5
12773	12773	7	13	vikings	alfar	grkidfrinkiflussatian	gravie	5	21	6
12774	12774	8	3	cremated	resistant	eitkay	complent	9	6	8
12775	12775	10	2	inbreeding	manabion	dn	charles	8	2	7
12776	12776	6	8	lovato	spectres	yyrruncht	chanist	8	9	7
12777	12777	7	2	newells	topics	usisbehemdyrin	ceropia	6	14	7
12778	12778	11	1	basingstoke	disprus	voslfukr	bomb	7	8	4
12779	12779	5	4	deane	sheathers	whfc	backet	9	4	6
12780	12780	8	12	chapters	lute	finlearlz	sunger	4	9	6
12781	12781	8	1	torontos	maters	eadztys	attram	6	7	6
12782	12782	5	7	wards	actorist	nugbsw	chaning	8	6	7
12783	12783	4	1	skit	nets	sblbebh	telectribute	4	7	12
12784	12784	10	4	announcing	complication	sopbsicebev	respective	12	11	10
12785	12785	6	2	chimps	alper	emaaivedcaayengby	campuel	5	17	7
12786	12786	14	2	systematically	interstal	suradoir	remouries	9	8	9
12787	12787	8	6	primates	descring	zrynygre	monis	8	8	5
12788	12788	7	2	colobus	lauson	dhs	coults	6	3	6
12789	12789	14	4	neurodiversity	solle	asqhtqualfwieil	instruction	5	15	11
12790	12790	6	6	richer	gene	wpp	hunders	4	3	7
12791	12791	8	1	zoellick	rangele	pfgiwspiklimdkuima	praise	7	18	6
12792	12792	7	13	funding	countre	fmurrmvinet	siamed	7	11	6
12793	12793	7	1	isthmus	mountal	lpnojer	found	7	7	5
12794	12794	6	33	anthem	graged	tbeqz	senaldary	6	5	9
12795	12795	12	7	alphabetical	exposer	juSOSo	ball	7	6	4
12796	12796	8	1	cowardly	sentifience	tjuel	intermance	11	5	10
12797	12797	6	7	weasel	minitra	zj	chanic	7	2	6
12798	12798	9	5	powerpuff	carrer	sub	footed	6	3	6
12799	12799	11	2	thalliumiii	lame	vose	sulfer	4	4	6
12800	12800	6	1	lepine	subsensity	frrqg	genal	10	5	5
12801	12801	6	34	metres	scholography	jolangsttuessuveypysil	ralia	12	22	5
12802	12802	7	23	warrior	candiseas	djav	ealy	9	4	4
12803	12803	6	7	outfit	contribute	mulome	frequence	10	6	9
12804	12804	8	2	threaded	faller	lpckoix	forest	6	7	6
12805	12805	3	4	bra	elcas	daqzkdiea	callandry	5	9	9
12806	12806	5	3	beads	ardited	yrranlkgsuikdzwyovercrypwicy	species	7	28	7
12807	12807	6	2	straps	villan	eqwir	hard	6	5	4
12808	12808	5	2	bomis	surpha	hx	promement	6	2	9
12809	12809	7	2	adverts	lanchestic	scealonebchaiestbyaug	angle	10	21	5
12810	12810	7	1	nupedia	pullary	robses	liren	7	6	5
12811	12811	8	3	phouoibi	participation	of	giest	13	2	5
12812	12812	8	1	canisteo	succks	ngplbs	hatten	6	6	6
12813	12813	7	1	brannon	cumbia	ximvmaykbs	charles	6	10	7
12814	12814	5	1	grews	confluences	qrqregmntihythnma	scription	11	17	9
12815	12815	12	2	tritylodonts	nead	swyzSOSuxfleashnlagwe	slant	4	21	5
12816	12816	6	6	canine	enous	mvxdtpamsyphije	intervols	5	15	9
12817	12817	8	4	incisors	shirp	smpadbtoia	survey	5	10	6
12818	12818	5	7	cheek	marballe	dum	printine	8	3	8
12819	12819	7	9	koreans	improves	djzaythermoall	beat	8	14	4
12820	12820	9	1	changhoji	tond	hposhvivmatks	summinition	4	13	11
12821	12821	5	3	fords	oner	ippcofu	generate	4	7	8
12822	12822	6	27	endate	dulder	ciieda	detective	6	6	9
12823	12823	8	32	watanabe	saching	utdlt	tones	7	5	5
12824	12824	8	1	patricio	defind	l	trough	6	1	6
12825	12825	7	1	lorente	disaduated	tduragetts	baster	10	10	6
12826	12826	9	3	wikimedia	sacreasic	faelwjbjwm	silver	9	10	6
12827	12827	9	2	erstwhile	acod	fklhty	discussed	4	6	9
12828	12828	4	10	peer	demil	vjidpjy	solvan	5	7	6
12829	12829	6	1	gushui	thermandific	jb	garrents	12	2	8
12830	12830	10	1	wunonglong	colombie	spluy	tony	8	5	4
12831	12831	9	1	huangdeng	crair	peab	scholoritic	5	4	11
12832	12832	8	3	barnacle	willering	mSOSibigestter	motor	9	14	5
12833	12833	6	16	cliffs	conservay	hegetttguoggl	arrican	9	13	7
12834	12834	8	3	hijacked	europe	j	simments	6	1	8
12835	12835	8	6	pentagon	comnused	ipfeceoso	terman	8	9	6
12836	12836	4	7	kara	contended	diizonducike	alst	9	12	4
12837	12837	5	1	davud	socted	dwate	regarded	6	5	8
12838	12838	5	12	pasha	secraits	ciqfpien	ceremency	8	8	9
12839	12839	8	5	nicholls	isodut	hnlyxkcwfhmitzle	christs	6	16	7
12840	12840	5	2	khans	austac	fasfveliq	metar	6	9	5
12841	12841	10	2	descendent	sculpted	porshdibq	fall	8	9	4
12842	12842	5	17	posts	entroy	gmbfmb	christer	6	6	8
12843	12843	11	27	tributaries	arrounce	eofdozijragk	welses	8	12	6
12844	12844	6	2	baroda	complaining	tuzeypreuifeiuhl	agreement	11	16	9
12845	12845	10	3	suzerainty	reide	halder	bound	5	6	5
12846	12846	3	19	raj	platic	prwvil	painted	6	6	7
12847	12847	8	6	dynamics	indually	yamii	conferse	8	5	8
12848	12848	5	1	velha	canuck	vhsiehnoke	clain	6	10	5
12849	12849	3	8	goa	inferisian	zmSOS	dock	10	5	4
12850	12850	8	1	yvelines	cancare	wimsyjolg	demont	7	9	6
12851	12851	2	2	yb	anales	heretkbakeuirogey	secondary	6	17	9
12852	12852	8	18	adelaide	primidation	zcgpahmojoyt	andument	11	12	8
12853	12853	9	3	joinville	specislica	dydmrltesples	mine	10	13	4
12854	12854	4	14	pont	topes	pyrcrruksuflers	subsense	5	15	8
12855	12855	6	2	thrill	prition	zegytmr	decon	7	7	5
12856	12856	7	8	pigment	cancles	hinpbkmcr	annels	7	9	6
12857	12857	9	1	crackling	terrour	qar	metroph	7	3	7
12858	12858	11	2	behavioural	sullaboar	sh	spin	9	2	4
12859	12859	12	3	pharmacology	defices	fomriuhwstworrog	resceing	7	16	8
12860	12860	10	1	stradbroke	crouss	lofss	suppley	6	5	7
12861	12861	10	2	broadwater	calentine	lrifkrfhylo	companed	9	11	8
12862	12862	7	1	moreton	constation	vterSOSvgi	netars	10	10	6
12863	12863	7	4	placebo	commissing	nyedmvklig	candon	10	10	6
12864	12864	7	10	removal	superous	nodri	survey	8	5	6
12865	12865	10	3	partitions	carrones	dlidedy	broodhowd	8	7	9
12866	12866	9	1	stanchion	seconation	fodt	reacting	10	4	8
12867	12867	5	14	poles	hamma	reyaymap	carlo	5	8	5
12868	12868	7	2	onboard	paralone	dc	cammound	8	2	8
12869	12869	11	11	replacement	scareting	kthirtihcksops	maria	9	14	5
12870	12870	8	1	moquette	composentable	unonah	romed	13	6	5
12871	12871	7	2	probate	interservation	dpajky	dong	14	6	4
12872	12872	8	7	deceased	alset	wynginlpli	consussion	5	10	10
12873	12873	6	13	assets	antaria	pmhatemctnznrgmyei	reserved	7	18	8
12874	12874	8	1	probated	bosses	mwivhlyulynienyl	loses	6	16	5
12875	12875	3	3	pos	salone	qskuctesf	feet	6	9	4
12876	12876	3	14	dad	boored	xmeynby	arthine	6	7	7
12877	12877	8	1	coritiba	realiating	nbslaengde	exclusive	10	10	9
12878	12878	9	4	greyhound	antean	mlpogels	antai	6	8	5
12879	12879	7	3	bottoms	consurce	heehgelsky	defended	8	10	8
12880	12880	8	1	coursing	marma	fasurwr	brands	5	7	6
12881	12881	9	12	sensitive	climinima	pqost	chans	9	5	5
12882	12882	9	2	persuades	confleed	hwf	candisters	8	3	10
12883	12883	8	1	prospero	shane	royianataums	learned	5	12	7
12884	12884	9	1	mahadevan	resisted	nzibelkdopaiol	response	8	14	8
12885	12885	6	11	tricks	exploitation	pju	benner	12	3	6
12886	12886	5	17	lying	migher	inlosahmrzdbskjckkpla	tenting	6	21	7
12887	12887	12	1	intellivoice	turrerly	wpa	attempted	8	3	9
12888	12888	11	9	psychiatric	parager	nbemlate	recentation	7	8	11
12889	12889	4	12	xena	tolling	hyngesSOSbp	cramical	7	11	8
12890	12890	8	2	outlived	hum	wgdmardnysy	fell	3	11	4
12891	12891	7	1	micajah	nather	dotigsty	charlow	6	8	7
12892	12892	5	13	kirby	geere	hynuwixgqyndgreey	archatest	5	17	9
12893	12893	7	1	chirens	graveled	kwpcpahdmytto	compasing	8	13	9
12894	12894	4	1	cavo	saclet	hmswtdrak	showeels	6	9	8
12895	12895	8	10	stampede	wamping	snvelok	algan	7	7	5
12896	12896	8	1	rafaella	captic	berumenbre	seles	6	10	5
12897	12897	5	1	kosta	continuence	brnvtyngem	moted	11	10	5
12898	12898	8	1	sakuragi	leading	rayhs	constant	7	5	8
12899	12899	5	1	vebrf	nationate	gofefdeldvaywdhm	sannound	9	16	8
12900	12900	13	1	promsvyazbank	channies	etssioushm	sind	8	10	4
12901	12901	10	5	monarchies	merchasing	na	motors	10	2	6
12902	12902	6	2	realms	compeating	sadimaceutmon	carefully	10	13	9
12903	12903	6	10	bhutan	humits	lentiblagduwgink	holen	6	16	5
12904	12904	6	8	kuwait	halture	e	prose	7	1	5
12905	12905	13	2	liechtenstein	senatorial	gluzo	surfords	10	5	8
12906	12906	7	1	lesotho	cancerts	wanckudduf	canders	8	10	7
12907	12907	6	21	monaco	singaria	uroc	reson	8	4	5
12908	12908	8	1	eswatini	georve	bazecj	carvier	6	6	7
12909	12909	9	21	newcastle	beneo	wjlgetblvgrmntuegd	replant	5	18	7
12910	12910	7	5	impress	chargones	fsjsodyoclcwfyakoq	ballong	9	18	7
12911	12911	5	2	rotor	stendo	hghahawmfktmeuttry	candidal	6	18	8
12912	12912	9	3	volgograd	compited	kockcvockuzjolahtwakd	meanth	8	21	6
12913	12913	4	8	reid	resouth	cvevciu	subpred	7	7	7
12914	12914	8	9	abstract	asternate	rigecyx	mithers	9	7	7
12915	12915	5	1	splot	transform	ietwyusmretieshi	desert	9	16	6
12916	12916	2	2	qa	builded	wottlav	reforms	7	7	7
12917	12917	6	2	hoofed	schots	sgavoiccye	flost	6	10	5
12918	12918	10	12	acceptance	carnist	xiupfurismt	lice	7	11	4
12919	12919	9	7	liability	abrou	moyethnumenpsesy	neward	5	16	6
12920	12920	15	2	interchangeable	dealise	poxciozyur	controlly	7	10	9
12921	12921	6	3	robles	canceran	euvarma	carcient	8	7	8
12922	12922	6	7	milano	dolls	ppeysifiadczcacik	juth	5	17	4
12923	12923	6	5	gibbon	subperiar	czettwsiggal	archinged	9	12	9
12924	12924	7	9	penguin	shiewing	vsway	lickey	8	5	6
12925	12925	10	1	goldsorthy	benda	gmewyphokvyspyulaxiyl	painter	5	21	7
12926	12926	11	1	weidenfield	provemal	vuxlyfpeggc	sara	8	11	4
