	idx	natural_length	frequencies	natural	fcfs	caplan	caplan_low_temperature	fcfs_length	caplan_length	caplan_low_temperature_length
8691	8691	6	3	seldom	portrolite	uptmbimdhhdmwlnsun	dall	10	18	4
8692	8692	5	1	gutta	suddens	tvuckmnyonuz	aired	7	12	5
8693	8693	4	1	mixx	depting	eqiygbrawthdkwbayt	named	7	18	5
8694	8694	4	20	shah	altimato	lspfkl	simes	8	6	5
8695	8695	4	1	rukn	resignents	ch	brow	10	2	4
8696	8696	4	3	alam	participuting	qmanwjadepyssivl	lead	13	16	4
8697	8697	9	7	mausoleum	licanes	oant	paratime	7	4	8
8698	8698	11	3	pyeongchang	conservate	h	conspolt	10	1	8
8699	8699	6	25	peaked	supply	pujnoenrems	prefects	6	11	8
8700	8700	3	6	def	phanosophous	o	tous	12	1	4
8701	8701	3	25	jam	simplife	ymkmktSOSylkcmzymwshiwd	respondence	8	23	11
8702	8702	4	29	pete	aranis	rak	procedence	6	3	10
8703	8703	10	1	rademacher	dancess	bidufichtude	saymer	7	12	6
8704	8704	5	12	boxer	cordink	bfvuyade	nepai	7	8	5
8705	8705	8	17	dementia	boone	birguspakuzzdsizan	basses	5	18	6
8706	8706	9	1	oleksandr	winging	zriygith	convicted	7	8	9
8707	8707	5	1	kazik	garania	uizxtzicn	saratical	7	9	9
8708	8708	11	13	resignation	indancess	ghhidaixkknajerkonhatavapa	trainer	9	26	7
8709	8709	5	2	gober	billionson	SOSzhvnhuits	altum	10	12	5
8710	8710	10	26	presidency	conducts	u	willing	8	1	7
8711	8711	5	43	homes	resistaning	ftnhdioxushwripi	commission	11	16	10
8712	8712	10	4	internment	cardinality	ul	marchel	11	2	7
8713	8713	5	48	camps	notes	wmushleamahhtckeconfozeoa	prises	5	25	6
8714	8714	5	22	dying	freezle	mvtouwevip	decorated	7	10	9
8715	8715	6	3	cortes	terrest	dyy	consistant	7	3	10
8716	8716	9	8	impressed	commiraly	trrtucheds	souring	9	10	7
8717	8717	9	2	heterosis	concorded	gheuqdhywwirsmqeoufogawliwauncaveo	arguments	9	34	9
8718	8718	7	25	finance	cordings	masmmikaerusa	monthees	8	13	8
8719	8719	4	1	vrag	exested	yquzourbomsade	salts	7	14	5
8720	8720	3	1	naj	dorcestor	hovf	themes	9	4	6
8721	8721	5	1	vzame	alternation	ph	surrending	11	2	10
8722	8722	9	17	discussed	spokes	extegyloks	sep	6	10	3
8723	8723	8	2	oncogene	instruction	degfleh	marta	11	7	5
8724	8724	12	2	uncontrolled	marshic	uhucswear	discaped	7	9	8
8725	8725	6	3	balboa	simmur	kmdqydanblyvs	reveless	6	13	8
8726	8726	7	13	servers	alty	keortahrreawsry	continues	4	15	9
8727	8727	6	1	ghirls	vota	addpzpe	lifecar	4	7	7
8728	8728	7	4	motives	clossing	tytefolnssyi	hick	8	12	4
8729	8729	6	2	kaplan	relifation	zexhumoragyed	servest	10	13	7
8730	8730	8	8	advisory	cooperal	awerlslyidpry	crash	8	13	5
8731	8731	9	1	kozminski	serbed	koqqlwmdkuzafigy	assignation	6	16	11
8732	8732	8	18	dialects	faster	pitamisn	randers	6	8	7
8733	8733	6	9	traces	essessime	cirlqfnatial	malked	9	12	6
8734	8734	6	1	stiill	diabarted	qawydiey	adolf	9	8	5
8735	8735	10	24	blackhawks	surgery	necikls	comminite	7	7	9
8736	8736	5	5	mirza	protemte	wcq	regles	8	3	6
8737	8737	5	1	davud	surgeria	qq	presents	8	2	8
8738	8738	8	1	huseynov	resigning	rwkhdmrndgydfceiroleyodkhhoun	procest	9	29	7
8739	8739	6	1	mitter	tacket	sqilewislhuygo	singed	6	14	6
8740	8740	8	15	supports	accusing	ijuiishelua	worked	8	11	6
8741	8741	7	4	educate	pend	upmencismulc	statual	4	12	7
8742	8742	7	13	valleys	carological	n	treating	11	1	8
8743	8743	6	52	useful	successed	prkds	furking	9	5	7
8744	8744	9	3	obsessive	travisters	ve	times	10	2	5
8745	8745	10	3	compulsive	marther	vfr	resingul	7	3	8
8746	8746	8	7	obsessed	apparements	ce	slin	11	2	4
8747	8747	9	2	intrusive	controfficies	exenlemel	basine	13	9	6
8748	8748	8	5	unwanted	reath	lampkingmimm	commention	5	12	10
8749	8749	11	1	compulsions	shapping	osfeywyarwinit	fontions	8	14	8
8750	8750	7	12	rituals	sporces	hphfkw	lind	7	6	4
8751	8751	12	1	synapomorphy	beans	bybsmx	argine	5	6	6
8752	8752	5	3	trait	barra	xmixcomsmyw	don	5	11	3
8753	8753	5	8	clade	elevent	ubdi	day	7	4	3
8754	8754	7	3	rusting	complists	fisptwchgebw	boal	9	12	4
8755	8755	7	3	bonfire	primist	xiqanouti	grans	7	9	5
8756	8756	5	2	redox	perfort	ssfvnelt	coundy	7	8	6
8757	8757	5	15	kerry	dion	sqwcverstucsk	learning	4	13	8
8758	8758	6	3	jailed	refect	sqiasmb	processigned	6	7	12
8759	8759	11	15	journalists	caller	bixmboinocneiatkxaulfy	commends	6	22	8
8760	8760	6	65	flight	antertubbe	bkolklykdo	birghistrian	10	10	12
8761	8761	6	35	stress	algists	sqeiopolechmy	dramas	7	13	6
8762	8762	6	1	sisulu	indubenca	rfrnspuzeynandvotc	marked	9	18	6
8763	8763	11	41	underground	disamely	mbsfayedphol	paraying	8	12	8
8764	8764	6	6	harlem	shone	x	geots	5	1	5
8765	8765	6	26	nights	admire	esxubakihsefssclticox	promice	6	21	7
8766	8766	8	1	anarkali	charlor	unbusilide	liverson	7	10	8
8767	8767	6	4	bazaar	conference	hfz	commercially	10	3	12
8768	8768	8	15	shopping	extend	iozgraoutky	weaks	6	11	5
8769	8769	7	8	hershey	persorally	aeyhkgma	moscomes	10	8	8
8770	8770	6	9	bailey	slopes	aordocc	charge	6	7	6
8771	8771	8	29	entirely	assistancy	drelq	tarker	10	5	6
8772	8772	8	11	bisexual	rappos	caronqit	warried	6	8	7
8773	8773	11	1	bisexuality	arminer	driv	charte	7	4	6
8774	8774	11	9	promotional	deciders	tidxeppu	producing	8	8	9
8775	8775	5	8	promo	refer	anajk	francessor	5	5	10
8776	8776	7	5	warmest	rongs	cridutzwyaq	allo	5	11	4
8777	8777	7	68	despite	republican	awiekryvhnzs	contest	10	12	7
8778	8778	8	2	advisors	tround	hurv	resprogression	6	4	14
8779	8779	8	21	climbing	flooked	xeassery	protections	7	8	11
8780	8780	9	8	permitted	enterprett	lwxedptce	export	10	9	6
8781	8781	4	19	homo	denics	iclg	demot	6	4	5
8782	8782	12	7	monophyletic	carrinos	knbmnzcxzyitp	saria	8	13	5
8783	8783	6	21	client	cherloon	cbzvrasyhspmuwigepuseen	amagic	8	23	6
8784	8784	9	5	therapist	induct	ybxideuatioeshingelt	partrients	6	20	10
8785	8785	8	14	identify	missions	zbidod	marker	8	6	6
8786	8786	4	1	emdr	erwands	mxnleywtmhqdgamesmiemwed	transital	7	24	9
8787	8787	10	20	processing	tends	denSOSSOSlrnskisxqulai	rider	5	22	5
8788	8788	10	27	industries	callors	ekilyuyed	warked	7	9	6
8789	8789	6	14	driven	august	algogybiaonsobeadty	considered	6	19	10
8790	8790	6	15	wheels	michana	cuvitum	masture	7	7	7
8791	8791	9	1	watermill	discreamed	jinnmoteblifsulruxyyhaoupeslibmsia	lind	10	34	4
8792	8792	7	5	utility	floro	fchfsnruloseSOSfir	collections	5	18	11
8793	8793	11	17	opportunity	distine	rugpwepd	ennation	7	8	8
8794	8794	5	16	pound	transite	ughl	protison	8	4	8
8795	8795	13	5	communicating	thootes	dwomigess	somiet	7	9	6
8796	8796	13	1	affiliationat	pollicant	auecoczzhyumlvesxpiprlandhxselnptuzqramnacutsposs	shere	9	49	5
8797	8797	11	5	appointment	thirt	csbutel	harn	5	7	4
8798	8798	7	1	usadult	mersion	iawmaxmfufandbia	aridation	7	16	9
8799	8799	11	5	microscopic	sparing	suckxf	hunces	7	6	6
8800	8800	8	1	symbiont	tiets	coysahg	comput	5	7	6
8801	8801	12	3	endosymbiont	tech	kadubrows	descores	4	9	8
8802	8802	8	10	rescuing	foresce	offhgorgary	breate	7	11	6
8803	8803	8	18	drowning	cansing	wzw	statues	7	3	7
8804	8804	5	1	grady	fossession	bysiokyphedurtlig	cheleas	10	17	7
8805	8805	8	33	portrait	sole	fpjxyce	promise	4	7	7
8806	8806	5	5	epsom	dissorving	cavy	sencer	10	4	6
8807	8807	10	3	gothenburg	madina	hbrhoico	permission	6	8	10
8808	8808	3	4	tao	convictive	behk	brook	10	4	5
8809	8809	5	56	youth	defending	ruey	touring	9	4	7
8810	8810	5	10	shear	namer	iywoosttilsonaqyonxson	similand	5	22	8
8811	8811	12	1	tropospheric	arraint	dvrr	arried	7	4	6
8812	8812	6	7	trough	archestria	eihystcyaisnzgngam	consistance	10	18	11
8813	8813	7	20	testing	tops	mstgupxslu	substances	4	10	10
8814	8814	8	9	uniforms	saward	afnyytepuwshdewpondlagevewdnl	moth	6	29	4
8815	8815	4	12	mall	criticipate	bak	comprised	11	3	9
8816	8816	11	15	battlefield	medians	ogbaklhr	ascussion	7	8	9
8817	8817	2	38	ex	discapes	heepphts	sharatthers	8	8	11
8818	8818	8	11	maritime	regist	sybveicsksme	sereman	6	12	7
8819	8819	7	7	brigade	stricks	ucddolshhemborl	forugies	7	15	8
8820	8820	8	2	beneatha	spocks	phe	arrow	6	3	5
8821	8821	11	12	photographs	throum	moguldypoch	anger	6	11	5
8822	8822	3	99	try	shorest	yeb	communical	7	3	10
8823	8823	5	10	scare	preparently	iffdflut	cartory	11	8	7
8824	8824	11	3	worthington	reace	vfzbotor	funds	5	8	5
8825	8825	4	24	diet	existry	bpf	sumized	7	3	7
8826	8826	9	3	capuchins	matta	wnajalfwsthzok	comment	5	14	7
8827	8827	7	21	monkeys	portures	c	carrier	8	1	7
8828	8828	3	26	nfl	sprincia	clmb	mari	8	4	4
8829	8829	3	13	mvp	langaria	cij	alography	8	3	9
8830	8830	11	14	quarterback	parsing	apepsdistsemslyp	contection	7	16	10
8831	8831	4	75	pass	manus	edjpicaltuli	fouring	5	12	7
8832	8832	7	20	massive	commutule	likwemopycee	honoro	9	12	6
8833	8833	5	4	kopff	recrised	vmefsig	subri	8	7	5
8834	8834	6	1	pampas	spolling	cwa	protested	8	3	9
8835	8835	5	4	neelu	preservator	bnujgkSOSxugancge	compliced	11	17	9
8836	8836	7	4	vaghela	sappania	hhlupdry	designed	8	8	8
8837	8837	7	2	santosh	lawers	s	engerer	6	1	7
8838	8838	4	3	arun	subanda	drha	respondental	7	4	12
8839	8839	5	1	rathi	pressentative	wngepdlyquav	traveline	13	12	9
8840	8840	6	1	bhabho	scriptions	gtvtolt	barter	10	7	6
8841	8841	6	1	kanaks	teacheright	erqjohlbbe	shate	11	10	5
8842	8842	9	1	judicious	santona	emmtclwckume	articles	7	12	8
8843	8843	7	1	adamant	assistence	vichtiqisexocfawtbv	automobobilishes	10	19	16
8844	8844	6	13	strict	replated	dvjeteal	score	8	8	5
8845	8845	8	2	demeanor	endersed	jqayw	procession	8	5	10
8846	8846	9	5	improving	maderous	efitituse	continued	8	9	9
8847	8847	4	2	umas	breaks	niff	sorta	6	4	5
8848	8848	11	4	perspective	anista	mingdeenhidpal	namin	6	14	5
8849	8849	8	5	rational	entertomines	hpfss	velveted	12	5	8
8850	8850	8	6	guidance	bairing	rogudsne	developed	7	8	9
8851	8851	7	19	regency	roused	pf	coaching	6	2	8
8852	8852	11	10	enterprises	proplies	saceftlhemsxous	assons	8	15	6
8853	8853	5	5	rites	statility	pxiseiwczs	continct	9	10	8
8854	8854	6	8	jerome	interrotades	ojzn	lork	12	4	4
8855	8855	9	3	racetrack	loved	qbnecsbynugso	sail	5	13	4
8856	8856	8	1	belmonts	speath	jewhedsuodspyanby	addence	6	17	7
8857	8857	7	27	leonard	arred	huss	petr	5	4	4
8858	8858	14	13	reorganisation	exestance	iermtdradipfuncyloul	share	9	20	5
8859	8859	15	58	arrondissements	chistel	baeokvivrhmb	carture	7	12	7
8860	8860	4	39	juan	repletion	ageoli	arrived	9	6	7
8861	8861	5	32	flood	shorma	jSOSocustoreteiffhablaovojmn	prove	6	28	5
8862	8862	4	33	rico	senardly	fig	colonime	8	3	8
8863	8863	7	2	culebra	marri	bodknen	gash	5	7	4
8864	8864	7	1	vieques	sensemer	yvglfe	minters	8	6	7
8865	8865	3	22	val	fallow	friatglgdydlibkslmecnrifwesy	brang	6	28	5
8866	8866	8	8	peterson	asisted	ilzsgze	exploring	7	7	9
8867	8867	3	7	ric	leind	eque	political	5	4	9
8868	8868	5	10	flair	rails	v	previouncy	5	1	10
8869	8869	7	2	carlito	anarystian	sbutcodywl	stronger	10	10	8
8870	8870	5	13	viola	lifest	paiitbrlf	mince	6	9	5
8871	8871	6	10	lionel	matin	ptjeny	accivident	5	6	10
8872	8872	6	1	tertis	bullloor	SOSswxymlaptiwd	conninced	8	15	9
8873	8873	7	1	plautia	towels	qgftlecat	terriors	6	9	8
8874	8874	11	1	urgulanilla	antersen	houablacyd	sire	8	10	4
8875	8875	10	1	betrothals	entraces	fhagbbsSOSii	endination	8	12	10
8876	8876	9	2	heptarchy	conseluments	cramlbprhkdhroras	working	12	17	7
8877	8877	4	4	agra	alchive	rdn	effered	7	3	7
8878	8878	5	23	ratio	discorped	doitenss	bed	9	8	3
8879	8879	8	14	literacy	whenes	kynSOSabmkmst	perion	6	13	6
8880	8880	7	6	senegal	charatest	h	deleate	9	1	7
8881	8881	5	1	dakar	marien	entzsedlc	terry	6	9	5
8882	8882	6	8	genome	consumers	jz	presorated	9	2	10
8883	8883	7	2	densely	wathford	tatcmanhepy	directed	8	11	8
8884	8884	6	7	packed	forred	ceize	prisoner	6	5	8
8885	8885	5	52	virus	near	povmincaaueploy	share	4	15	5
8886	8886	7	1	plaited	limations	c	evert	9	1	5
8887	8887	5	4	fibre	desident	i	north	8	1	5
8888	8888	7	5	twisted	primiting	jnzhkddeu	testers	9	9	7
8889	8889	7	6	strands	restant	xjtcibne	spicility	7	8	9
8890	8890	6	1	singha	entersipted	iuruddwly	servances	11	9	9
8891	8891	3	1	rok	arginian	vukj	apprisoner	8	4	10
8892	8892	7	2	karting	retolled	x	room	8	1	4
8893	8893	3	1	cik	albing	jfph	divide	6	4	6
8894	8894	11	1	homologated	evenise	yudyssa	surve	7	7	5
8895	8895	6	4	vortex	huntain	ojcyilfvfcskywugkdieymnk	reperming	7	24	9
8896	8896	6	1	vorton	cornort	udzmurtlix	lied	7	10	4
8897	8897	3	1	srl	suppering	ibigceshieshlsmemione	arague	9	21	6
8898	8898	14	3	castelsarrasin	bradion	r	bridges	7	1	7
8899	8899	9	8	countdown	supse	plczaw	particlees	5	6	10
8900	8900	4	4	winx	pier	vipuhleievahine	carroon	4	15	7
8901	8901	5	1	alfea	abusines	ounizhnregweuaiore	grange	8	18	6
8902	8902	4	19	earn	athority	qwkn	commercial	8	4	10
8903	8903	9	1	enchantix	loring	tbwxdpwthrknondfeg	whores	6	18	6
8904	8904	8	1	yordanka	earthua	imzigeulyswrym	work	7	14	4
8905	8905	7	1	donkova	servents	arn	arching	8	3	7
8906	8906	5	20	sally	expertries	putpididg	abs	10	9	3
8907	8907	5	1	laird	comprovince	wfm	genord	11	3	6
8908	8908	6	8	lovely	suctor	ngkdmni	somalian	6	7	8
8909	8909	6	6	judith	repine	fotismtee	hamber	6	9	6
8910	8910	3	12	eva	refulling	yffrdcrkkeaefhelmwkwaua	trib	9	23	4
8911	8911	5	1	barsi	invent	emtiamt	martin	6	7	6
8912	8912	8	13	concrete	slogan	okladsmkvttomp	permont	6	14	7
8913	8913	5	33	angel	life	slodbyolovoy	commence	4	12	8
8914	8914	3	1	yep	lassa	y	seel	5	1	4
8915	8915	7	1	slumdog	georth	gsbw	parautheral	6	4	11
8916	8916	7	31	coastal	minages	evy	sing	7	3	4
8917	8917	6	2	wadden	neighboured	SOSnsuvbrytyava	laser	11	15	5
8918	8918	7	1	discman	dometice	phiieotkdwaymh	shore	8	14	5
8919	8919	8	3	smoothly	perford	hotddyrillmenrnedd	punk	7	18	4
8920	8920	8	4	rendered	ballery	jdcyigylumoeksar	protest	7	16	7
8921	8921	9	2	intricate	games	psrk	boath	5	4	5
8922	8922	7	34	details	disesses	pzlelul	wanter	8	7	6
8923	8923	9	1	draperies	prenemism	kb	treat	9	2	5
8924	8924	7	15	jewelry	conseculting	bpsqwferdaqhwoisifagdinosiapry	argue	12	30	5
8925	8925	8	20	presents	barabour	uf	willian	8	2	7
8926	8926	6	2	motifs	blowd	amfmio	princess	5	6	8
8927	8927	13	8	characterized	silential	l	carch	9	1	5
8928	8928	7	2	courtly	senange	c	touring	7	1	7
8929	8929	9	8	sixteenth	conflicts	ar	child	9	2	5
8930	8930	9	8	emigrated	secribits	g	northon	9	1	7
8931	8931	5	1	albin	manna	o	firm	5	1	4
8932	8932	8	3	settling	immanish	lerzeuvitspew	georger	8	13	7
8933	8933	6	15	rapids	breakfort	enweych	adustric	9	7	8
8934	8934	4	1	linn	possibilities	a	anna	13	1	4
8935	8935	5	2	mujib	socially	asce	consisted	8	4	9
8936	8936	10	3	reciprocal	turts	aglfhxfscaboh	complate	5	13	8
8937	8937	9	26	returning	sendant	ywivox	creat	7	6	5
8938	8938	7	5	marvins	sitness	bndhagaanviagetgkp	finishment	7	18	10
8939	8939	9	1	reentered	sans	gppxdst	expective	4	7	9
8940	8940	6	5	loaded	southers	bhiorlaurusomo	boundaria	8	14	9
8941	8941	7	5	shotgun	falcular	iamsnrigcdedber	temptors	8	15	8
8942	8942	5	14	fatal	layes	hjuyla	adrave	5	6	6
8943	8943	13	6	effectiveness	boes	limitvijcacitiesny	photography	4	18	11
8944	8944	11	2	acupuncture	mosited	eizqvoy	comminution	7	7	11
8945	8945	4	2	sham	carchilly	mavbroqqd	long	9	9	4
8946	8946	8	90	location	bradufecal	crweynbeas	complications	10	10	13
8947	8947	7	9	needles	diseminations	indiuis	origan	13	7	6
8948	8948	9	30	technique	meterial	hasdwivmdhomnol	commission	8	15	10
8949	8949	12	3	practitioner	fairing	lam	concorressing	7	3	13
8950	8950	13	16	circumstances	supplications	mhuhbb	sunders	13	6	7
8951	8951	8	25	sessions	forches	thuegh	basion	7	6	6
8952	8952	7	1	belyaev	schieppored	bySOSflzls	doove	11	10	5
8953	8953	7	3	bowhead	paths	puzgltucbe	simplified	5	10	10
8954	8954	5	42	hindu	sanger	wwlsldhiptdeola	producing	6	15	9
8955	8955	10	30	celebrated	protisters	xhabqulolidickwyshmertvaolr	condition	10	27	9
8956	8956	10	105	throughout	concent	iwwlogebhippggtutoesianpluest	repart	7	29	6
8957	8957	5	23	nepal	sarring	saghlucunhineantwor	consident	7	19	9
8958	8958	6	2	marlon	seels	mufx	surpressed	5	4	10
8959	8959	6	3	brando	supperies	chairxk	sett	9	7	4
8960	8960	9	6	fairbanks	reach	marpryxourssikry	marin	5	16	5
8961	8961	5	1	semoy	alisas	mvhtyuspo	ant	6	9	3
8962	8962	5	2	agglo	tiengle	migfmiltasydrerhenyxeii	martiny	7	23	7
8963	8963	7	21	orlando	enduch	SOSyniqmnamuwixdyasottsuacg	conduction	6	27	10
8964	8964	7	14	amateur	annota	budt	valinta	6	4	7
8965	8965	7	5	portman	entorial	vzsideobel	tropher	8	10	7
8966	8966	7	6	replica	bashine	n	mean	7	1	4
8967	8967	7	5	vintage	sitce	SOSavyirgophymdssysllks	marships	5	23	8
8968	8968	17	1	burningjpgdrawing	arthers	awegaqu	seminals	7	7	8
8969	8969	6	36	burned	avanica	hoyxederdat	entripal	7	11	8
8970	8970	9	4	landforms	rescuments	jsxid	bing	10	5	4
8971	8971	4	15	arch	consecultion	chuligerkom	thous	12	11	5
8972	8972	6	1	durdle	worsh	nuptyawlkaslmedo	describe	5	16	8
8973	8973	4	9	cove	renord	bauhbdyxydlowizdmys	readings	6	19	8
8974	8974	9	17	limestone	missons	pvrdm	speting	7	5	7
8975	8975	7	5	folding	sever	dtoth	portoly	5	5	7
8976	8976	8	1	lulworth	imine	viumbldm	antisona	5	8	8
8977	8977	8	16	portland	maga	eauayinskipohdugria	rain	4	19	4
8978	8978	7	6	ipswich	termal	kusngraphoocyhmopdywfhim	petro	6	24	5
8979	8979	6	4	palais	lauranta	gurabinganev	panding	8	12	7
8980	8980	7	1	garnier	compessed	ozmal	motual	9	5	6
8981	8981	10	3	rebuilding	indorcreated	altsfadjy	microdown	12	9	9
8982	8982	8	33	napoleon	sprading	ttzecrjlaiy	winter	8	11	6
8983	8983	7	1	villota	brookland	rrnahzotbnlsyhuan	signing	9	17	7
8984	8984	10	6	recovering	bararia	bcqouspdenklatenctims	magneticle	7	21	10
8985	8985	8	24	injuries	announced	isqyypllylapsed	automans	9	15	8
8986	8986	9	1	rashleigh	intertime	zydquotabkzdrigtacry	decide	9	20	6
8987	8987	5	17	burnt	sandre	learoSOSi	cordinate	6	9	9
8988	8988	7	1	telstar	sentitues	rcweklvhdr	gord	9	10	4
8989	8989	9	1	arcadeall	athemptic	pSOShoduvol	shane	9	11	5
8990	8990	8	7	sheridan	disective	rnbSOSfenquby	sealing	9	13	7
8991	8991	2	26	oh	panical	twguze	characy	7	6	7
8992	8992	5	48	banks	procesting	pocvlsiblvsyan	consister	10	14	9
8993	8993	7	1	obverse	sitters	oldrfidincgmopthcydn	critics	7	20	7
8994	8994	5	3	hoist	carrues	xnzly	containously	7	5	12
8995	8995	8	2	flagpole	prised	goicvkillauifaltanmlux	cheme	6	22	5
8996	8996	6	1	hindko	shanne	chhwdxcysmiansaygreod	march	6	21	5
8997	8997	6	3	hazara	arch	rdmpjayugcuc	roman	4	12	5
8998	8998	5	4	punta	disagreements	bickepyhelsor	surver	13	13	6
8999	8999	5	1	gorda	tarcies	bwj	shere	7	3	5
9000	9000	5	86	ships	archaea	butisgeselarylyd	south	7	16	5
9001	9001	7	6	wrecked	chreeks	c	corniturals	7	1	11
9002	9002	8	22	controls	perrical	uotlynfyddan	ronna	8	12	5
9003	9003	6	6	hornet	catheries	ngvenhayyudnnh	state	9	14	5
9004	9004	6	19	insect	essador	pzaoq	parato	7	5	6
9005	9005	6	3	vulcan	onneys	fqr	cordinal	6	3	8
9006	9006	7	3	foundry	collar	oslhboguha	substrict	6	10	9
9007	9007	5	2	lovin	wilk	vlice	aless	4	5	5
9008	9008	6	1	tipton	antrody	xashd	advisory	7	5	8
9009	9009	10	1	numbersent	artympic	pnyxketpmezrdmsolelohgerdmalz	diano	8	29	5
9010	9010	9	7	auschwitz	malling	hoimy	signing	7	5	7
9011	9011	8	5	enforces	intervinged	SOSattavelaow	descrove	11	13	8
9012	9012	8	5	statutes	plater	xlesosto	terricate	6	8	9
9013	9013	5	12	tired	sparting	mevebb	sunlone	8	6	7
9014	9014	11	1	shenanigans	endicine	binlspupea	mesters	8	10	7
9015	9015	6	9	booker	altide	oddnu	marina	6	5	6
9016	9016	6	15	benoit	shound	fgchilifc	para	6	9	4
9017	9017	8	10	stripped	paray	ahnwf	entercation	5	5	11
9018	9018	7	2	incline	secology	waglob	south	8	6	5
9019	9019	8	6	traction	bossess	cdutu	shower	7	5	6
9020	9020	5	7	tires	himperor	openeiig	christ	8	8	6
9021	9021	7	26	factors	aradina	vccbdamnstiegtybi	contribute	7	17	10
9022	9022	6	24	output	tool	amljlesanmithms	arenta	4	15	6
9023	9023	7	5	upstate	close	isaihacysefmdi	resumences	5	14	10
9024	9024	9	15	terrorist	propesting	ftvvyeyh	barriver	10	8	8
9025	9025	9	4	attackers	setterly	zasiniakuvmuzm	denit	8	14	5
9026	9026	4	9	bent	holuster	gfokneyfosaedathta	earthwash	8	18	9
9027	9027	9	59	increased	easting	creaplgylagis	secret	7	13	6
9028	9028	10	3	assaulting	sereval	vkjaprpheeihibigrom	cheresa	7	19	7
9029	9029	6	4	arvizo	soung	artbc	politics	5	5	8
9030	9030	9	1	molesting	declased	yu	transformed	8	2	11
9031	9031	5	2	largo	teleton	cnrilirikersoveis	archivess	7	17	9
9032	9032	8	1	factotum	rests	pri	attraction	5	3	10
9033	9033	9	7	notorious	flose	emgSOSrowy	fasters	5	10	7
9034	9034	3	42	kim	tarks	mmhy	matched	5	4	7
9035	9035	6	31	sample	rama	eworclhiddr	state	4	11	5
9036	9036	4	1	bigs	sadder	jztfrwrktemo	diven	6	12	5
9037	9037	4	1	goin	toured	qawdcivel	shanning	6	9	8
9038	9038	4	3	cali	fatistal	iadtlytpffleani	cooperation	8	15	11
9039	9039	4	5	gaul	concording	gtexlypumhdlesido	particular	10	17	10
9040	9040	10	2	summarizes	reneys	jncjyh	result	6	6	6
9041	9041	11	3	gainsharing	barting	namuiwkhekszovuaggtuxae	resines	7	23	7
9042	9042	12	1	thaumaglossa	cours	nuSOStwomvltarxinsipmul	wines	5	23	5
9043	9043	7	1	mantids	layest	inziwidaroteauneg	consount	6	17	8
9044	9044	6	25	victor	songway	schrenesmmxocadep	presenter	7	17	9
9045	9045	10	1	percenters	alonger	vidts	dependence	7	5	10
9046	9046	8	11	chapters	sudges	erxokidzeyyra	show	6	13	4
9047	9047	8	11	borussia	subcor	andkyeaqwaeraxac	side	6	16	4
9048	9048	9	10	cigarette	panade	rqunqompzphenry	resport	6	15	7
9049	9049	8	4	wetherby	assicing	s	sidney	8	1	6
9050	9050	4	3	jute	butter	yleyroasyh	hollow	6	10	6
9051	9051	5	7	fiber	prominces	pkfdlkholrod	durt	9	12	4
9052	9052	6	2	burlap	sating	mogrdxigpozingrf	production	6	16	10
9053	9053	7	5	hessian	abodd	vcnhsiuem	tears	5	9	5
9054	9054	5	1	gunny	weed	hwsv	warking	4	4	7
9055	9055	5	23	cloth	blave	vnaxneSOSmooisgtsiung	carried	5	21	7
9056	9056	7	6	falcons	sponder	veycutoeen	mont	7	10	4
9057	9057	8	15	schedule	instrated	twiequck	produced	9	8	8
9058	9058	9	3	cosmology	bullder	emilojyuse	antoy	7	10	5
9059	9059	10	37	laboratory	mass	frviku	traigno	4	6	7
9060	9060	8	1	schellas	humphony	vabrudymindsincant	intervively	8	18	11
9061	9061	7	1	hyndman	standed	etvulzullerute	andles	7	14	6
9062	9062	2	4	ol	limas	ebbaconoon	treality	5	10	8
9063	9063	5	40	begin	districuted	dr	marino	11	2	6
9064	9064	5	14	smoke	rapher	rqztlngscupl	mancheling	6	12	10
9065	9065	9	15	fashioned	satemple	cmar	rest	8	4	4
9066	9066	7	6	manning	nomatian	yers	climites	8	4	8
9067	9067	5	3	babar	aparticulard	vitvtb	specialized	12	6	11
9068	9068	5	1	jonno	accified	klisestineplides	starring	8	16	8
9069	9069	6	1	juddho	bockets	wwnn	advorcycle	7	4	10
9070	9070	7	1	warnock	laterual	uylyypied	danis	8	9	5
9071	9071	6	101	higher	burnt	tbbirllo	monters	5	8	7
9072	9072	6	1	sepias	propest	ygmcsmsqpe	suprism	7	10	7
9073	9073	6	3	chhota	flook	tvorsamteoshlusems	travelled	5	18	9
9074	9074	5	3	bheem	promisions	gxafghg	promise	10	7	7
9075	9075	5	15	curse	commor	csyclydry	protest	6	9	7
9076	9076	7	1	damyaan	assisting	valv	indones	9	4	7
9077	9077	3	3	thx	andom	bobcs	depless	5	5	7
9078	9078	8	5	trailers	fiellioves	ojreorahlarep	thoughly	10	13	8
9079	9079	3	4	tex	benefic	nSOSehnevenq	argents	7	12	7
9080	9080	8	5	lasseter	indeasing	rulyr	simely	9	5	6
9081	9081	5	12	pixar	surrendy	pbjthernydr	reproduction	8	11	12
9082	9082	6	18	lonely	admickency	va	policious	10	2	9
9083	9083	12	2	impoverished	calter	enufh	barmed	6	5	6
9084	9084	9	8	forgotten	donger	gzrdbonausses	bosses	6	13	6
9085	9085	6	1	nieces	concertage	xyfqbixbwfto	married	10	12	7
9086	9086	7	1	savigny	bark	graixy	stitched	4	6	8
