	idx	natural_length	frequencies	natural	fcfs	caplan	caplan_low_temperature	fcfs_length	caplan_length	caplan_low_temperature_length
12258	12258	8	5	ichinose	warth	unforponsqacoloccd	empored	5	18	7
12259	12259	7	1	kidnaps	republicanly	yvcvsynhvie	repuck	12	11	6
12260	12260	6	17	scales	sleaden	donealttnr	searan	7	10	6
12261	12261	6	21	barack	pener	fyzkmnoonw	wards	5	10	5
12262	12262	5	35	obama	decarion	evticus	winning	8	7	7
12263	12263	7	6	limburg	alivia	mcrossrigqtscyzaelmbp	contributed	6	21	11
12264	12264	5	8	meuse	curne	te	lour	5	2	4
12265	12265	4	7	maas	genors	esr	decision	6	3	8
12266	12266	9	17	similarly	proportion	heskapplejbom	arrords	10	13	7
12267	12267	5	3	albin	strowed	pjynmmorzjacknerss	robitan	7	18	7
12268	12268	5	1	ekdal	presidents	qrrsjmodrer	descred	10	11	7
12269	12269	8	5	repulsed	laured	fydov	traid	6	5	5
12270	12270	6	3	rushed	bellander	wegmiliqboal	sale	9	12	4
12271	12271	5	24	empty	stepping	fatenorho	wart	8	9	4
12272	12272	6	16	enemys	caston	thnd	care	6	4	4
12273	12273	13	2	sharpshooters	waller	ha	finel	6	2	5
12274	12274	6	2	cuckoo	assistion	qgSOSylecckyqbenoogh	stribution	9	20	10
12275	12275	7	14	warbler	astimity	aaaoho	annels	8	6	6
12276	12276	5	19	nests	hoppo	v	consudered	5	1	10
12277	12277	13	1	compsognathus	carbor	urbowaoykeerfyankul	mark	6	19	4
12278	12278	7	8	oconnor	page	jvltfcz	programmeted	4	7	12
12279	12279	11	6	caterpillar	officed	utloljyxpkus	collector	7	12	9
12280	12280	5	10	boxer	mathemic	pl	composect	8	2	9
12281	12281	7	8	camping	investial	dkg	station	9	3	7
12282	12282	12	4	contaminated	loyal	buvsariktaqybarltd	sited	5	18	5
12283	12283	6	2	platte	composessively	annme	election	14	5	8
12284	12284	6	3	agenda	angera	mryuuemfisgkiq	antial	6	14	6
12285	12285	7	8	secular	allers	oqxbumigwtmitsmal	reserves	6	17	8
12286	12286	6	4	melted	cantinian	piwkh	shorted	9	5	7
12287	12287	5	30	acted	shappes	zy	marries	7	2	7
12288	12288	12	7	frankenstein	depictions	crtlism	barried	10	7	7
12289	12289	7	6	dracula	attection	cliotr	discreasing	9	6	11
12290	12290	5	7	mummy	cantros	hnb	sporting	7	3	8
12291	12291	5	6	hound	packe	mfeuSOSonhryn	represent	5	13	9
12292	12292	12	1	baskervilles	refect	noadsicslat	scholed	6	11	7
12293	12293	6	10	alison	petrose	urksxu	marrier	7	6	7
12294	12294	6	1	lohman	detited	pscvbmettdjery	chin	7	14	4
12295	12295	9	8	teenagers	herizord	mairnybyicualchin	contest	8	17	7
12296	12296	7	7	puberty	statled	lidrrngtriqdis	any	7	14	3
12297	12297	8	1	bhagavan	saving	vukganaananmaulpm	proservation	6	17	12
12298	12298	3	10	das	sounded	rar	incerted	7	3	8
12299	12299	7	4	trachea	addint	oofyer	nose	6	6	4
12300	12300	6	5	splits	flowed	sihtmqz	breaster	6	7	8
12301	12301	7	2	bronchi	horty	dyqejyuqctuveznnyuiiefysnidefdy	terriers	5	31	8
12302	12302	7	3	pauling	mariging	qe	consulted	8	2	9
12303	12303	5	25	randy	progromments	visc	presentant	12	4	10
12304	12304	5	21	orton	consitual	gcm	constitute	9	3	10
12305	12305	8	9	mysterio	contel	iptybyeynict	selve	6	12	5
12306	12306	12	2	sportspeople	least	tpyritptekinq	resisted	5	13	8
12307	12307	10	35	identified	preact	zntisukakopetyohou	compound	6	18	8
12308	12308	6	12	photos	funtal	giocehr	diestical	6	7	9
12309	12309	6	2	masked	releation	jwlina	lover	9	6	5
12310	12310	10	3	bandarenka	redictor	somdu	learred	8	5	7
12311	12311	9	14	colonists	actival	hvocudroopivtykm	consudation	7	16	11
12312	12312	7	6	tenants	trustic	svtzl	fights	7	5	6
12313	12313	8	8	eritrean	charters	s	entablish	8	1	9
12314	12314	6	5	quezon	carled	cebmehdyqs	magal	6	10	5
12315	12315	6	4	bhutan	deterrition	nnvrgedslyz	graminatic	11	11	10
12316	12316	4	20	ties	forming	dn	tendar	7	2	6
12317	12317	6	3	dagger	collines	ukxhj	appolitic	8	5	9
12318	12318	5	2	aslan	decentres	aidoctawguhndnnnzorepabm	monte	9	24	5
12319	12319	7	19	arrives	respirections	yiwgryel	station	13	8	7
12320	12320	5	4	frees	capcine	lntfxho	contain	7	7	7
12321	12321	6	1	aslans	andred	zbclo	comber	6	5	6
12322	12322	5	8	troop	sandish	oinlinc	readiency	7	7	9
12323	12323	9	1	finlandia	transformance	beolSOSoft	attricks	13	10	8
12324	12324	9	5	symphonic	prostation	ueysferugrt	criminal	10	11	8
12325	12325	7	26	finnish	croase	frindhi	explayed	6	7	8
12326	12326	8	2	sibelius	coregett	bzarr	poles	8	5	5
12327	12327	9	22	attempted	technology	ulgtudgeer	compous	10	10	7
12328	12328	5	5	relay	solide	a	ards	6	1	4
12329	12329	3	19	hub	invection	zhdeymmurapryylftnmesty	presentainet	9	23	12
12330	12330	7	8	messiah	desider	onpatbigi	medican	7	9	7
12331	12331	5	5	unite	argen	clgwuspoli	spart	5	10	5
12332	12332	7	5	cornish	suting	jcczatians	illiped	6	10	7
12333	12333	7	2	clotted	barket	aSOShoaepuytnmml	sent	6	16	4
12334	12334	5	30	cream	pertised	uswiuaadosylxifftox	soleved	8	19	7
12335	12335	5	1	cutty	hont	uh	restar	4	2	6
12336	12336	4	1	sark	telectols	tbowhaSOSkhejw	arth	9	14	4
12337	12337	8	20	maritime	belate	mesusbol	made	6	8	4
12338	12338	6	7	crying	defically	learjumgheph	elise	9	12	5
12339	12339	5	7	arise	colory	rovr	stapes	6	4	6
12340	12340	9	59	financial	reatural	dfdplyyt	andrea	8	8	6
12341	12341	7	1	brutcsh	expectures	muk	continuined	10	3	11
12342	12342	7	1	bikinis	artimate	pwerlavisjuel	countrysside	8	13	12
12343	12343	6	3	reddit	laster	drkzbykmzsbozdasgtpchui	convested	6	23	9
12344	12344	6	2	espada	marcine	febuordus	strickly	7	9	8
12345	12345	10	2	dispatches	chinter	p	somethoms	7	1	9
12346	12346	7	23	assault	deficial	chse	scoot	8	4	5
12347	12347	12	1	technologist	presidentary	yelcgaapsfvyermisu	devived	12	18	7
12348	12348	6	1	furius	tournies	viaxuplem	lots	8	9	4
12349	12349	4	1	baco	cash	bfrwzl	buse	4	6	4
12350	12350	6	1	chroma	thearen	tmekythishvbowerchy	thountain	7	19	9
12351	12351	12	5	registration	displipe	excntkrsqypsliypis	gaddin	8	18	6
12352	12352	7	6	cassius	beneward	kqqnty	paractic	8	6	8
12353	12353	3	2	dio	antitities	yixnshidiwerety	canad	10	15	5
12354	12354	10	5	mozambique	marchilla	exildzsioqni	countroys	9	12	9
12355	12355	5	7	macau	tornald	jokumyrw	composition	7	8	11
12356	12356	5	8	timor	rescreed	jcodsoz	argues	8	7	6
12357	12357	7	11	niagara	belarion	izSOSdwikberisoiqco	acception	8	19	9
12358	12358	8	8	triassic	goage	afzerstexvekhyochumeoegyilhezhhoriextmzb	decide	5	40	6
12359	12359	5	2	niche	tol	pbasipvaopc	fort	3	11	4
12360	12360	13	1	temnospondyls	discounding	ipixratdo	camper	11	9	6
12361	12361	10	2	phytosaurs	esseal	vecaceglsyyphocen	perimber	6	17	8
12362	12362	8	13	darkness	composicial	hams	sard	11	4	4
12363	12363	7	19	hillary	salic	mitshoxyewerp	guits	5	13	5
12364	12364	8	6	carnegie	village	forbqsinem	cleated	7	10	7
12365	12365	6	24	storms	race	n	refugee	4	1	7
12366	12366	14	2	meteorologists	representify	bbatgtetuwe	preving	12	11	7
12367	12367	4	2	banu	harrison	cpk	mired	8	3	5
12368	12368	5	1	nadir	sheets	jngaxylo	lear	6	8	4
12369	12369	8	1	orgazmos	candreath	invl	competitor	9	4	10
12370	12370	12	1	orgazmorator	ambor	kfhhconso	braven	5	9	6
12371	12371	7	1	hearsay	exparred	gletovierso	alessage	8	11	8
12372	12372	9	1	acusation	grose	favjbupydeakezn	autur	5	15	5
12373	12373	5	1	secun	cathle	mblvelmoxiatmqnaetob	remession	6	20	9
12374	12374	4	1	quel	laugustian	grknjik	presendance	10	7	11
12375	12375	2	23	il	dreamen	armsukn	origus	7	7	6
12376	12376	4	2	vell	protentified	tuad	torders	12	4	7
12377	12377	3	6	har	condina	lc	tour	7	2	4
12378	12378	5	1	esset	terrinal	oirzagmlewmolu	recognica	8	14	9
12379	12379	10	2	accusation	collable	detwc	factures	8	5	8
12380	12380	8	8	colorful	hamming	eyqcaSOSzixenuuha	laberty	7	17	7
12381	12381	8	4	lazytown	trinks	gedverlyfh	prosects	6	10	8
12382	12382	7	2	emptied	editing	fdwss	decent	7	5	6
12383	12383	8	2	lifeboat	contentificancy	etzSOSlbimye	confection	15	12	10
12384	12384	5	32	boats	patreta	brhzvwahlmat	hawp	7	12	4
12385	12385	10	5	beforehand	buddy	owghekyteewsfikqms	instruction	5	18	11
12386	12386	4	5	fuse	regat	ekowsopqejgqra	hander	5	14	6
12387	12387	9	5	antivirus	tripting	crrul	charget	8	5	7
12388	12388	7	4	hackers	arganisation	tmu	pett	12	3	4
12389	12389	9	1	saltworks	sladder	chrce	calculation	7	5	11
12390	12390	3	11	arc	eleved	piptwybheltexpn	survive	6	15	7
12391	12391	6	1	senans	surming	oxxideb	replaced	7	7	8
12392	12392	10	3	housewives	terrie	pasftezerly	composer	6	11	8
12393	12393	3	39	fat	compainted	SOSlmwin	ganters	10	8	7
12394	12394	6	1	saiful	sudbys	nubwosia	commanstral	6	8	11
12395	12395	4	6	bari	monteth	ymycm	search	7	5	6
12396	12396	4	1	titu	hinniston	uekihlaabw	bartus	9	10	6
12397	12397	5	1	gingy	classises	jaupyxgynn	sacces	9	10	6
12398	12398	4	3	puss	territered	gt	competitions	10	2	12
12399	12399	5	9	boots	batac	SOSwirdssdulssilguoe	touries	5	20	7
12400	12400	8	1	banderas	consection	g	choars	10	1	6
12401	12401	9	5	mutations	delisters	fkzumtiq	indestraction	9	8	13
12402	12402	7	8	alleles	contitured	qtsSOSbmm	commential	10	9	10
12403	12403	4	2	hool	cometes	zlumaul	deceptor	7	7	8
12404	12404	5	7	gamba	cantained	aqvolcieo	mounded	9	9	7
12405	12405	8	8	phillies	andio	emucctkufexhokeralyplewodciy	crifer	5	28	6
12406	12406	7	1	chbosky	telechamo	nttalySOSyoey	day	9	13	3
12407	12407	5	15	funds	alistian	ruao	sell	8	4	4
12408	12408	6	2	costco	imparing	zhtxg	mearch	8	5	6
12409	12409	9	2	wholesale	endress	fivikfvssantsdoice	long	7	18	4
12410	12410	6	4	sparks	transproted	lofk	commuss	11	4	7
12411	12411	10	2	loneliness	harrieved	xqurtvgigztyadto	mayas	9	16	5
12412	12412	12	59	broadcasting	containuation	cadyfithbo	share	13	10	5
12413	12413	6	10	quoted	carshair	hebhyt	receives	8	6	8
12414	12414	6	1	hastie	milia	ouwkici	height	5	7	6
12415	12415	8	18	councils	ast	grchfbienpw	parming	3	11	7
12416	12416	8	23	genetics	rison	vnymerbc	grandson	5	8	8
12417	12417	5	7	scope	field	sunyuetnoudning	tious	5	15	5
12418	12418	12	7	implications	silvand	tnhamsfhamlonepdaiskwepl	harres	7	24	6
12419	12419	6	11	diving	benk	ougywlmbetyzcqeqeintsiapgankyhceasesotycy	albure	4	41	6
12420	12420	10	7	preference	arred	jrnfxfl	stike	5	7	5
12421	12421	6	7	royals	lecos	a	challen	5	1	7
12422	12422	6	4	bhopal	sidan	detctursd	degrate	5	9	7
12423	12423	11	5	behavioural	invitation	byjydofcy	describing	10	9	10
12424	12424	8	12	displays	holise	djcup	served	6	5	6
12425	12425	9	2	amazonian	bayers	exbpfai	promession	6	7	10
12426	12426	6	15	cruise	adders	rsir	alistan	6	4	7
12427	12427	7	4	casinos	coustra	bfxzerigncupals	posser	7	15	6
12428	12428	5	17	shops	brandson	nwhipue	sating	8	7	6
12429	12429	11	17	restaurants	paration	nhadue	flat	8	6	4
12430	12430	8	8	theaters	distribition	prnaclsqih	televated	12	10	9
12431	12431	5	10	pools	alghania	giusg	name	8	5	4
12432	12432	3	5	gym	sundered	mccie	solt	8	5	4
12433	12433	5	2	talia	charce	jasestshaslsfmr	finals	6	15	6
12434	12434	6	2	balsam	signified	glSOSviw	calls	9	8	5
12435	12435	6	1	patten	creatule	estdahSOSktnnete	carcer	8	16	6
12436	12436	7	1	tuymans	strungers	oultrunehoafgd	bridge	9	14	6
12437	12437	8	15	painters	entinitual	cddydyezendeboffercam	wearn	10	21	5
12438	12438	6	1	bochet	steter	zwuzoulembluk	share	6	13	5
12439	12439	10	8	paralympic	connecting	fiffendaduatufy	companion	10	15	9
12440	12440	7	1	samadon	centrapo	shrieSOSnospkijakpev	defending	8	20	9
12441	12441	7	1	ayangba	pastor	weanglatsnumoy	constructive	6	14	12
12442	12442	8	6	mythical	disabes	rvjoungpyfeivpopzonsign	presser	7	23	7
12443	12443	6	7	winged	seather	zq	suberect	7	2	8
12444	12444	12	5	contributors	integration	azsuage	sandy	11	7	5
12445	12445	6	1	nandan	paystors	w	bellings	8	1	8
12446	12446	8	1	nilekani	arternand	rergiqblid	contant	9	10	7
12447	12447	4	6	shiv	settlethed	egptcvt	solities	10	7	8
12448	12448	5	1	nadar	metrology	y	postion	9	1	7
12449	12449	6	4	remade	enterstant	gakajemapom	ail	10	11	3
12450	12450	9	1	waterfowl	survestor	honjucoskuub	lesser	9	12	6
12451	12451	9	2	kaziranga	far	SOSdlkdSOSnha	giorabilian	3	13	11
12452	12452	7	1	fronted	poperate	klcasks	lay	8	7	3
12453	12453	5	13	goose	contribbitity	poSOSinparamaaylmo	graisters	13	18	9
12454	12454	11	1	ferruginous	sampilor	wiviosvle	internation	8	9	11
12455	12455	7	2	pochard	delict	lnvmacputizepace	tratural	6	16	8
12456	12456	5	1	baers	safa	gdiciwjunlyongedics	senation	4	19	8
12457	12457	6	15	bottle	seconts	hwhiebsfitywoixldi	pictive	7	18	7
12458	12458	5	1	piera	anny	ef	hind	4	2	4
12459	12459	7	1	martell	surrourder	iscokjetpdpiverd	clown	10	16	5
12460	12460	8	17	mohammad	collissions	pmystohbn	report	11	9	6
12461	12461	9	2	reviewing	parlied	eidazedniia	comporate	7	11	9
12462	12462	15	1	blabbermouthnet	receace	vpdun	competition	7	5	11
12463	12463	4	1	ogle	defected	mzlling	finses	8	7	6
12464	12464	9	1	slipknots	andory	wszlkiv	bargeter	6	7	8
12465	12465	9	20	diversity	indianame	lhpa	temperation	9	4	11
12466	12466	9	1	melodious	varticipaties	yuxgleekamahyal	apples	13	15	6
12467	12467	8	1	sangeeta	clarse	gorgsbitckhi	collectory	6	12	10
12468	12468	5	2	renee	realen	plkgrfjumyuw	stations	6	12	8
12469	12469	6	1	nakuls	agana	rifnsruqsonm	berfore	5	12	7
12470	12470	7	6	apology	simplering	vjcinal	instruction	10	7	11
12471	12471	8	2	forgiven	colebrated	porvianped	present	10	10	7
12472	12472	5	3	nakul	distries	pyforhev	frains	8	8	6
12473	12473	4	6	vega	rebuse	rheggoopledgyedm	represervent	6	16	12
12474	12474	9	13	dominican	compless	jSOSlqyobpzranqo	consunted	8	16	9
12475	12475	11	1	prendergast	defer	hnwvd	stale	5	5	5
12476	12476	7	1	nathans	feat	jupm	withwit	4	4	7
12477	12477	8	57	wrestler	clime	fcyysfpieghiands	lears	5	16	5
12478	12478	4	1	quai	compacres	cicupbaclkvolyl	emment	9	15	6
12479	12479	6	1	dorsay	repures	rucbr	coles	7	5	5
12480	12480	11	1	raghavendra	tiely	denfowdiccpviode	pagana	5	16	6
12481	12481	9	4	cristiano	aistian	tjsumkeasluoysky	garant	7	16	6
12482	12482	7	5	ronaldo	recody	cusguzkywkey	card	6	12	4
12483	12483	8	37	relative	suppored	huqmrqxgynkk	ames	8	12	4
12484	12484	12	1	inexperience	misser	guaienbhiw	assisting	6	10	9
12485	12485	5	16	shock	palling	lifiyrhoilyopzu	march	7	15	5
12486	12486	7	2	trooper	suctors	nwtw	diesceped	7	4	9
12487	12487	10	18	recognised	stett	dov	cathen	5	3	6
12488	12488	7	27	trouble	pland	wifisty	sells	5	7	5
12489	12489	5	19	skill	robest	ytnw	edited	6	4	6
12490	12490	7	1	akshara	promessed	tdbdm	apposed	9	5	7
12491	12491	5	1	sirat	luck	j	belong	4	1	6
12492	12492	5	3	naira	albare	yrkratv	adasts	6	7	6
12493	12493	5	7	sexes	bravely	pstrylsos	acterally	7	9	9
12494	12494	7	7	rapture	cerebral	wct	assused	8	3	7
12495	12495	8	2	splicers	temporities	sojaf	disame	11	5	6
12496	12496	14	1	cheonggyecheon	allange	gringlanght	alliest	7	11	7
12497	12497	9	1	hennessey	contrain	uirekmdoztcr	competite	8	12	9
12498	12498	5	1	zatch	andromers	pdogygtmewomfanns	arinet	9	17	6
12499	12499	8	29	remember	brudde	yrapatdub	alanger	6	9	7
12500	12500	6	2	mamodo	disestatiol	kyavbly	clarked	11	7	7
12501	12501	6	2	frosty	terbitany	fm	competitions	9	2	12
12502	12502	7	3	snowman	extrophys	easmum	pood	9	6	4
12503	12503	5	5	qaeda	accussor	nexudrlisp	refuled	8	10	7
12504	12504	5	2	ayman	harress	wtd	corrective	7	3	10
12505	12505	8	2	zawahiri	selieves	otiueumbzadg	louis	8	12	5
12506	12506	7	1	tanweer	centrict	bhupsigoqzagaczepfitfuekfa	scuept	8	26	6
12507	12507	10	7	greensboro	attraits	rbyzhned	protect	8	8	7
12508	12508	6	15	yearly	shrim	blhtiqury	defendent	5	9	9
12509	12509	8	5	jeopardy	closing	weh	carlernal	7	3	9
12510	12510	5	1	tegra	coursing	rjimnt	staye	8	6	5
12511	12511	5	2	alden	surrest	pagaheodhtwarasqSOSmo	stated	7	21	6
12512	12512	10	4	callicebus	dardon	zmrk	fart	6	4	4
12513	12513	8	1	brunneus	everty	anguodurgis	record	6	11	6
12514	12514	7	7	digging	sublession	knmigzng	descuding	10	8	9
12515	12515	10	1	hadrosaurs	comic	gcedocsqo	marian	5	9	6
12516	12516	17	1	brachylophosaurus	harry	btcttetgnsfas	domes	5	13	5
12517	12517	6	2	cheeks	arthroposess	ulupagnal	attending	12	9	9
12518	12518	11	2	fragmentary	sentily	lwacyzidy	chillerage	7	9	10
12519	12519	7	1	corella	fraise	dfv	result	6	3	6
12520	12520	5	1	galah	contedict	phhln	reasting	9	5	8
12521	12521	7	20	hamburg	pirch	hyi	actorite	5	3	8
12522	12522	2	3	cu	arganisa	avqSOSmkvw	infective	8	10	9
12523	12523	8	5	socially	tilles	ilzdxofe	sunderstraquis	6	8	14
12524	12524	8	12	equality	trave	slrdbapioxskymnasazyxbak	particies	5	24	9
12525	12525	5	24	rates	moser	ww	continented	5	2	11
12526	12526	9	7	encounter	astrical	jafntebc	hele	8	8	4
12527	12527	5	12	flats	sprint	brafg	panes	6	5	5
12528	12528	8	7	cambrian	strumming	zkfngvswockpn	sheat	9	13	5
12529	12529	4	15	beds	alecus	bymovgtspporef	pronsest	6	14	8
12530	12530	6	1	passet	through	olkiercuom	continuited	7	10	11
12531	12531	9	16	greenland	paratogral	ttihn	alu	10	5	3
12532	12532	10	8	gymnastics	comparond	exuqoksdgw	bullary	9	10	7
12533	12533	7	5	bingley	fatis	pgtructworklqs	demonical	5	14	9
12534	12534	8	15	proposal	careburg	piwuvbit	survey	8	8	6
12535	12535	11	1	netherfield	institution	enacaldoo	part	11	9	4
12536	12536	12	2	quarterbacks	debit	wvnaakaxukwetadn	marage	5	16	6
12537	12537	5	13	colts	dishep	usiche	liberate	6	6	8
12538	12538	4	10	lgbt	engensole	reoxdagdf	bises	9	9	5
12539	12539	7	18	lesbian	surrend	rm	feed	7	2	4
12540	12540	8	9	bisexual	chaid	iSOSupgonsoual	cardinal	5	14	8
12541	12541	11	15	transgender	macky	rjem	terrister	5	4	9
12542	12542	4	1	hayt	circulte	tml	searches	8	3	8
12543	12543	6	3	schaus	receition	nowyonigbo	record	9	10	6
12544	12544	7	3	ketchup	climbered	frilcum	hiddoston	9	7	9
12545	12545	6	10	tastes	coundies	dpeybegoal	radual	8	10	6
12546	12546	6	4	tomato	appolitical	zdeg	polized	11	4	7
12547	12547	10	2	initiating	supproduct	buikovas	departing	10	8	9
12548	12548	7	45	message	partinulan	qfftoemsalf	marceller	10	11	9
12549	12549	3	6	phi	performer	lbmhksselx	compossured	9	10	11
12550	12550	3	3	fla	spanses	rdftshd	programs	7	7	8
12551	12551	4	47	miss	welfer	jsmpropytoxiess	erigued	6	15	7
12552	12552	8	9	operator	discreate	kxljnsmlialdan	carrisa	9	14	7
12553	12553	5	4	spurs	well	conSOSjcaitjzriesich	specter	4	20	7
12554	12554	8	1	collinge	intector	lo	remained	8	2	8
12555	12555	7	2	burdett	chartical	noxuerizsavuatelz	strapped	9	17	8
12556	12556	6	2	coutts	strook	fliltylfb	maried	6	9	6
12557	12557	6	3	jumbos	bertain	SOSpbdthpwlkcrrosseecesset	change	7	26	6
12558	12558	5	5	crack	marilies	yvbangtaiftid	convictor	8	13	9
12559	12559	10	2	shattering	replement	gaizvodese	consecution	9	10	11
12560	12560	9	8	landmarks	illins	hhbybahm	childs	6	8	6
12561	12561	7	21	tourist	crash	peupyttabyfos	perform	5	13	7
12562	12562	9	1	gamedaily	failed	bnxm	considered	6	4	10
12563	12563	8	35	starring	attrophy	yevi	didation	8	4	8
12564	12564	7	9	stating	bomes	edhnhiog	repute	5	8	6
12565	12565	8	12	gameplay	australian	u	pill	10	1	4
12566	12566	6	4	lacked	elision	leSOSrgacn	accese	7	10	6
12567	12567	12	4	identifiable	evisional	draymerpjafjoee	production	9	15	10
12568	12568	9	1	pilipinas	concertified	itvrawv	farrier	12	7	7
12569	12569	2	9	hd	newth	tu	structs	5	2	7
12570	12570	3	1	hue	shirten	diyaxrapd	particle	7	9	8
12571	12571	9	28	fictional	corportur	v	substantineh	9	1	12
12572	12572	7	7	diaries	alaways	spesdpybmrfsebredrh	article	7	19	7
12573	12573	6	17	dudley	anable	moxyxchheszdroqkrev	propents	6	19	8
12574	12574	5	4	cabot	natolia	enqfflcualiggaticit	incluation	7	19	10
12575	12575	7	3	rowland	abdents	priqu	pernasting	7	5	10
12576	12576	5	1	jeezy	piant	hhelphz	wash	5	7	4
12577	12577	6	1	mosfet	artarctic	izoicstfoqu	residence	9	11	9
12578	12578	8	2	layering	aldendia	lembzy	explained	8	6	9
12579	12579	4	28	gate	official	unwum	expited	8	5	7
12580	12580	9	1	insulator	sperier	ldamqkrlafxyxp	partier	7	14	7
12581	12581	8	4	prevents	servial	reman	marker	7	5	6
12582	12582	5	7	drain	shelling	ryzylu	consured	8	6	8
12583	12583	5	1	banja	saul	clsr	fight	4	4	5
12584	12584	4	1	luka	sentle	bjzllfyr	gierings	6	8	8
12585	12585	10	3	carpathian	metity	vggyetastsdibtsfh	colever	6	17	7
12586	12586	7	1	tripark	senting	pchmvyptox	breath	7	10	6
12587	12587	5	14	denis	alida	pamglarbyfdiosaic	prison	5	17	6
12588	12588	6	1	midone	petist	dikzw	collector	6	5	9
12589	12589	4	1	wele	arranger	tvbuvegyidwsom	templose	8	14	8
12590	12590	4	1	nzas	vice	upzpbiufrb	indreased	4	10	9
12591	12591	8	2	arabella	disamples	hehwsawble	architecture	9	10	12
12592	12592	9	60	direction	drew	sddadumry	grouphed	4	9	8
12593	12593	9	5	detection	plance	flzyacm	organism	6	7	8
12594	12594	15	1	correspondingly	spotting	rgbyfnigitfzweomtioswycrgzfrigmminaxypskn	terries	8	41	7
12595	12595	10	3	ecuadorian	douge	few	factors	5	3	7
12596	12596	6	1	conaie	clorks	xlenSOSmymtcbbcrqSOSpsgmsw	land	6	26	4
12597	12597	9	3	televised	brighted	pgu	entrists	8	3	8
12598	12598	9	1	bajamonti	endur	dabusfugdo	composest	5	10	9
12599	12599	7	4	spalato	discasted	ynyfloed	companion	9	8	9
12600	12600	4	4	lori	hereated	xhdmihtcpvufmboszphorlequh	natural	8	26	7
12601	12601	8	1	belilove	tablic	l	wessional	6	1	9
12602	12602	6	1	bowker	absidence	gpxbacsuri	constand	9	10	8
12603	12603	2	46	ed	deference	cosSOSxuav	consuction	9	10	10
12604	12604	7	2	freebsd	tentail	wohudwitaretylyentmston	streem	7	23	6
12605	12605	5	5	ethel	definition	viz	callanges	10	3	9
12606	12606	8	3	carleton	sultatic	oakdySOScba	attack	8	11	6
12607	12607	11	37	playstation	cellive	sotsasy	madso	7	7	5
12608	12608	6	4	frying	regandar	ddece	club	8	5	4
12609	12609	5	1	chops	resected	dquhhmbonumshy	algier	8	14	6
12610	12610	6	3	steaks	procrate	iv	regants	8	2	7
12611	12611	6	17	cooked	discups	nhnoffamb	worsh	7	9	5
12612	12612	4	1	epra	transprossing	geault	loga	13	6	4
12613	12613	9	5	syndicate	composedre	remgohpric	con	10	10	3
12614	12614	11	2	pharmacists	toural	cwintwoanis	contest	6	11	7
12615	12615	11	1	minyintiris	shelled	qneckfwtogsbybfzgc	micked	7	18	6
12616	12616	9	1	opposable	charenge	dz	alla	8	2	4
12617	12617	6	20	monkey	lengthened	SOSddyyo	rossic	10	8	6
12618	12618	5	1	lemur	colorn	misgsproriseal	paters	6	14	6
12619	12619	10	6	occidental	chenna	thcluga	codus	6	7	5
12620	12620	7	1	mindoro	rants	bhzjj	larkess	5	5	7
12621	12621	9	1	washrooms	sulder	vobbhe	pather	6	6	6
12622	12622	8	25	visitors	cattering	mfrni	suggestion	9	5	10
12623	12623	7	11	leopold	calleration	sophwaystsooctte	skug	11	16	4
12624	12624	6	1	sacher	survivel	qeSOSgaksoqa	patterboy	8	12	9
12625	12625	6	1	masoch	assecially	lSOSokboqbeysiuny	mather	10	17	6
12626	12626	7	3	cruelly	ferter	gavfczarktkwyisrmtuisky	hirast	6	23	6
12627	12627	8	4	tackling	sist	latt	completed	4	4	9
12628	12628	8	3	grabbing	expersion	fieprphpbpsolesset	dector	9	18	6
12629	12629	5	1	kidan	erience	lubby	harro	7	5	5
12630	12630	6	1	boulis	discoped	pqgr	territion	8	4	9
12631	12631	7	7	perkins	driver	nhspairySOSocyopmel	composition	6	19	11
12632	12632	8	4	mechanic	collace	siuffywini	saves	7	10	5
12633	12633	6	9	webber	substated	tfzordippo	arganistical	9	10	12
12634	12634	7	2	artigas	plane	avlichabyasoSOSspyes	monter	5	20	6
12635	12635	6	1	gimois	criterally	reSOSfcayscronxouziusoeeo	tacking	10	25	7
12636	12636	8	4	yamauchi	candura	nulthr	gavia	7	6	5
12637	12637	9	1	kazutoyos	callanged	psbehtfiifwie	boot	9	13	4
12638	12638	5	1	chiyo	admistres	fyutfl	consulting	9	6	10
12639	12639	5	15	loyal	dario	lp	garders	5	2	7
12640	12640	5	1	mavis	alighties	pcrodasajakyuwonl	acced	9	17	5
12641	12641	9	9	geometric	suisement	drw	sava	9	3	4
12642	12642	4	4	daft	tira	telripe	prison	4	7	6
12643	12643	8	26	mcnaught	sentier	plest	marker	7	5	6
12644	12644	4	5	peng	rul	orpree	marshia	3	6	7
12645	12645	7	1	shimeng	reducation	flvikgeens	continent	10	10	9
12646	12646	12	3	illumination	wool	twpnsl	libertal	4	6	8
12647	12647	2	8	tu	levert	hbdalbiewhyoSOSgtvaord	teaches	6	22	7
12648	12648	4	1	coro	dependate	cz	regifles	9	2	8
12649	12649	5	12	daddy	indean	swcmiqh	clacation	6	7	9
12650	12650	6	11	yankee	sapoles	lc	arronter	7	2	8
12651	12651	5	2	cromo	gravical	gragmtudhbi	guard	8	11	5
12652	12652	6	1	jacool	corning	eitjoru	defending	7	7	9
12653	12653	6	15	mozart	linaries	wus	defended	8	3	8
