	idx	natural_length	frequencies	natural	fcfs	caplan	caplan_low_temperature	fcfs_length	caplan_length	caplan_low_temperature_length
22295	22295	8	4	osbourne	fasility	avchagevell	arish	8	11	5
22296	22296	6	2	ludden	continned	xwoynence	protection	9	9	10
22297	22297	7	2	hershel	chiscap	szoigypoony	ocident	7	11	7
22298	22298	5	1	gober	sarvin	adgusbv	seraces	6	7	7
22299	22299	9	6	explorers	swien	ew	catton	5	2	6
22300	22300	6	1	plutos	palina	cokqiosabpiperzaelchrloee	collence	6	25	8
22301	22301	6	3	charon	surp	oxweek	alleged	4	6	7
22302	22302	5	3	relay	demotry	o	consuler	7	1	8
22303	22303	6	1	katavi	terrists	koald	antromotion	8	5	11
22304	22304	5	1	angas	preterest	glalnlltoy	stades	9	10	6
22305	22305	5	10	downs	chasters	buev	destitution	8	4	11
22306	22306	6	1	aranda	sussenge	veulroirodkayfysulu	stating	8	19	7
22307	22307	10	1	balikbayan	antara	jesSOSaisbru	flow	6	12	4
22308	22308	3	12	wat	sectorious	ipsmwSOSmw	fronter	10	10	7
22309	22309	4	1	phra	homboosing	gaeghozsbSOSreprugau	promicis	10	20	8
22310	22310	4	1	kaeo	traphing	sjolnracmz	proper	8	10	6
22311	22311	6	2	druids	arminotes	rletou	sent	9	6	4
22312	22312	5	16	shift	robboye	glgo	arges	7	4	5
22313	22313	6	4	crowns	mantamer	oz	lose	8	2	4
22314	22314	10	2	sovereigns	dift	bzannyihgipqewcf	served	4	16	6
22315	22315	6	6	staten	seemen	jiesligotulice	conduct	6	14	7
22316	22316	2	4	zu	recesses	vstiquelybhhay	carlings	8	14	8
22317	22317	3	2	jia	baley	baacyfpswig	courton	5	11	7
22318	22318	6	1	fourah	crosed	rwpoibul	adcles	6	8	6
22319	22319	6	1	makeni	stript	toheczppeshyv	apard	6	13	5
22320	22320	5	1	njala	sitercastion	ccls	survivor	12	4	8
22321	22321	8	1	clearest	electromally	atjni	companists	12	5	10
22322	22322	7	2	packing	prosonyme	bky	sanni	9	3	5
22323	22323	8	9	whittier	pradactors	gcmptbaenbsrlSOSa	lauting	10	17	7
22324	22324	9	1	skowronek	signings	ow	proplay	8	2	7
22325	22325	6	11	nassau	trouber	vop	companing	7	3	9
22326	22326	8	1	jonkheer	bloads	rzyh	invellen	6	4	8
22327	22327	7	1	amsberg	warr	dwptprauinswpystova	restraced	4	19	9
22328	22328	9	9	protector	subforment	cdanace	strud	10	7	5
22329	22329	6	9	absent	prestinction	lfkglaldbib	castral	12	11	7
22330	22330	3	3	rha	commerially	runnjucnivamsless	senant	11	17	6
22331	22331	9	1	canberras	assilvation	ectiru	class	11	6	5
22332	22332	6	1	cotter	rots	hrfte	primanity	4	5	9
22333	22333	6	9	greene	arrier	rufkbi	string	6	6	6
22334	22334	5	8	miley	bundamer	frijoypo	camp	8	8	4
22335	22335	5	11	cyrus	emeriodia	yugzqwteachyqomx	sulfination	9	16	11
22336	22336	3	3	lol	colestare	bSOSbefffbmqn	ender	9	13	5
22337	22337	8	2	horowitz	element	hpxhchaskstepplytadcklafm	litters	7	25	7
22338	22338	8	1	kidscape	toods	oupblhategebysim	storough	5	16	8
22339	22339	11	8	tchaikovsky	commorise	fltbysub	sarre	9	8	5
22340	22340	9	4	holvorcem	clader	vzreayurggieSOSsoxloihsomsmijyshfysar	actors	6	37	6
22341	22341	7	6	lambert	putt	rwitimnhofkuablecycy	religior	4	20	8
22342	22342	9	4	deciduous	tortolos	ekar	baller	8	4	6
22343	22343	6	1	camara	shirded	cg	ship	7	2	4
22344	22344	7	8	defines	cangerous	fomdscfrawfiisl	syp	9	15	3
22345	22345	17	3	institutionalized	teasting	duapunheastial	sole	8	14	4
22346	22346	6	16	racism	schape	bychnygot	singlade	6	9	8
22347	22347	6	4	erfurt	adility	edbahnglvevgkriddcetlailn	carris	7	25	6
22348	22348	7	2	tosefta	sharos	wth	saller	6	3	6
22349	22349	5	1	adami	andershes	byghjrquu	painted	9	9	7
22350	22350	13	1	governorships	added	dh	programmed	5	2	10
22351	22351	7	2	parades	worter	osowoxlaodtyykwayl	ellion	6	18	6
22352	22352	11	2	processions	demensive	sumrac	becones	9	6	7
22353	22353	5	1	harel	resortation	aic	through	11	3	7
22354	22354	7	1	shachal	processes	rndz	daltain	9	4	7
22355	22355	3	6	ari	compartial	sfk	shand	10	3	5
22356	22356	4	8	aviv	atternal	xsjcbe	cate	8	6	4
22357	22357	5	15	malta	brooder	hwitwefgudfoisfeetsur	lating	7	21	6
22358	22358	11	5	congressman	protometical	gnylcgmbefpiargelueagytpcraldnesatesiku	linar	12	39	5
22359	22359	4	1	cyon	attacced	gr	cantreful	8	2	9
22360	22360	2	7	lg	cansilly	lovaki	rain	8	6	4
22361	22361	10	4	immigrated	stemphing	mksbxnfgrognzSOSpope	sudder	9	20	6
22362	22362	6	9	zambia	pagen	SOSwittalcdpaytsh	benor	5	17	5
22363	22363	6	2	lancer	clumpanes	rhleojip	inderican	9	8	9
22364	22364	9	1	imprisons	freench	olrussmyds	selea	7	10	5
22365	22365	8	2	lovelock	barrior	wpymnfy	seeling	7	7	7
22366	22366	12	11	subsequently	striver	bunkekecrhoziuallt	streating	7	18	9
22367	22367	9	1	stimulate	decloring	tssezfegouryh	banch	9	13	5
22368	22368	13	2	cryptanalysis	sitcher	fsctufy	staller	7	7	7
22369	22369	6	2	enigma	confidence	wcungkiariafsliart	crifated	10	18	8
22370	22370	10	4	delegation	santo	xwyewlgv	locked	5	8	6
22371	22371	5	2	matti	mire	xochtrersmfyli	proted	4	14	6
22372	22372	8	1	vanhanen	sufferenced	aircbinnesdsrur	ligan	11	15	5
22373	22373	5	5	lando	dence	ibcluerjdy	denend	5	10	6
22374	22374	7	4	lombard	shorth	stfqalkinauv	collection	6	12	10
22375	22375	5	6	admin	sat	godbj	baton	3	5	5
22376	22376	6	19	blocks	strougled	ogbhay	commanding	9	6	10
22377	22377	8	3	weddings	replacing	aevngzd	controller	9	7	10
22378	22378	4	2	faye	contirc	anekjm	siller	7	6	6
22379	22379	7	1	dunaway	defenition	pr	tarken	10	2	6
22380	22380	7	1	jesuits	playfrows	sewadbendhyckt	companish	9	14	9
22381	22381	7	1	louvain	creathers	didtumyzedyfcevlw	sheat	9	17	5
22382	22382	7	3	ovarian	linging	vbnbgilovomsturn	hand	7	16	4
22383	22383	6	1	gentry	terricidely	xwlczukm	rishing	11	8	7
22384	22384	10	1	feinsteins	ellinan	hepruwetlysouda	gare	7	15	4
22385	22385	4	4	cary	extroble	ratofyihulSOSjawrodkelvanelgom	crant	8	30	5
22386	22386	6	1	silkin	fandors	cyuy	sudentained	7	4	11
22387	22387	8	1	westerik	mansker	yuxhy	rounder	7	5	7
22388	22388	8	2	takoyaki	statter	qu	seller	7	2	6
22389	22389	7	1	rodrigo	reparing	cykgbgrwvadgyrai	courtel	8	16	7
22390	22390	5	2	brito	trapic	nfru	mirt	6	4	4
22391	22391	8	1	frazione	schil	wguncyypoilr	statine	5	12	7
22392	22392	8	1	pontorme	francolly	safSOSSOSvrtfoq	commercal	9	15	9
22393	22393	8	1	pontormo	strig	SOScemsoxblloaned	deproves	5	17	8
22394	22394	9	4	injustice	fauge	dSOSaroxvbynaomedtilcne	commission	5	23	10
22395	22395	6	4	favour	balting	hamak	desenders	7	5	9
22396	22396	5	4	terre	suppering	inyoffbbetlyhnh	fact	9	15	4
22397	22397	5	2	neuve	austar	sismfaxtinee	prepares	6	12	8
22398	22398	7	2	seaweed	servance	edcahgwafnixkycuc	survives	8	17	8
22399	22399	6	10	sailed	comprosing	rockwuahdlypta	allion	10	14	6
22400	22400	6	1	mudros	artendation	jmfmziasimgflecoldd	medacy	11	19	6
22401	22401	9	4	gallipoli	prancipt	SOShezdkwglmoybosibqnt	haram	8	22	5
22402	22402	6	2	hauled	anch	vtke	rounds	4	4	6
22403	22403	11	6	locomotives	astents	zqexvenum	castorist	7	9	9
22404	22404	5	1	dalya	mader	ediaasyo	shine	5	8	5
22405	22405	6	4	morrow	compilation	ztigsec	rankid	11	7	6
22406	22406	6	5	mccall	leagen	inocnamelimSOSfjjuy	meaning	6	19	7
22407	22407	4	4	trna	freant	teriigyofsbletdl	brink	6	16	5
22408	22408	4	4	mrna	romb	ctsgzerksqrartzyunadedlavzy	desided	4	27	7
22409	22409	11	1	unconnected	mounts	caiweatxureik	barber	6	13	6
22410	22410	11	1	accelerates	lairer	izraxzwcia	teach	6	10	5
22411	22411	8	1	whirling	substract	ecaobes	dout	9	7	4
22412	22412	6	3	juries	fernour	aiminksuxjxydeor	asterious	7	16	9
22413	22413	9	1	pottinger	marger	SOSafthnsliflSOSelbuglyxemanansu	des	6	32	3
22414	22414	7	1	mclerie	replaying	ffmoswedrsr	survers	9	11	7
22415	22415	6	4	smokey	commones	o	stell	8	1	5
22416	22416	10	1	advertises	intertracts	tlpmfapszckined	chanding	11	15	8
22417	22417	11	1	whitneypaul	edding	czdictllighdtidaryhabhobk	preplayed	6	25	9
22418	22418	7	5	xonacom	aira	zhx	strants	4	3	7
22419	22419	6	1	baffin	portnal	kuzx	templine	7	4	8
22420	22420	5	11	algae	senning	ptpilvbiriu	witched	7	11	7
22421	22421	11	2	zooplankton	baldway	bstragoyiadesu	deplaced	7	14	8
22422	22422	11	1	stickhandle	discondidential	zoinego	fland	15	7	5
22423	22423	9	3	sojourner	strits	cvtuswetulaawdoyiks	standed	6	19	7
22424	22424	8	1	baumfree	clacks	bdnaxests	lean	6	9	4
22425	22425	8	6	gigantic	screated	cmhopks	comber	8	7	6
22426	22426	13	1	electroscopic	surding	rigreziwytzes	thrans	7	13	6
22427	22427	9	6	breakdown	prene	r	chare	5	1	5
22428	22428	6	1	juiced	borrian	wpttypakdu	subract	7	10	7
22429	22429	6	1	ferkel	athapled	nqrhzdzode	wing	8	10	4
22430	22430	5	2	katja	modolia	li	pankan	7	2	6
22431	22431	9	1	biggetjes	charrist	rw	bann	8	2	4
22432	22432	6	1	cochon	calitical	cheuckookwri	disserve	9	12	8
22433	22433	4	2	pals	salimed	bomancwscurses	servical	7	14	8
22434	22434	12	2	supermarkets	punt	lhascbanlpgbcurh	extemmination	4	16	13
22435	22435	8	1	perriers	sundershore	ysqic	string	11	5	6
22436	22436	9	1	beauficel	strikued	ljxhogdovgllylympstctly	pasting	8	23	7
22437	22437	6	39	harbor	breaking	hblret	descired	8	6	8
22438	22438	5	6	mound	transfrient	bnavpclyepmsnylt	perference	11	16	10
22439	22439	7	4	colbert	chanes	oflSOSplocykrSOSzecjw	colonaricy	6	21	10
22440	22440	4	1	gays	prisone	suckofez	lown	7	8	4
22441	22441	6	8	winnie	sarrian	k	can	7	1	3
22442	22442	4	12	pooh	dributed	czfuqu	partan	8	6	6
22443	22443	15	5	anthropomorphic	protemation	uxibtonjikhtkocuioattltypigz	realis	11	28	6
22444	22444	5	4	tiles	induced	himeggrejioragulibleaslgy	rusin	7	25	5
22445	22445	4	2	mink	mounted	fwikymbhcpc	sector	7	11	6
22446	22446	9	5	braidwood	wards	eewstog	part	5	7	4
22447	22447	10	1	tablelands	canned	auh	staried	6	3	7
22448	22448	7	7	recipes	everes	iqwhxunwsdylSOSsnfgptsoclallw	construction	6	29	12
22449	22449	12	2	refrigerated	atheriation	iabwhfossowcno	shechade	11	14	8
22450	22450	6	15	frozen	sits	estd	entection	4	4	9
22451	22451	5	13	ports	import	mxbrjngw	bearch	6	8	6
22452	22452	7	1	namrole	corples	ptiosymnvysoua	principal	7	14	9
22453	22453	6	1	marque	procultry	trefson	shore	9	7	5
22454	22454	5	3	rover	saintones	perkegpthwying	himbing	9	14	7
22455	22455	6	1	winamp	casius	jdntqj	actorially	6	6	10
22456	22456	6	1	weasel	basker	bdinai	front	6	6	5
22457	22457	8	2	mcgregor	destrumers	mswas	signer	10	5	6
22458	22458	6	1	stoned	anarcy	rgnwidbemitl	dain	6	12	4
22459	22459	3	4	jeu	subfector	hagipalomalsycdialp	repressive	9	19	10
22460	22460	4	3	jeux	awarlo	shrmhthfbenpkeank	spier	6	17	5
22461	22461	7	3	benozzo	stransficies	fbhuusitpgeys	sore	12	13	4
22462	22462	5	1	socal	flunes	dpl	lines	6	3	5
22463	22463	8	1	lashings	put	wlzfck	wacked	3	6	6
22464	22464	6	1	pecado	castria	dqccttylipttom	legie	7	14	5
22465	22465	10	3	telenovela	perfore	ivatalpratuotpcy	medical	7	16	7
22466	22466	7	4	shawnee	mary	adiovocyst	particle	4	10	8
22467	22467	4	5	soto	resolution	ylnhantpykoomawthring	chare	10	21	5
22468	22468	7	6	gardner	parcoust	dwwograzcahfe	contact	8	13	7
22469	22469	6	1	tufted	racule	wpbix	alderer	6	5	7
22470	22470	11	2	chimpanzees	resolved	y	tander	8	1	6
22471	22471	5	1	deana	stemetral	dwxabcbtn	shust	9	9	5
22472	22472	5	8	donna	descire	zdxdief	care	7	7	4
22473	22473	6	3	brenda	collarion	zrsxcpilyrrolucnb	dive	9	17	4
22474	22474	8	1	bismuthv	secreases	bpylac	amona	9	6	5
22475	22475	5	4	mohan	contraduled	luarbinib	subservation	11	9	12
22476	22476	5	1	malla	berrild	whrw	show	7	4	4
22477	22477	10	1	secretarys	werned	ytubalonming	carnos	6	12	6
22478	22478	11	30	transferred	mitteral	btrv	admistional	8	4	11
22479	22479	7	2	navassa	accus	drawnb	wane	5	6	4
22480	22480	7	2	insular	munistratic	layneghindorpapy	partman	11	16	7
22481	22481	6	2	matteo	sugps	khyboi	transsor	5	6	8
22482	22482	6	1	ciacci	steels	lieogwlo	sanne	6	8	5
22483	22483	7	3	guthrie	arecants	xlgobolnnhcwbathyhborfta	confection	8	24	10
22484	22484	7	3	berlins	abrouse	bnnoxfooattboxpbyg	retay	7	18	5
22485	22485	5	1	amory	succestle	kwznxfpy	persons	9	8	7
22486	22486	6	1	lovins	staling	mlsehagoydkgdbmtinn	harts	7	19	5
22487	22487	6	4	thayer	attenied	joeypigkiun	procedration	8	11	12
22488	22488	12	1	establuished	streg	sbs	assider	5	3	7
22489	22489	9	1	sucessful	shitts	fz	ton	6	2	3
22490	22490	6	1	vortex	searm	pekmo	masked	5	5	6
22491	22491	15	1	perfectionistic	exeliminated	hrbvw	addia	12	5	5
22492	22492	6	10	splits	maccanne	wthv	survivion	8	4	9
22493	22493	7	8	semitic	strateger	nqshawzdurahdocwgeavm	barral	9	21	6
22494	22494	4	1	thes	fourted	hmkeixamju	island	7	10	6
22495	22495	3	2	hor	chilinsole	awn	hands	10	3	5
22496	22496	4	2	mnet	refunction	peuthwacengoeSOSrem	dough	10	19	5
22497	22497	5	6	zevon	reverty	rhigorsiym	hallet	7	10	6
22498	22498	10	5	consulting	prast	nbagraf	tradition	5	7	9
22499	22499	11	2	consultancy	awalt	ppdoxok	prestanded	5	7	10
22500	22500	7	2	larissa	garra	lidwerzeundweeebgbdecowbad	planes	5	26	6
22501	22501	7	1	katsura	seliving	qayumanSOSztsji	chanking	8	15	8
22502	22502	7	2	hoshino	salvic	pqiznjhepyebfnunsormsteetenetunniar	carenity	6	35	8
22503	22503	4	1	azor	remacine	nenxehrogns	sander	8	11	6
22504	22504	5	1	kofer	anners	qitafcmudnooib	mentral	6	14	7
22505	22505	5	6	dough	clossit	pmnvohr	surviving	7	7	9
22506	22506	7	1	ricsige	angale	uinojyips	partned	6	9	7
22507	22507	7	3	mathers	localists	kfgh	land	9	4	4
22508	22508	5	3	armys	carabo	keuv	stated	6	4	6
22509	22509	7	9	dreamer	subclines	xzmt	laver	9	4	5
22510	22510	5	6	awake	surpet	pg	antained	6	2	8
22511	22511	11	1	collapsible	domer	hmgrhspivhlynbb	amarcas	5	15	7
22512	22512	7	11	mansell	garanian	cfoqtlbisjo	exploring	8	11	9
22513	22513	12	3	peterborough	restrued	eorwitigvmhopds	deveriated	8	15	10
22514	22514	4	5	pile	thene	oqtcsesirewml	assasside	5	13	9
22515	22515	5	2	piles	conventious	dlkiri	stapes	11	6	6
22516	22516	10	11	miniseries	fale	nqrmhazk	thoor	4	8	5
22517	22517	7	1	lenient	friedder	trpsrpmodlyaccokhmodgle	seller	8	23	6
22518	22518	4	7	pins	surrion	palpdsks	caped	7	8	5
22519	22519	3	11	lap	bermination	ldudxyqakkwhtharly	shand	11	18	5
22520	22520	11	1	californium	chorace	dosjeyd	her	7	7	3
22521	22521	12	2	transuranium	loying	uahmy	borare	6	5	6
22522	22522	4	10	oita	angara	houaaatviwighsnandcy	stauked	6	20	7
22523	22523	8	5	matthias	stinkning	fottwqddgalvycc	tall	9	15	4
22524	22524	7	1	kessler	intensity	h	harves	9	1	6
22525	22525	5	1	riche	monization	selmskbf	can	10	8	3
22526	22526	7	1	araluen	gentars	evblohxw	mar	7	8	3
22527	22527	10	1	bermudians	partack	u	struster	7	1	8
22528	22528	7	4	portage	discus	cuicusencphicgada	deeved	6	17	6
22529	22529	8	6	reacting	premotration	guatfortbah	singery	12	11	7
22530	22530	7	2	nitrite	solitics	ffjadbocsharday	survival	8	15	8
22531	22531	9	3	bilateral	britich	pfosauzxibilcybrhfaeermyp	manstormer	7	25	10
22532	22532	2	5	hm	profosuried	zad	strateged	11	3	9
22533	22533	6	5	ararat	sulfiring	wgvr	sulth	9	4	5
22534	22534	2	3	cc	shib	mxnlavic	actorians	4	8	9
22535	22535	6	4	cellar	galang	yktonSOShchxakszortseboswindvndeydupciftsllyvngcchphcugd	processor	6	56	9
22536	22536	9	1	wallstadt	convects	hhxafadu	batter	8	8	6
22537	22537	9	1	headphone	coater	jwtikfhynssiyly	prements	6	15	8
22538	22538	10	4	microphone	holam	gkpeSOSfmt	riches	5	10	6
22539	22539	9	7	kongyamba	stracted	tj	cancer	8	2	6
22540	22540	5	1	trott	opservation	cvkbyptqmnzigyane	therater	11	17	8
22541	22541	4	1	solz	ferier	dpevawygares	station	6	12	7
22542	22542	8	5	diplomat	extenders	affoxe	commander	9	6	9
22543	22543	6	1	werfel	pantar	xfgcncsssu	cara	6	10	4
22544	22544	6	1	jeanie	complessian	nrcsuymtwest	contanted	11	12	9
22545	22545	10	2	macpherson	tecches	l	atheractic	7	1	10
22546	22546	11	1	wagenknecht	deprimon	ltSOSopaqtilutollybiuncyohv	strowed	8	27	7
22547	22547	3	6	yin	processury	ekkqwktvimeero	habel	10	14	5
22548	22548	8	10	builders	strengering	lixnwofdby	sib	11	10	3
22549	22549	11	1	playability	processer	lruetzgatieartr	machare	9	15	7
22550	22550	10	2	stabilizer	disshire	njxgooz	pages	8	7	5
22551	22551	7	2	parlour	contrustor	kslruqtykpronqastheltakynctpumptadsympiagy	standers	10	42	8
22552	22552	8	1	westmark	corstain	fesfarlovesmie	composiding	8	14	11
22553	22553	6	2	edicts	probert	wotkpbarhyow	cornally	7	12	8
22554	22554	6	4	pillar	agortal	irwauseue	anger	7	9	5
22555	22555	4	9	tens	harry	anwSOSjavons	fandoran	5	12	8
22556	22556	7	23	drummer	adop	megdbarlv	accope	4	9	6
22557	22557	5	5	ringo	mancell	yo	reverleges	7	2	10
22558	22558	6	1	shears	toundy	cgabairitawhterrdla	rollow	6	19	6
22559	22559	10	8	explosives	filles	gcatyjuysaa	caren	6	11	5
22560	22560	14	8	identification	charcal	ztl	herites	7	3	7
22561	22561	10	5	hephaestus	scords	ctbvivabtes	marona	6	11	6
22562	22562	7	6	jewelry	sintine	l	represents	7	1	10
22563	22563	12	4	thunderbolts	surren	phulnmbbjy	exploring	6	10	9
22564	22564	4	4	samy	aparation	quizoyer	thent	9	8	5
22565	22565	9	1	badibanga	statings	yywhsloibfyehdenfradsciteieriuureyy	hing	8	35	4
22566	22566	6	3	psycho	exectional	mezzaysouury	shall	10	12	5
22567	22567	11	3	ebrahimabad	subsecul	namf	ident	8	4	5
22568	22568	5	1	efzar	compones	lnpalnocyofkiy	distrances	8	14	10
22569	22569	7	1	ehengah	browler	oshujitns	tranding	7	9	8
22570	22570	6	1	ehsham	cominational	tr	compan	12	2	6
22571	22571	5	1	ekrad	explates	susfaeetirble	subline	8	13	7
22572	22572	9	2	elyasabad	pune	cxsuuolirah	sall	4	11	4
22573	22573	4	1	emad	protocous	vhkyshop	herty	9	8	5
22574	22574	3	4	deh	gones	orslqohyqawmzjoydlrwcatarnyn	memphill	5	28	8
22575	22575	8	2	emadabad	contercours	tytflxlasmbagj	accessor	11	14	8
22576	22576	9	32	emamzadeh	meading	geshhtukh	sever	7	9	5
22577	22577	4	1	aqil	firman	kSOSpztwcagay	sunderstanded	6	13	13
22578	22578	4	1	bazm	meaned	laolug	reverual	6	6	8
22579	22579	6	2	esmail	monacher	eohkjshaal	reprometing	8	10	11
22580	22580	5	1	ganju	charches	pzvlkwmsumbkaahlaazay	waller	8	21	6
22581	22581	4	2	qazi	surner	uwymSOSondxldkhuthword	roting	6	22	6
22582	22582	8	1	kuhestan	castest	jemmwt	supical	7	6	7
22583	22583	5	1	monir	subtract	hnwblvdytst	sheating	8	11	8
22584	22584	2	16	ol	discreatres	nzcefapmeeacumknyno	support	11	19	7
22585	22585	6	17	seyyed	constaining	phapd	stritically	11	5	11
22586	22586	4	1	abad	garacted	fyildeypysfalloar	conserved	8	17	9
22587	22587	5	1	eshaq	canderay	tviblioffitfe	terrated	8	13	8
22588	22588	4	3	hajj	mantack	ncfcregavulhley	critic	7	15	6
22589	22589	6	3	gharib	monotion	ckpansisors	shirt	8	11	5
22590	22590	6	4	hoseyn	interrects	dSOSq	tranding	10	5	8
22591	22591	7	1	alamdar	potel	pippsusnwoctarhotskeysbpw	deminer	5	25	7
22592	22592	9	1	fazlollah	terroller	nocud	compain	9	5	7
22593	22593	5	5	gheyb	albander	scd	reminary	8	3	8
22594	22594	6	3	soltan	settee	frooymyeks	production	6	10	10
22595	22595	7	2	shahbaz	compotable	uwaykntSOSmxffviusbeglpmynchzesola	handor	10	34	6
22596	22596	5	1	zaher	claine	phjxqywancee	rations	6	12	7
22597	22597	6	2	emarat	prosestant	wrdthofveliky	chart	10	13	5
22598	22598	9	3	eqbalabad	strituces	mzthmgdzmwrowekkypadsux	lough	9	23	5
22599	22599	5	1	eqlid	cattine	rrponisiw	sheep	7	9	5
22600	22600	9	1	esfaderan	paracting	cwivzlgejtiuvbmmsspikeing	showed	9	25	6
22601	22601	8	1	esfanjan	addiet	a	tards	6	1	5
22602	22602	6	1	esfian	sambination	agt	compained	11	3	9
22603	22603	7	2	eshgaft	prices	knhel	cast	6	5	4
22604	22604	5	2	deraz	carad	ubz	arrivation	5	3	10
22605	22605	5	1	rumeh	sarcher	utoSOSoppmllencusaos	wandors	7	20	7
22606	22606	7	1	eshkaft	sunternally	vig	afforted	11	3	8
22607	22607	12	1	eshkaftestan	convidet	sgotprs	backy	8	7	5
22608	22608	8	2	eshkanan	prising	lymhysubulh	exitrial	7	11	8
22609	22609	7	1	eshkeri	mercar	viso	subsecution	6	4	11
22610	22610	7	1	eshkoft	savolant	sizt	cater	8	4	5
22611	22611	4	3	siah	willengest	payh	dartent	10	4	7
22612	22612	8	1	eshkowri	favoria	ssqvmhltohhy	albon	7	12	5
22613	22613	9	29	eslamabad	souttan	tSOSyr	chang	7	6	5
22614	22614	6	5	chehel	scunes	ySOShuossyshangetubom	approminate	6	21	11
22615	22615	8	44	cheshmeh	sharen	bktolive	accure	6	8	6
22616	22616	5	1	ghani	bathes	eajra	distitutions	6	5	12
22617	22617	5	1	javid	reevined	mxet	conservation	8	4	12
22618	22618	4	4	shib	propertine	gporporwide	promination	10	11	11
22619	22619	9	1	eslamiyeh	pirtine	cighdfusgxgevroyures	whan	7	20	4
22620	22620	7	1	eslamlu	datist	malfsghovifs	mars	6	12	4
22621	22621	5	1	ayili	comportants	sxbuspiqitplydsivirediee	rocella	11	24	7
22622	22622	6	1	eslavi	prift	pedfua	anaso	5	6	5
22623	22623	10	10	esmailabad	conferective	etusahs	allen	12	7	5
22624	22624	10	1	esmailband	artlay	nquboyetfls	internated	6	11	10
22625	22625	7	1	espahri	limon	hevp	stating	5	4	7
22626	22626	8	1	estahban	shimin	yilarys	intergrade	6	7	10
22627	22627	7	1	estakhr	salate	heavs	praction	6	5	8
22628	22628	5	1	estas	rown	yotflooetnoousccyumal	mina	4	21	4
22629	22629	4	1	evaz	gentity	evr	record	7	3	6
22630	22630	7	2	ezzabad	gravor	droyysdgyshshdts	potten	6	16	6
22631	22631	9	1	ezzahabad	commonts	nnting	adade	8	6	5
22632	22632	7	3	aerobic	draven	izsibsbelSOSodsapo	particles	6	18	9
22633	22633	10	5	metabolism	bengton	xevsukiriavnfists	creasus	7	17	7
22634	22634	8	6	enabling	trantal	mnfnxbry	collest	7	8	7
22635	22635	7	4	sustain	arrant	cudceed	contriducation	6	7	14
22636	22636	7	8	pressed	warshic	oubbenbmnetksmoiterh	strations	7	20	9
22637	22637	5	1	mirza	carrin	fdqenandiveymsiumanewtisse	consection	6	26	10
22638	22638	7	1	swollen	pont	lhoqkvpnitwfrutf	attending	4	16	9
22639	22639	5	1	lymph	sarrier	n	success	7	1	7
22640	22640	4	4	node	cambers	xtyitv	forton	7	6	6
22641	22641	5	3	groin	belene	exrc	care	6	4	4
22642	22642	6	1	bastet	immotable	ezchufoavebfgy	careral	9	14	7
22643	22643	9	3	mummified	seachers	nn	morthements	8	2	11
22644	22644	3	1	kgf	tritle	dcqslea	pater	6	7	5
22645	22645	8	11	upcoming	suspaces	impgedkhirmicjeelmsgmclses	mastan	8	26	6
22646	22646	9	1	prashanth	supplaine	lqonSOSids	sarther	9	10	7
22647	22647	4	1	neel	angoin	iyrshs	simple	6	6	6
22648	22648	10	1	kiragandur	resurviving	zmjlyk	leasing	11	6	7
22649	22649	7	2	hombale	ansomed	finl	referestic	7	4	10
22650	22650	6	2	amicus	peroson	rnjkpxytal	delated	7	10	7
22651	22651	7	1	welland	parium	ghffu	son	6	5	3
22652	22652	8	1	matthieu	fattored	v	sidner	8	1	6
22653	22653	6	1	sprick	semboan	koosnzdzatmoc	sinter	7	13	6
22654	22654	10	4	buckingham	stedmation	wbipsmstzrgchymagon	endecident	10	19	10
22655	22655	7	1	bailiff	retrestered	kzSOSwttouczha	stops	11	14	5
22656	22656	8	2	planners	instained	srobyensSOSkel	abside	9	14	6
22657	22657	11	2	precautions	sacely	yloijxx	ferer	6	7	5
22658	22658	8	2	urbanism	appolition	wrflv	strong	10	5	6
22659	22659	3	4	crt	rouble	aqsotvsv	seasing	6	8	7
22660	22660	14	3	overwhelmingly	signers	rd	assecution	7	2	10
22661	22661	4	2	benn	accensivaly	hzlen	horters	11	5	7
22662	22662	10	1	marylebone	whindered	rabxw	butch	9	5	5
22663	22663	11	1	filmography	subread	ewzaasoprim	stranger	7	11	8
22664	22664	10	2	invincible	broke	axblroSOSgiinsuey	reaction	5	17	8
22665	22665	7	1	anhaght	parkines	mqctncuds	lind	8	9	4
22666	22666	12	1	leathermouth	cation	eddtouusdoevtnvets	caper	6	18	5
22667	22667	8	1	romances	antenist	famucriovavemt	compotalism	8	14	11
22668	22668	4	1	iero	sellates	dypneapevkt	sorid	8	11	5
22669	22669	7	1	saintry	trows	mbrmgig	sinding	5	7	7
22670	22670	5	14	seine	dollor	hcparatkt	shar	6	9	4
22671	22671	7	3	essonne	mard	ruwhzurngluady	montain	4	14	7
22672	22672	6	2	ackbar	demonsing	bupixa	roted	9	6	5
22673	22673	6	6	bitter	gorner	st	tradelled	6	2	9
22674	22674	7	1	rumford	sunterner	hmutelpc	mingare	9	8	7
22675	22675	16	1	motorheadbangers	runar	ohzamajdasplomcyydlouganysthdsadips	barlier	5	35	7
22676	22676	2	4	nu	therat	dakodgownlayeshsickwnavyp	rands	6	25	5
22677	22677	6	1	kommer	admistare	qhncyklwxcolvd	batte	9	14	5
22678	22678	3	1	jag	porticist	advivcisworiuctaf	cline	9	17	5
