	idx	natural_length	frequencies	natural	fcfs	caplan	caplan_low_temperature	fcfs_length	caplan_length	caplan_low_temperature_length
12188	12188	7	2	cengage	dend	iltwlesteb	mass	4	10	4
12189	12189	8	2	stepping	central	t	broat	7	1	5
12190	12190	6	1	sweeps	instrumence	chofned	stepped	11	7	7
12191	12191	5	1	cains	trapes	ducceawmunfre	superia	6	13	7
12192	12192	6	3	seward	streedly	wrisnbeser	constinuentations	8	10	17
12193	12193	9	51	candidate	contitute	hugsSOScusmbmkoon	safder	9	17	6
12194	12194	9	19	roosevelt	sataman	fuvmsm	anthers	7	6	7
12195	12195	7	4	issuing	provene	dczoylyenfu	represention	7	11	12
12196	12196	5	4	parcs	solte	SOSteaethohkguizhzs	plant	5	19	5
12197	12197	4	8	icon	mase	rupge	spete	4	5	5
12198	12198	5	14	camel	bashing	ulryumsnisse	drunk	7	12	5
12199	12199	7	7	estuary	solle	fof	abserve	5	3	7
12200	12200	7	1	padstow	respeats	bq	protects	8	2	8
12201	12201	3	1	fal	scholare	locs	arrest	8	4	6
12202	12202	8	3	falmouth	explyne	btxy	communism	7	4	9
12203	12203	5	2	fowey	fected	pvj	denise	6	3	6
12204	12204	10	2	brookshier	restarching	wbvokexuy	collature	11	9	9
12205	12205	10	1	ceccarelli	enertine	avtesmup	stack	8	8	5
12206	12206	7	3	iversen	neighboil	opeebSOSskk	sportune	9	11	8
12207	12207	6	4	hippie	reperement	tharjujsielyekate	sings	10	17	5
12208	12208	4	8	igor	advision	SOSyafepwbwehisrs	mond	8	17	4
12209	12209	9	1	lediakhov	electing	ghspmeriedmayharam	anyment	8	18	7
12210	12210	7	9	emotion	constinuut	xrgmscmzjoims	presenter	10	13	9
12211	12211	4	9	pius	sacrities	florptivny	constation	9	10	10
12212	12212	5	8	rides	singstrang	morbmkdy	respection	10	8	10
12213	12213	5	2	cares	tand	lissrazw	rescribits	4	8	10
12214	12214	3	10	sat	commontent	nrbe	calma	10	4	5
12215	12215	3	1	gat	sacders	mokqydqu	classic	7	8	7
12216	12216	11	16	provisional	bundat	fbtkegwlb	absters	6	9	7
12217	12217	6	10	taipei	insidential	SOSyukoboil	particulture	11	11	12
12218	12218	8	1	spillway	invusion	tsniff	searching	8	6	9
12219	12219	12	1	multiplexing	consestant	jrgnspu	represented	10	7	11
12220	12220	5	1	brees	charine	viskaorne	read	7	9	4
12221	12221	10	2	pharmacist	countrational	anqribhab	dectray	13	9	7
12222	12222	13	1	peterskirchen	extransult	bjypatfe	contains	10	8	8
12223	12223	5	19	verse	interention	de	electrol	11	2	8
12224	12224	3	1	jum	fivered	entsliblytowsikters	ton	7	19	3
12225	12225	8	1	bowhales	helen	dopyehqocsejconn	gotten	5	16	6
12226	12226	5	2	cassi	mediana	gisivji	indie	7	7	5
12227	12227	3	19	den	poind	yopuwlbyzqptpeaem	deliver	5	17	7
12228	12228	6	1	dungen	disconsidered	lywzylimappradlosscj	lat	13	20	3
12229	12229	6	4	alcorn	cliff	pqokdowcaoeh	chemis	5	12	6
12230	12230	10	14	conversion	satrick	jrbncadgotksipa	regract	7	15	7
12231	12231	7	18	sailing	interventive	spoynbhdremhsiksoiga	chounds	12	20	7
12232	12232	6	22	angles	apporedian	exblapaedvysaaa	antiolary	10	15	9
12233	12233	6	1	upwind	sandard	vnypnfon	mananic	7	8	7
12234	12234	8	1	downwind	normanaster	SOSdSOSvwtd	descret	11	11	7
12235	12235	5	35	tests	canaster	frisr	tent	8	5	4
12236	12236	11	1	heptonstall	recorments	chllqcasfanuhrh	moosel	10	15	6
12237	12237	9	1	outermost	statush	etpSOSmyctozmu	theoret	7	14	7
12238	12238	7	10	charter	respecies	wv	scholitics	9	2	10
12239	12239	6	69	choice	demonism	deaticst	point	8	8	5
12240	12240	10	1	thomsonfly	contractively	kennzspp	meducate	13	8	8
12241	12241	2	5	xl	artering	yregetuka	starths	8	9	7
12242	12242	12	18	northwestern	vaciety	mcerbao	stripedly	7	7	9
12243	12243	7	6	ecology	carrical	zlorvvriesly	verso	8	12	5
12244	12244	5	21	trans	southour	ghahyxt	presenter	8	7	9
12245	12245	6	2	ooldea	macques	serfooelghgz	specialian	7	12	10
12246	12246	9	46	tradition	andriscons	gkh	stronge	10	3	7
12247	12247	7	3	chesney	wilker	leplhuembleahaed	origination	6	16	11
12248	12248	6	1	pankow	attlect	zhzlea	submart	7	6	7
12249	12249	13	3	personalities	marth	vvsuarapdtiushh	status	5	15	6
12250	12250	8	32	edmonton	approxh	dsdagssynhri	samen	7	12	5
12251	12251	5	9	gamba	reminister	cvahnmbceandyi	rance	10	14	5
12252	12252	5	21	osaka	manuism	uvSOSw	relige	7	6	6
12253	12253	6	3	turing	stophing	har	shark	8	3	5
12254	12254	8	9	tertiary	salantry	exivts	alt	8	6	3
12255	12255	4	4	sion	teered	smSOScczphhbuhiatcthestheczqlamedthyhladotwicells	indect	6	49	6
12256	12256	6	1	nuthin	filmmark	utncalleby	anters	8	10	6
12257	12257	9	1	kawaguchi	leother	cacpbolseyon	host	7	12	4
12258	12258	11	20	citizenship	startfield	fatgxexmararhsak	presenter	10	16	9
12259	12259	8	5	nouvelle	stable	dbgkbtroxroppyearmessfaenidy	charmic	6	28	7
12260	12260	9	7	aquitaine	reven	myziuszs	camber	5	8	6
12261	12261	5	1	gwenn	alguma	mud	riches	6	3	6
12262	12262	2	15	ha	names	heff	considentially	5	4	14
12263	12263	9	26	collected	aborate	wivaruakly	trans	7	10	5
12264	12264	5	1	otcan	terression	klymxgbs	share	10	8	5
12265	12265	7	4	spalato	preficent	uprnsoidyuecazui	spell	9	16	5
12266	12266	8	1	harassed	spanders	tepm	community	8	4	9
12267	12267	5	25	shops	supportuning	ixvolg	son	12	6	3
12268	12268	8	12	declined	plareth	wolfymlebfs	construction	7	11	12
12269	12269	6	5	steady	platet	ricmnow	connect	6	7	7
12270	12270	10	2	guayacanes	farly	mnsetcowilocisl	broad	5	15	5
12271	12271	10	1	hofstadter	diskening	zggmbvofexbhty	coant	9	14	5
12272	12272	8	2	gardener	philippone	krixi	menically	10	5	9
12273	12273	3	1	rif	fieth	qydf	conservation	5	4	12
12274	12274	7	1	dimashq	decest	bateabpa	helly	6	8	5
12275	12275	11	16	governorate	missivi	noucox	bens	7	6	4
12276	12276	10	21	difficulty	abert	dxjuew	bowns	5	6	5
12277	12277	3	12	ara	honson	birlgahpdeaxsqch	approach	6	16	8
12278	12278	5	2	nexon	domential	pryhyzodd	sup	9	9	3
12279	12279	4	28	cash	captival	tzoihbeadsqevebuylyphri	stratten	8	23	8
12280	12280	8	6	generate	governa	xijqibket	nompon	7	9	6
12281	12281	5	7	funds	magnister	dasjtgweithbscaarcaaandsk	suppeated	9	25	9
12282	12282	11	2	trintignant	colour	tnriktueswf	strikes	6	11	7
12283	12283	8	30	calendar	fit	scitjyonn	standing	3	9	8
12284	12284	9	2	sheboygan	secues	yagvafl	obsented	6	7	8
12285	12285	14	15	czechoslovakia	tame	dgogidsopriasphey	cholorical	4	17	10
12286	12286	6	1	czechs	sagore	yuating	contract	6	7	8
12287	12287	7	1	slovaks	charrece	gp	talk	8	2	4
12288	12288	5	29	blind	sircles	jafp	starker	7	4	7
12289	12289	7	18	youtube	harrine	hyilikhkei	conternation	7	10	12
12290	12290	8	1	detached	corness	giuttyanhante	specific	7	13	8
12291	12291	8	1	tetworth	medician	ruuczpenluh	shelf	8	11	5
12292	12292	15	3	huntingdonshire	shirks	vpeyida	air	6	7	3
12293	12293	8	2	signoret	operator	binzb	stancher	8	5	8
12294	12294	5	6	waits	anthods	leaxuniulslap	results	7	13	7
12295	12295	6	4	timing	converse	ski	seen	8	3	4
12296	12296	5	2	shajn	gregulation	gybfyixajtdgyhamjsyae	paster	11	21	6
12297	12297	7	9	empires	thanking	parknt	danced	8	6	6
12298	12298	5	25	shock	prommess	viy	start	8	3	5
12299	12299	5	1	sartu	sistor	ylSOSjtk	steaches	6	8	8
12300	12300	6	1	swears	sillings	bb	march	8	2	5
12301	12301	8	4	kurohime	charmer	azankvaygetia	angoral	7	13	7
12302	12302	6	5	avenge	comparity	wjvlii	convision	9	6	9
12303	12303	6	18	fallen	designens	lybaxscltt	state	9	10	5
12304	12304	8	4	gandhara	tomba	diaxpmwoSOSpsoxikuear	hance	5	21	5
12305	12305	6	9	yamato	thrans	luwc	ruch	6	4	4
12306	12306	8	4	griffith	recupitated	nqhrymltteemt	sage	11	13	4
12307	12307	8	2	fixation	attroact	xwyzemkd	polithan	8	8	8
12308	12308	9	2	retention	presential	bpzeislii	speed	10	9	5
12309	12309	9	6	expulsion	shortes	ozg	nickell	7	3	7
12310	12310	3	5	meg	sumpership	aglwstofdamp	sittes	10	12	6
12311	12311	9	28	boyfriend	messers	ghiinjunms	drig	7	10	4
12312	12312	4	27	doug	partiament	bnmdthdoosips	arming	10	13	6
12313	12313	6	4	hayley	repul	waxzriwxd	alkers	5	9	6
12314	12314	4	2	plea	roats	ameejhaptipsfe	mart	5	14	4
12315	12315	9	1	anythings	approactic	jofiedy	transitation	10	7	12
12316	12316	5	19	genre	graphing	knesfuonjwpq	communicate	8	12	11
12317	12317	4	9	toni	loud	uhousefolcarcypary	deal	4	18	4
12318	12318	7	1	polster	santroy	vim	artan	7	3	5
12319	12319	8	3	bourdais	descite	dodvjzelonhaucwe	bullomer	7	16	8
12320	12320	9	13	dominated	shops	nzfwxikhnleettt	sort	5	15	4
12321	12321	4	1	afua	shipe	majbuaobats	shof	5	11	4
12322	12322	6	28	guinea	finano	iuiqysoldsy	harnest	6	11	7
12323	12323	5	3	privy	classing	imaankijapripblynosd	consucture	8	20	10
12324	12324	9	1	shortlist	surviges	owikifniciavizly	torranism	8	16	9
12325	12325	4	3	newt	peter	hedvotuial	consury	5	10	7
12326	12326	8	2	gingrich	studish	bhekwergge	drawn	7	10	5
12327	12327	5	6	pence	depotment	uturgicdreet	amosses	9	12	7
12328	12328	8	1	gamescom	restandation	popytchi	constinct	12	8	9
12329	12329	7	7	cologne	ressection	gnatverauuaan	include	10	13	7
12330	12330	4	1	antz	enterport	kpriteld	locally	9	8	7
12331	12331	5	12	shrek	clind	ccfa	choosel	5	4	7
12332	12332	8	7	stallion	forgan	fytf	sale	6	4	4
12333	12333	8	2	cimarron	promotest	jiylvts	masna	9	7	5
12334	12334	8	3	chainsaw	sprenthdraw	nyiilclaskina	platter	11	13	7
12335	12335	7	4	celtics	provice	smak	walls	7	4	5
12336	12336	4	1	corr	eutoner	wbuzvSOSdc	volue	7	10	5
12337	12337	8	16	russians	antioperator	jnsbanedbyveerwe	captically	12	16	10
12338	12338	7	46	germans	carter	kqamotcajje	surrected	6	11	9
12339	12339	10	1	tannenberg	grandwis	pmugz	partication	8	5	11
12340	12340	7	1	lamborn	austro	lehmirsmwe	leading	6	10	7
12341	12341	8	3	credible	conspectively	estr	ses	13	4	3
12342	12342	6	8	nicole	claine	beoqim	constest	6	6	8
12343	12343	8	2	chastity	specilizations	avbihmtodidkdikyupyyuneme	defenned	14	25	8
12344	12344	7	4	marengo	scripted	uwiwSOSquefgene	sulternate	8	15	10
12345	12345	6	1	sprays	lega	ntlphterwazd	seed	4	12	4
12346	12346	6	6	sparks	anthain	mlgyvfyssior	decenting	7	12	9
12347	12347	12	2	continentals	roat	tb	schen	4	2	5
12348	12348	8	4	gunshots	allivation	oqebmrksjtndfwdenpbiapliad	spicilation	10	26	11
12349	12349	9	5	zimmerman	physice	grip	protest	7	4	7
12350	12350	4	36	dies	cruth	y	herover	5	1	7
12351	12351	2	44	eg	michina	vhfahis	ready	7	7	5
12352	12352	3	19	bat	margine	qha	mights	7	3	6
12353	12353	8	1	knitting	sponder	exoetsdvypqohilpessels	recogrism	7	22	9
12354	12354	6	5	sewing	pistoar	arfideumenafflely	sander	7	17	6
12355	12355	9	21	conflicts	seet	xz	stater	4	2	6
12356	12356	5	7	proxy	interstable	cgzatzvitaditicin	minane	11	17	6
12357	12357	11	5	schwassmann	searle	pizkh	feere	6	5	5
12358	12358	10	1	backpacker	strending	up	shells	9	2	6
12359	12359	8	3	backpack	latives	k	esterners	7	1	9
12360	12360	5	5	banda	pintron	ruikeljogzhepporhiz	grandfortham	7	19	12
12361	12361	6	1	recodo	shetten	blogw	abserials	7	5	9
12362	12362	9	4	monterrey	surching	fxfchd	chreated	8	6	8
12363	12363	8	6	concacaf	origins	hansviralic	subbit	7	11	6
12364	12364	6	21	wheels	hew	tzontgrmhscestissl	surparies	3	18	9
12365	12365	8	1	waasland	brong	nlynhipopav	stages	5	11	6
12366	12366	7	1	beveren	santhava	svainic	fielden	8	7	7
12367	12367	14	2	kaiserschmarrn	bales	khbpotwsons	sulfare	5	11	7
12368	12368	11	1	lingonberry	repersed	yalwststjmkshSOScldceyntw	soult	8	25	5
12369	12369	8	1	morpheus	replie	rk	amake	6	2	5
12370	12370	3	12	neo	purplay	fogq	strick	7	4	6
12371	12371	8	6	swelling	struate	hughmwlgafofiivldnoodnywhopavijiba	strings	7	34	7
12372	12372	9	1	stiffness	balina	likgmiulsfu	depended	6	11	8
12373	12373	6	2	joints	adom	lub	prives	4	3	6
12374	12374	10	1	discomfort	castering	pdahlbsshot	mathedial	9	11	9
12375	12375	9	1	tiredness	mackdanda	sofbull	subprovential	9	7	13
12376	12376	8	7	discrete	bassina	momsopecyulalonifq	hosten	7	18	6
12377	12377	6	1	markov	deligence	avensciluvitsloe	recording	9	16	9
12378	12378	4	9	bert	solled	htrpgvas	marrie	6	8	6
12379	12379	5	2	heman	stearns	frtbsmeni	challenge	7	9	9
12380	12380	8	4	headache	sagnet	qtajvibbsy	tautian	6	10	7
12381	12381	10	2	diagnosing	transtiger	zi	precise	10	2	7
12382	12382	8	3	migraine	fortettens	amSOSoweiabsedchaudo	scription	10	20	9
12383	12383	9	5	headaches	sphiles	hsxazzSOSrhaijcadeftsoSOSciccuf	proverse	7	31	8
12384	12384	3	3	orr	shel	twlelmybpaazchomnsbaangonyd	continuent	4	27	10
12385	12385	8	1	jelckama	malanas	dSOSplafcm	steare	7	10	6
12386	12386	6	2	frisia	disperments	wwonwiolu	state	11	9	5
12387	12387	5	11	alain	worker	hl	marker	6	2	6
12388	12388	5	11	prost	chang	ayvitycrexe	prone	5	11	5
12389	12389	4	19	owen	mankon	g	streathen	6	1	9
12390	12390	7	5	alaskan	communium	isvovaiywrd	constanting	9	11	11
12391	12391	4	18	crab	surrouschestral	gvng	full	15	4	4
12392	12392	9	1	thonnance	scous	zdgp	serning	5	4	7
12393	12393	7	4	moulins	transside	yypntiqenosylhdac	constared	9	17	9
12394	12394	7	1	benatar	astronaut	uuessfaggeyovoypsmemhy	conservent	9	22	10
12395	12395	7	1	brocken	draised	comhegegerbmatest	construction	7	17	12
12396	12396	4	1	harz	ampreature	wlinbwa	sellance	10	7	8
12397	12397	4	5	oita	divary	eriqiudm	marrian	6	8	7
12398	12398	7	4	trinita	mandally	junusjs	rech	8	7	4
12399	12399	8	7	socrates	da	ovhSOS	popter	2	6	6
12400	12400	7	5	delight	greennon	hi	bone	8	2	4
12401	12401	13	3	gratification	puttened	ibi	representation	8	3	14
12402	12402	5	1	polus	gothic	bzml	mostle	6	4	6
12403	12403	7	1	connahs	devises	ezbynkarwaedo	proverson	7	13	9
12404	12404	4	2	pows	miana	vwkbozledy	perely	5	10	6
12405	12405	9	12	inspector	amparonaments	pethpghduilpl	streather	13	13	9
12406	12406	7	2	gadgets	monthousen	gxeacqavmiirsomenegryl	inding	10	22	6
12407	12407	5	13	claws	forly	odocfedpmedhny	wards	5	14	5
12408	12408	7	33	revenge	herose	vaibv	stretched	6	5	9
12409	12409	8	43	favorite	processive	loxigvstreagn	counts	10	13	6
12410	12410	7	2	tanarat	rocked	zulmarfuve	species	6	10	7
12411	12411	8	3	suleiman	acchesse	leidlittysoshs	allandon	8	14	8
12412	12412	7	2	besiege	pottors	tqggxwnznwookpoad	settle	7	17	6
12413	12413	7	1	rexford	freem	expiencelylylfy	racian	5	15	6
12414	12414	7	1	tugwell	rances	phhsevigresku	neather	6	13	7
12415	12415	7	1	crabbes	tunal	beeglysiavfalhl	construction	5	15	12
12416	12416	6	6	cullen	surreusen	ulhempezptrokeeresldybakdumy	settles	9	28	7
12417	12417	5	1	cuffy	budd	qopwingzfeedpl	cripter	4	14	7
12418	12418	9	1	vygotskys	word	ubsovbewhwo	cases	4	11	5
12419	12419	7	6	ricardo	hambor	ofvenins	presentation	6	8	12
12420	12420	6	1	calais	abus	ja	state	4	2	5
12421	12421	3	15	cap	shult	peavsvaia	pressed	5	9	7
12422	12422	4	3	gris	allestrate	gttlexuhup	hearo	10	10	5
12423	12423	3	1	nez	birds	zryjalwychdpvgsic	dram	5	17	4
12424	12424	3	10	kay	remark	ayefqlunbpahmilak	courselle	6	17	9
12425	12425	6	18	scooby	recruited	vaiwissimae	netten	9	11	6
12426	12426	3	22	doo	anderstered	cirr	alitable	11	4	8
12427	12427	9	2	betrothed	fresher	c	conventing	7	1	10
12428	12428	6	11	aragon	currical	qc	concrease	8	2	9
12429	12429	9	4	covington	permist	yfjirabakwhubbojokiscpelfarksay	chamber	7	31	7
12430	12430	2	7	sp	dispotted	pbrsgdactpuwvelhenzaw	hicker	9	21	6
12431	12431	15	1	gluconeogenesis	tourger	emrytha	state	7	7	5
12432	12432	8	19	shepherd	ani	fems	adon	3	4	4
12433	12433	6	1	aussie	saratisfaction	qtxss	presenters	14	5	10
12434	12434	8	1	margalla	frink	mgs	fill	5	3	4
12435	12435	9	11	strongest	visits	gt	plays	6	2	5
12436	12436	7	22	gilbert	disconsistion	hddriu	poputation	13	6	10
12437	12437	4	5	desi	gallaster	phyoi	acceptive	9	5	9
12438	12438	5	1	arnaz	santia	stvt	cantarch	6	4	8
12439	12439	8	2	rusedski	constantrial	polzthdaipwyorednpdaesitilys	starries	12	28	8
12440	12440	10	2	phonograph	bullisher	pyminzrtumcti	magnetitian	9	13	11
12441	12441	5	19	ruins	trients	ynjkkjrbdnedprhjeml	recusing	7	19	8
12442	12442	2	5	pp	criment	hsjialrijac	marken	7	11	6
12443	12443	8	18	panthers	chaired	eqcebynegnimalsoni	claid	7	18	5
12444	12444	6	19	jackie	contropents	nsefual	malga	11	7	5
12445	12445	5	1	golly	trass	ecfabzy	sings	5	7	5
12446	12446	4	2	mink	anground	wranyghk	starth	8	8	6
12447	12447	3	2	ryu	terrie	qaz	maliniou	6	3	8
12448	12448	6	1	shikun	antropic	qnw	caphing	8	3	7
12449	12449	11	4	replication	mussicipma	iegeuapayudtufor	conticute	10	16	9
12450	12450	8	10	retiring	polority	vxvyys	spend	8	6	5
12451	12451	5	8	trout	andhra	bhtzimevtugakhoub	representer	6	17	11
12452	12452	6	22	pounds	abstacts	xugrt	constective	8	5	11
12453	12453	8	8	offshore	decorts	ifSOScas	sell	7	8	4
12454	12454	7	43	offered	sunterform	plapreqladrodnyd	starrian	10	16	8
12455	12455	10	1	honorarium	forcum	bonma	grand	6	5	5
12456	12456	9	2	calvinism	surderson	d	sencelonies	9	1	11
12457	12457	7	3	forbade	rucke	grttyflade	concolonies	5	10	11
12458	12458	7	3	biomass	statels	godvhrct	driver	7	8	6
12459	12459	4	11	alba	conditation	SOSisofyistiack	auton	11	15	5
12460	12460	5	16	loved	nationallisse	kklkpozplwmzewthw	gene	13	17	4
12461	12461	9	4	husbandry	acthicatic	hxmpyg	diverse	10	6	7
12462	12462	9	4	promenade	instactive	luewlejuanecSOSuysnhhapat	particle	10	25	8
12463	12463	6	21	tucker	pressence	taahlybonsqpiyyhmycproadgt	pitter	9	26	6
12464	12464	5	8	butch	procences	plbculkm	stark	9	8	5
12465	12465	8	7	sundance	dabita	qbyesaa	guint	6	7	5
12466	12466	6	1	fortec	continution	slabdnsfito	then	11	11	4
12467	12467	10	7	motorsport	loudens	mbrg	peare	7	4	5
12468	12468	5	11	ghana	toding	lnuunns	sore	6	7	4
12469	12469	4	23	bois	terroused	njsnagsxusca	continuency	9	12	11
12470	12470	5	6	accra	sith	ldnand	town	4	6	4
12471	12471	10	9	chopsticks	statelled	y	terroric	9	1	8
12472	12472	11	9	neighboring	intercase	b	preferred	9	1	9
12473	12473	8	4	ethernet	selester	ndrecyp	station	8	7	7
12474	12474	7	18	nearest	seven	ufwer	sile	5	5	4
12475	12475	8	3	barnards	occreased	ghigigysptnetn	marie	9	14	5
12476	12476	8	5	sideways	assest	likwes	state	6	6	5
12477	12477	5	19	sight	sautan	lapknkeyipotmeccap	renergy	6	18	7
12478	12478	9	29	spongebob	strenative	mtscn	consusted	10	5	9
12479	12479	11	15	squarepants	floration	xihdxemppoatlmmeed	bishal	9	18	6
12480	12480	7	8	crowley	deparate	oxq	constitumnt	8	3	11
12481	12481	3	1	wfp	manific	khrhmhonig	carrial	7	10	7
12482	12482	10	4	campaigned	senged	ylnhssippegspramue	crut	6	18	4
12483	12483	6	1	sleeve	caral	aipby	staring	5	5	7
12484	12484	7	4	hillery	erective	gouuanrylwd	herp	8	11	4
12485	12485	8	9	pleasant	abroame	pgwgox	steading	7	6	8
12486	12486	6	8	mccain	shrenness	ioediefygahmeosimms	rose	9	19	4
12487	12487	9	1	nominates	clates	atrmgofglsdameaopoynchbubucblysondauyaasplinms	entrep	6	46	6
12488	12488	5	3	palin	ballacks	hamdmoynru	loons	8	10	5
12489	12489	12	1	onlyanimated	constanciety	vjquu	strike	12	5	6
12490	12490	7	14	princes	movened	dox	sarre	7	3	5
12491	12491	5	1	lilia	participally	drdmk	sental	12	5	6
12492	12492	6	4	relics	satally	zk	heron	7	2	5
12493	12493	6	1	macaca	tech	rojedsw	attorms	4	7	7
12494	12494	10	1	nemestrina	exprodence	liizobeonfeqeensseorqyscbkwewhakefssqwukouts	discussed	10	44	9
12495	12495	5	57	enter	preventive	lbofxhoi	contression	10	8	11
12496	12496	9	5	alliances	serience	hotbyq	matter	8	6	6
12497	12497	8	1	compacts	dententh	lscho	interference	8	5	12
12498	12498	6	7	engage	sundersen	anexoteen	berth	9	9	5
12499	12499	4	4	saar	langon	oo	thrown	6	2	6
12500	12500	3	12	itv	gorgends	proycetmersory	personalt	8	14	9
12501	12501	3	14	dig	somo	tfhs	aftrocks	4	4	8
12502	12502	13	1	dumfriesshire	constitument	epzswuoln	sign	12	9	4
12503	12503	10	1	clydesdale	sugge	hmurjentetme	protected	5	12	9
12504	12504	9	1	tweeddale	millik	bofqyhy	inderact	6	7	8
12505	12505	5	6	orion	transles	vjw	demand	8	3	6
12506	12506	9	13	libraries	constedent	pchnyvo	restained	10	7	9
12507	12507	6	2	womack	stractor	qpr	assor	8	3	5
12508	12508	10	1	bantustans	thania	pa	particle	6	2	8
12509	12509	6	1	mtetwa	governal	SOSpuohgkissoam	bread	8	15	5
12510	12510	6	15	rubber	alleander	zlafexhlatieyechmaec	fanth	9	20	5
12511	12511	11	1	nightsticks	hend	wiczushpSOStdsrockbaSOSeq	restations	4	25	10
12512	12512	7	20	protest	commissioner	lykzjbulnz	sports	12	10	6
12513	12513	7	1	andrejs	bollown	foynimpfts	train	7	10	5
12514	12514	6	1	rubins	stann	ksoy	server	5	4	6
12515	12515	9	9	varieties	birdshire	pjghiv	general	9	6	7
12516	12516	5	1	oryza	abse	nitlpn	safus	4	6	5
12517	12517	10	1	glaberrima	entractly	scitSOSkdrnshpsrsensohstuy	conterpotation	9	26	14
12518	12518	7	1	zizania	sponger	dcmrkeseanyo	contination	7	12	11
12519	12519	7	1	barstow	northwatter	SOSvuldolfjquidgophraq	strong	11	22	6
12520	12520	6	6	lowell	lanth	nkymwia	chamero	5	7	7
12521	12521	7	5	bergman	interestiants	z	starket	13	1	7
12522	12522	8	1	docherty	provincia	euaoeviaivp	doume	9	11	5
12523	12523	6	7	linden	contrial	vzdorqnkdon	marker	8	11	6
12524	12524	9	1	macintyre	extants	bcbuffuayweoilvey	contect	7	17	7
12525	12525	6	1	rummel	cristine	lhb	satual	8	3	6
12526	12526	5	11	harsh	livene	jnSOS	resistence	6	5	10
12527	12527	9	4	ultimatum	confective	swilkpyboc	recreations	10	10	11
12528	12528	6	17	serbia	gattened	mrwjy	birth	8	5	5
12529	12529	7	1	draxler	controversient	fanstlsaet	stain	14	10	5
12530	12530	5	17	maybe	saffor	nyqo	communist	6	4	9
12531	12531	7	1	viziers	participatic	bbflahliSOSchavba	muss	12	17	4
12532	12532	6	2	caudal	brands	kryudiumgtilseup	prestrent	6	16	9
12533	12533	12	1	asymmetrical	flee	mayitvuddg	erections	4	10	9
12534	12534	4	6	lobe	chooe	orahc	consection	5	5	10
12535	12535	3	3	lib	astam	jtrktwoddsxn	communist	5	12	9
12536	12536	10	2	speechless	stefer	auuekitylrsslefedue	attence	6	19	7
12537	12537	6	1	granik	machores	equiesk	arratica	8	7	8
12538	12538	3	1	jal	translative	oSOScodqtc	carin	11	10	5
12539	12539	8	12	informal	pit	SOSmr	propest	3	5	7
12540	12540	6	41	atomic	alection	invannvuisefoishp	brond	8	17	5
12541	12541	2	2	ot	chrassile	fnozhify	bellow	9	8	6
12542	12542	8	2	reloaded	decarate	tgdsoo	sile	8	6	4
12543	12543	9	3	staircase	distributions	pnchafutse	attraction	13	10	10
12544	12544	4	55	door	astriana	vnogom	stored	8	6	6
12545	12545	7	14	jamaica	garasta	awwayazdwycokerkSOS	survive	7	19	7
12546	12546	7	13	bahamas	septing	jojqfs	consentative	7	6	12
12547	12547	8	14	barbados	interports	stodm	aras	10	5	4
12548	12548	8	6	trinidad	commander	kzelnandkuhuxmsytstemailiaushywitogsu	specially	9	37	9
12549	12549	6	4	tobago	tronist	gonylafainl	face	7	11	4
12550	12550	8	1	tweenies	amport	teuahl	speat	6	6	5
12551	12551	7	6	itanium	surfaces	wokyi	construction	8	5	12
12552	12552	9	12	computing	milla	ab	discress	5	2	8
12553	12553	7	2	costing	narth	guc	libert	5	3	6
12554	12554	7	1	barratt	thitcher	vhieveniptantscny	denine	8	17	6
12555	12555	7	6	crucial	abster	utcb	agence	6	4	6
12556	12556	10	4	circulated	agnes	thffooxteib	beather	5	11	7
12557	12557	10	2	lippincott	sante	tv	transfult	5	2	9
12558	12558	5	11	risks	drecald	g	chapel	7	1	6
12559	12559	4	7	yuri	dreament	nlwatysjjsuhenem	station	8	16	7
12560	12560	9	1	alcantara	inspect	umhj	potter	7	4	6
12561	12561	6	2	cannet	deconding	ag	selless	9	2	7
12562	12562	6	4	peyton	hund	felrpwedSOSi	solgine	4	12	7
12563	12563	6	3	suarez	simh	oSOSbjauixhip	states	4	13	6
12564	12564	7	1	ferrera	exterples	wnthsmcSOSlc	satingding	9	12	10
12565	12565	11	1	incongruous	fortan	fikuhakonoraarwn	stations	6	16	8
12566	12566	10	6	abbottabad	substromic	b	segated	10	1	7
12567	12567	9	21	interests	boxe	goaiax	newer	4	6	5
12568	12568	6	2	saugus	bellet	fhyigopiantchs	arthistic	6	14	9
12569	12569	7	3	newhall	surforches	SOSfhhsipwlunie	complete	10	15	8
12570	12570	8	15	hometown	mangule	plpfoftedylythi	allanche	7	15	8
12571	12571	3	2	tvs	thush	wwend	restors	5	5	7
12572	12572	7	11	package	advistre	mtikom	encourage	8	6	9
12573	12573	3	9	hbo	patrono	nageuueyt	mangar	7	9	6
12574	12574	3	6	pak	ministrational	ogoceizmarlhe	sunday	14	13	6
12575	12575	8	1	skycable	trappe	gulapyna	participation	6	8	13
12576	12576	9	1	platinums	shoped	SOSpkjewltvvi	aracters	6	13	8
12577	12577	6	9	packed	terrorities	SOSbefhnsipeawmsexhl	pitterfically	11	20	13
12578	12578	9	1	styrofoam	stather	pmhaxr	formal	7	6	6
12579	12579	9	7	vicksburg	respecients	fb	preducture	11	2	10
12580	12580	11	1	rajamangala	computici	lmeswogx	spares	9	8	6
