	idx	natural_length	frequencies	natural	fcfs	caplan	caplan_low_temperature	fcfs_length	caplan_length	caplan_low_temperature_length
10205	10205	7	6	gretzky	chonogic	ilntaitpmnlymar	altimate	8	15	8
10206	10206	8	38	edmonton	redited	ahbnazumzesttes	put	7	15	3
10207	10207	6	26	oilers	contressions	qrafneltfesbripmal	monstone	12	18	8
10208	10208	4	32	plot	sives	vytmpawoudizranzumy	discovering	5	19	11
10209	10209	6	13	sudden	michang	laupiyoivahence	districkets	7	15	11
10210	10210	6	4	creuse	fines	boncuv	residen	5	6	7
10211	10211	8	2	dordogne	santh	b	delives	5	1	7
10212	10212	5	26	haute	recuired	messysuc	surviviors	8	8	10
10213	10213	6	12	vienne	consort	ebyidmuxb	communios	7	9	9
10214	10214	8	1	barbless	carriout	nhhdichrabjba	bengarie	8	13	8
10215	10215	5	8	hooks	beckore	nwhg	mansout	7	4	7
10216	10216	8	11	removing	sandwred	casgs	dishorse	8	5	8
10217	10217	5	1	slack	approsement	fiyeeol	edited	11	7	6
10218	10218	10	12	sufficient	peass	jhuqawwmilpmrhegaionsmadieb	cancent	5	27	7
10219	10219	7	13	pulling	raval	ch	algers	5	2	6
10220	10220	6	82	double	contineted	cwrffersi	communication	10	9	13
10221	10221	5	5	torre	commontre	jethSOSitbz	stipt	9	11	5
10222	10222	6	1	darese	tarrion	a	particle	7	1	8
10223	10223	8	18	diabetes	spiriture	ebl	argue	9	3	5
10224	10224	6	4	franks	classes	dwydpfd	carrier	7	7	7
10225	10225	5	1	yamma	instream	ciundobrydides	fall	8	14	4
10226	10226	6	31	lowest	harnoric	jauthh	marchet	8	6	7
10227	10227	9	6	kilometre	tork	eusydomiosks	partient	4	12	8
10228	10228	5	6	furry	buck	tlllspzele	dissolve	4	10	8
10229	10229	4	6	ezra	interferered	bncm	collined	12	4	8
10230	10230	7	2	bridger	cologit	awebioSOSurovneleys	ferd	7	19	4
10231	10231	11	2	goaltenders	alphotic	verxupacoctnyiassioeosg	creation	8	23	8
10232	10232	6	76	scored	witth	tcops	harrise	5	5	7
10233	10233	7	3	robbers	perface	go	top	7	2	3
10234	10234	4	9	arid	incelar	dnomwen	porter	7	7	6
10235	10235	10	4	equatorial	confereres	qulticnalleal	path	10	13	4
10236	10236	6	1	amphoe	stitues	SOSwjbidumkyetm	production	7	15	10
10237	10237	8	1	outcasts	fellaw	ydvhbb	threat	6	6	6
10238	10238	11	3	interlingue	billian	wfnridoznhleoSOSsaltury	messigged	7	23	9
10239	10239	6	1	gehman	carbay	mskick	definit	6	6	7
10240	10240	5	4	bowie	sails	irbooidateladitranlb	revelats	5	20	8
10241	10241	6	22	danish	sition	dau	possible	6	3	8
10242	10242	11	2	subtracting	singla	funcusndfuretqelirf	assecut	6	19	7
10243	10243	10	1	chivalrous	economing	apime	bang	9	5	4
10244	10244	6	2	humane	brades	hdojvf	floods	6	6	6
10245	10245	6	2	hacker	nubs	gloitvabryat	subseece	4	12	8
10246	10246	8	1	lightman	emply	n	nail	5	1	4
10247	10247	9	3	broderick	tarried	zzq	beight	7	3	6
10248	10248	6	30	breaks	arta	opfsyamooansr	finter	4	13	6
10249	10249	5	3	norad	abilities	tyloceshoblikfakbak	action	9	19	6
10250	10250	10	9	simulation	contectged	vadwitalmedkecs	sulfur	10	15	6
10251	10251	8	23	grandson	charlem	moljryvne	computit	7	9	8
10252	10252	9	2	sequencer	confederatement	digtnisgtan	intention	15	11	9
10253	10253	7	2	adapter	borod	eshqikall	contesting	5	9	10
10254	10254	5	3	lynne	attands	hoovfortclshmgklawei	senerat	7	20	7
10255	10255	4	5	plug	buddhisting	vc	price	11	2	5
10256	10256	5	2	imola	reast	nuymynuiptsoqp	sail	5	14	4
10257	10257	8	1	velbazhd	contreduce	bwfyevpnshric	elect	10	13	5
10258	10258	10	1	kyustendil	nocks	cbooflssen	party	5	10	5
10259	10259	6	3	staten	charraster	m	burger	10	1	6
10260	10260	4	2	expo	deposity	rtjablansrostomia	dist	8	17	4
10261	10261	3	12	tel	summ	texso	station	4	5	7
10262	10262	4	12	aviv	deperding	cebhlofielly	spelled	9	12	7
10263	10263	6	1	wallia	constinuties	weultsluxs	antibuca	12	10	8
10264	10264	10	5	discoverer	contensed	vrsgodmyyulnlzmv	clars	9	16	5
10265	10265	6	3	lahrer	cateropic	bp	attended	9	2	8
10266	10266	8	3	hinkende	inderination	txzmlbspkerm	exability	12	12	9
10267	10267	4	3	bote	speater	cus	supercard	7	3	9
10268	10268	4	1	elio	intervally	rgffietflugu	diamo	10	12	5
10269	10269	7	1	angelis	painters	pbo	strict	8	3	6
10270	10270	10	4	stationary	experienced	exzntswidhmethrbfa	correctly	11	18	9
10271	10271	6	1	stator	tranpers	zymsne	polled	8	6	6
10272	10272	5	3	vanes	claim	fcltafuwybb	roop	5	11	4
10273	10273	10	3	downstream	sharma	dex	teasure	6	3	7
10274	10274	5	2	rotor	chemio	mytlglmm	collection	6	8	10
10275	10275	8	1	redirect	funch	fqnifxcndefnuugp	gabes	5	16	5
10276	10276	6	2	cystic	fastion	nismesahme	shite	7	10	5
10277	10277	8	7	fibrosis	marsuil	cadwoibm	colories	7	8	8
10278	10278	11	8	medications	mandare	rpvpceorsrepcylw	spanda	7	16	6
10279	10279	4	3	gigi	attemptions	hmd	facted	11	3	6
10280	10280	5	3	hadid	miner	roan	plan	5	4	4
10281	10281	9	2	narcissus	desisted	idtiSOSzetxiabsmlpriec	croadies	8	22	8
10282	10282	7	41	walking	complanes	jodu	posted	9	4	6
10283	10283	12	1	breathtaking	gregesed	boscoexpualasmytt	posited	8	17	7
10284	10284	10	1	bayinnaung	harly	ancioezhfslouningmy	monarly	5	19	7
10285	10285	9	53	southeast	beograved	ktu	territy	9	3	7
10286	10286	6	2	banksy	collegation	gqykloosen	access	11	10	6
10287	10287	7	66	website	decrise	pqigzcfoyolh	contert	7	12	7
10288	10288	11	2	excavations	export	ajnlasgidv	ance	6	10	4
10289	10289	9	1	unearthed	arabs	munmelz	competed	5	7	8
10290	10290	8	7	findings	brookard	prtifabmesttkssimbreay	cardina	8	22	7
10291	10291	5	9	proto	helf	fsbloowbagfh	natural	4	12	7
10292	10292	4	53	gene	superrot	leyumeeb	collection	8	8	10
10293	10293	5	1	barth	narry	psc	confection	5	3	10
10294	10294	3	1	uno	permanding	tubiSOSfafg	seil	10	11	4
10295	10295	6	15	bolton	san	fl	commeting	3	2	9
10296	10296	9	50	estimated	terrorism	eza	pernists	9	3	8
10297	10297	5	6	crude	benkes	begikSOSsltj	thribe	6	12	6
10298	10298	6	3	modest	applorate	we	pair	9	2	4
10299	10299	7	6	remarks	disputing	difvmyv	sentence	9	7	8
10300	10300	6	2	neckar	offs	ahopsianssnil	commons	4	13	7
10301	10301	4	11	stan	tonging	sviimnuple	crosses	7	10	7
10302	10302	6	7	arturo	elevals	ubfwirtSOSpSOSbclpo	gan	7	19	3
10303	10303	9	3	toscanini	fisherwater	levshepsbuds	allied	11	12	6
10304	10304	9	2	reopening	sentents	qnl	leader	8	3	6
10305	10305	5	2	scala	contember	asnxytbophiy	stip	9	12	4
10306	10306	5	27	milan	reviews	djbjxeaahr	denus	7	10	5
10307	10307	5	7	jumbo	anco	gletva	matheme	4	6	7
10308	10308	7	8	variant	arevan	zagckdprmywnatlcved	freeding	6	19	8
10309	10309	9	7	prototype	employe	slxgy	stampion	7	5	8
10310	10310	13	1	gameprototype	genica	mitave	flew	6	6	4
10311	10311	7	1	pelliza	gloses	ginyswuetmreabexlbayg	frood	6	21	5
10312	10312	7	1	grubicy	beller	dbidetnfmfpharm	antained	6	15	8
10313	10313	8	28	believes	belavery	ujkg	along	8	4	5
10314	10314	6	1	alerts	dialand	biiiqubdyma	accidented	7	11	10
10315	10315	10	6	valentines	archest	lahksztam	improved	7	9	8
10316	10316	8	19	paradise	programmy	hSOSdownzsop	mare	9	12	4
10317	10317	11	14	palestinian	expleded	hixa	summar	8	4	6
10318	10318	6	9	mister	dany	roahbyissuvny	steps	4	13	5
10319	10319	9	2	lazarescu	sandfate	waradtshycpqeuwydon	lanters	8	19	7
10320	10320	7	1	moartea	socied	qpSOStowsobrl	neighbor	6	13	8
10321	10321	8	1	domnului	falm	ewwifswoyemluhs	back	4	15	4
10322	10322	9	1	temporada	memicot	fyvhgtwaddry	distinctors	7	12	11
10323	10323	5	1	patos	seins	ploysn	north	5	6	5
10324	10324	5	1	gegen	spected	zwnukgwrtbhs	thapp	7	12	5
10325	10325	4	6	wand	berns	lbarsontlh	seques	5	10	6
10326	10326	8	1	takitani	wenk	urdra	parts	4	5	5
10327	10327	9	3	memorials	explosing	nczvwgc	boards	9	7	6
10328	10328	10	15	remembered	neath	xide	reporter	5	4	8
10329	10329	8	64	memorial	requered	svolmft	dissons	8	7	7
10330	10330	7	14	pyramid	volcance	uysqtlw	seival	8	7	6
10331	10331	7	9	pharaoh	retream	hpgixxdc	deceidan	7	8	8
10332	10332	7	58	ordered	linking	uljns	feed	7	5	4
10333	10333	11	6	approximate	domins	jnntrgoldydcopadhwites	benning	6	22	7
10334	10334	5	3	ouest	albita	wyeug	canged	6	5	6
10335	10335	10	3	artibonite	experiam	elbaqpnapblosm	aballe	8	14	6
10336	10336	6	1	ullevi	resonding	estigturam	call	9	10	4
10337	10337	14	12	philanthropist	portural	vicponfottbmqSOSvy	pattins	8	18	7
10338	10338	10	3	spectators	condects	rlnhdxpriendux	leinis	8	14	6
10339	10339	8	3	sideline	planks	ina	markes	6	3	6
10340	10340	8	16	theology	landra	kti	appeacled	6	3	9
10341	10341	6	1	arline	costina	splsingmhsole	present	7	13	7
10342	10342	10	1	eipeldauer	architectic	dxikn	defending	11	5	9
10343	10343	9	2	illawarra	cricketer	crndczhrurps	senter	9	12	6
10344	10344	5	19	thumb	distribted	urio	diese	10	4	5
10345	10345	6	10	lagoon	refestrant	ste	survesses	10	3	9
10346	10346	4	8	bred	curan	oakadotdwf	senations	5	10	9
10347	10347	5	40	avoid	fline	xpnpyxamocrnove	concerned	5	15	9
10348	10348	5	1	mirco	bettom	uszjrxecbsadotivrsocls	alian	6	22	5
10349	10349	9	1	antenucci	accord	SOSq	cancer	6	4	6
10350	10350	9	3	footsteps	apploy	itwiriSOSyeexslwc	march	6	17	5
10351	10351	11	1	appellation	critition	makwbha	excustion	9	7	9
10352	10352	6	1	djimon	wap	pryenktedtonusltiwcaiclspupeb	aimory	3	29	6
10353	10353	7	1	hounsou	distretts	brucou	chological	9	6	10
10354	10354	7	1	wilmots	paradisons	hwytw	sennect	10	5	7
10355	10355	9	2	provincia	prestinences	bzhreSOSbwhiedth	sharting	12	16	8
10356	10356	7	1	firenze	settendes	laxlyncai	lands	9	9	5
10357	10357	7	8	tuscany	toured	pcmeaagomyzp	shorts	6	12	6
10358	10358	4	48	send	beather	tybjpds	partin	7	7	6
10359	10359	9	6	stonewall	coutther	dkmcxswh	intent	8	8	6
10360	10360	8	13	jacksons	compose	isdriwicydfonylitslinds	districted	7	23	10
10361	10361	4	27	rear	carcer	yfpzzzobpSOSwwbelonlags	seas	6	23	4
10362	10362	5	12	popes	clifk	rs	elevations	5	2	10
10363	10363	5	17	faced	niffshore	kguielamo	partner	9	9	7
10364	10364	11	4	accusations	fallan	gaoc	recorded	6	4	8
10365	10365	8	12	humanity	suspertion	fyyupgirum	parishes	10	10	8
10366	10366	16	1	saarlooswolfhond	campage	ytnvomakarystry	mamers	7	15	6
10367	10367	7	1	sabueso	speciaries	tpkSOSeoclithvsy	hitler	10	16	6
10368	10368	7	1	espanol	arguester	lkf	factories	9	3	9
10369	10369	6	1	saluki	programmidgo	quuotbacn	partistan	12	9	9
10370	10370	7	1	samoyed	clession	ojutayymynh	sounds	8	11	6
10371	10371	7	1	sapsali	hosticalle	outx	nows	10	4	4
10372	10372	6	1	sarail	disterts	bvSOSe	orange	8	6	6
10373	10373	11	1	sarplaninac	carse	hvjfbunutinaio	season	5	14	6
10374	10374	11	1	schapendoes	prederected	suravh	surrenders	11	6	10
10375	10375	15	1	schillerstovare	phases	n	comperation	6	1	11
10376	10376	10	1	schipperke	callor	cwhwaachgezo	defence	6	12	7
10377	10377	9	4	schnauzer	manneter	plogoga	theating	8	7	8
10378	10378	9	6	miniature	proverties	uvwygmsuirgyketicqsaduc	artis	10	23	5
10379	10379	9	1	schnoodle	contail	brmncsows	preterned	7	9	9
10380	10380	8	1	laufhund	convection	teincz	controne	10	6	8
10381	10381	14	1	niederlaufhund	transface	xzwxxyfmdsplir	distinct	9	14	8
10382	10382	9	2	deerhound	assaction	rleyovama	articles	9	9	8
10383	10383	7	4	terrier	concestrity	xhobpefcablceer	need	11	15	4
10384	10384	8	1	sealyham	torkes	zyoghghtel	alessage	6	10	8
10385	10385	7	1	segugio	corraplicance	uiudueohwzh	provensing	13	11	10
10386	10386	8	1	italiano	denorse	szvyrorox	bean	7	9	4
10387	10387	7	1	seppala	surrivor	ffyimeosp	hear	8	9	4
10388	10388	8	11	siberian	willy	igwstne	color	5	7	5
10389	10389	7	1	sleddog	samburg	ppnwempodb	festing	7	10	7
10390	10390	7	25	serbian	determineng	beptlinkssxgdadresmceat	submeters	11	23	9
10391	10391	9	1	tricolour	farrish	cohmauh	perform	7	7	7
10392	10392	3	11	hms	manch	auhsevycroul	phychic	5	12	7
10393	10393	7	2	siriuss	curting	xzrbtSOSuthcavmetowbcooeerzpiavinnsv	shering	7	36	7
10394	10394	5	8	wreck	gas	eyl	politic	3	3	7
10395	10395	5	4	rocco	minital	ilfyadeebshearhoxe	come	7	18	4
10396	10396	4	1	njpw	contenters	cvis	relative	10	4	8
10397	10397	4	29	dick	stremgther	zueqpgriflaxgt	borked	10	14	6
10398	10398	5	3	irvin	wanthes	mnlefeucebo	anties	7	11	6
10399	10399	7	2	latakia	actively	josymaqezayilmi	lacks	8	15	5
10400	10400	4	9	lowe	polisian	ujxfnnerl	lings	8	9	5
10401	10401	14	33	constitutional	hightles	bcxoka	shows	8	6	5
10402	10402	7	2	nineveh	supering	heaso	mattempt	8	5	8
10403	10403	8	1	assyrian	reduction	vacaliSOSa	defended	9	10	8
10404	10404	8	1	mounties	warles	aanjleg	farrier	6	7	7
10405	10405	14	1	accommodations	compertation	smnxadmes	meary	12	9	5
10406	10406	6	21	arrive	passage	rorwa	trip	7	5	4
10407	10407	6	82	levels	publicul	dsicg	status	8	5	6
10408	10408	5	13	flora	countrest	wt	appeal	9	2	6
10409	10409	8	5	martigny	foughes	gnp	win	7	3	3
10410	10410	3	4	cad	neighborhoush	irgep	paint	13	5	5
10411	10411	5	5	spyro	mork	q	destruction	4	1	11
10412	10412	12	1	dragonhunter	carabiling	mlefftajinijihp	contempt	10	15	8
10413	10413	16	1	cheetahmoneybags	marsue	oobiajf	structured	6	7	10
10414	10414	7	1	bearsgt	disigned	purssqubldhlsz	remains	8	14	7
10415	10415	6	6	scorer	prosented	dtvaaiktkavcievicg	primic	9	18	6
10416	10416	8	36	salzburg	constantinents	nujenca	detent	14	7	6
10417	10417	7	6	eclipse	claimer	eirlcciasspoudpa	nother	7	16	6
10418	10418	3	1	xdf	seventa	dorfssvye	lacou	7	9	5
10419	10419	5	11	indre	medial	teagovfu	fraise	6	8	6
10420	10420	11	34	departments	nike	mbprmas	relived	4	7	7
10421	10421	3	26	val	ser	crkmatbdof	electric	3	10	8
10422	10422	9	1	longueuil	serversing	glaklhyse	transmitted	10	9	11
10423	10423	6	3	shelly	brood	tzkh	continent	5	4	9
10424	10424	7	5	cholera	allei	jymt	striped	5	4	7
10425	10425	6	5	hugely	physicists	tltnezquaeketegriboher	chilican	10	22	8
10426	10426	11	29	populations	commones	mohecywldsmfoignys	every	8	18	5
10427	10427	6	2	sewage	herak	yetwylepe	supernover	5	9	10
10428	10428	7	3	overrun	parently	voaklismsslk	fropter	8	12	7
10429	10429	3	2	ebu	capturn	detokmumlan	massions	7	11	8
10430	10430	6	11	marino	bond	wf	present	4	2	7
10431	10431	7	8	talents	reasered	ktq	angle	8	3	5
10432	10432	8	25	ultimate	doos	egreedlyrs	hand	4	10	4
10433	10433	11	2	hemorrhagic	colous	guve	link	6	4	4
10434	10434	10	18	nineteenth	payal	jamansxbbiacojizby	commandances	5	18	12
10435	10435	6	3	schwab	booggrad	ixlicSOSlvyhoussboc	allah	8	19	5
10436	10436	5	45	diego	professive	jyrybfrosathud	contested	10	14	9
10437	10437	6	15	garcia	substemed	wfjptaqassooosl	houter	9	15	6
10438	10438	3	7	mon	prover	kcbaeld	liver	6	7	5
10439	10439	3	2	tue	renow	SOSxypcucieali	massages	5	14	8
10440	10440	13	1	caucasologist	deaser	cutbfsyrlw	sungaries	6	10	9
10441	10441	7	4	weekday	terries	ytayn	generation	7	5	10
10442	10442	10	1	wordsshort	mancles	dmksakweiveyoia	capta	7	15	5
10443	10443	7	8	nicolas	couplation	avdefremns	fact	10	10	4
10444	10444	10	1	bliquetuit	terri	rqmelut	wearing	5	7	7
10445	10445	7	1	arjunas	consitien	rtrsqeztcbiphovahoxrig	promoned	9	22	8
10446	10446	11	3	mahabharata	carteers	hupizbor	haro	8	8	4
10447	10447	10	1	windyfield	provers	a	discressved	7	1	11
10448	10448	5	4	chert	ardinal	d	contribution	7	1	12
10449	10449	9	1	viscounts	commetric	qedebbeuplosgosu	prises	9	16	6
10450	10450	8	10	deputies	wheeler	ldted	identity	7	5	8
10451	10451	6	3	sarnia	possic	li	refrestment	6	2	11
10452	10452	3	31	fun	aurigation	tzblegrisk	combet	10	10	6
10453	10453	10	4	knighthood	depute	feier	entry	6	5	5
10454	10454	4	21	wish	burnds	akarmr	advited	6	6	7
10455	10455	9	10	addressed	manufature	maxdpnowntzkedr	diving	10	15	6
10456	10456	8	58	accepted	persuade	ekyupihfric	break	8	11	5
10457	10457	8	9	libretto	destands	raok	stant	8	4	5
10458	10458	10	1	librettist	bennoming	lejrtwii	species	9	8	7
10459	10459	6	1	ryazan	deffective	nogfirkmixtrifk	audio	10	15	5
10460	10460	8	2	campeche	courtrand	tthedlicd	carrier	9	9	7
10461	10461	5	3	heidi	tentry	velx	work	6	4	4
10462	10462	6	8	hansen	compesties	lsuy	art	10	4	3
10463	10463	12	8	differential	accural	gzokttSOSfycituredle	eath	7	20	4
10464	10464	8	2	topology	norjes	sipz	defended	6	4	8
10465	10465	7	2	spinors	indianamed	fkzrwaudmud	toneer	10	11	6
10466	10466	6	2	spinor	tallest	ommptfaider	experient	7	11	9
10467	10467	8	7	calculus	sergen	mplp	ling	6	4	4
10468	10468	12	3	relativistic	mumple	totmligodes	feast	6	11	5
10469	10469	8	12	wolfgang	hars	hi	sensa	4	2	5
10470	10470	7	2	rindler	attalle	bzndnsf	handed	7	7	6
10471	10471	7	1	twistor	religing	qzdryqg	presenting	8	7	10
10472	10472	8	21	geometry	meari	wwmsleutop	sentences	5	10	9
10473	10473	7	3	reprint	distinted	jacacbzfystekilmsianox	superger	9	22	8
10474	10474	10	7	concerning	reproduces	kusxsxibzogccaxlyeiv	plant	10	20	5
10475	10475	5	11	minds	decured	oc	dissolveration	7	2	14
10476	10476	5	1	rhone	buller	hlistsbliquud	stand	6	13	5
10477	10477	7	2	poulenc	bristem	gmeashodex	bars	7	10	4
10478	10478	7	13	shadows	combining	pfowtulsopludlicsmedly	preserves	9	22	9
10479	10479	8	4	hardback	minguail	violax	heird	8	6	5
10480	10480	7	6	hawking	minitia	eighgriiolnaptoiningshimmst	person	7	27	6
10481	10481	5	6	abner	solid	hfwh	contribues	5	4	10
10482	10482	7	1	shimony	auter	cnrestygshcrah	deep	5	14	4
10483	10483	10	4	cartwright	subspeciiation	ubrsch	diamond	14	6	7
10484	10484	6	1	aldiss	collogicated	lewesstqu	alton	12	9	5
10485	10485	7	35	reality	cosperation	iwursbuofqwlidnan	explodition	11	17	11
10486	10486	9	2	hardcover	triple	brod	canties	6	4	7
10487	10487	6	8	cycles	spection	ybvancsturtttla	constanted	8	15	10
10488	10488	6	1	bodley	collices	mytSOSpaq	actists	8	9	7
10489	10489	3	8	sep	sadvar	vgynaxcohadimf	performed	6	14	9
10490	10490	7	7	grenada	nothanistant	cesluyisfuncie	allies	12	14	6
10491	10491	4	13	coup	consequed	xnubis	capia	9	6	5
10492	10492	9	18	stockholm	controconed	nfphyolugure	purchanes	11	12	9
10493	10493	8	39	strength	apportant	wambeeh	paral	9	7	5
10494	10494	7	27	invaded	sembley	zdol	billes	7	4	6
10495	10495	6	37	howard	communitay	h	contarnito	10	1	10
10496	10496	6	14	hughes	frees	favroslacxtlufylus	probrotages	5	18	11
10497	10497	9	3	konietzko	androw	utknmaxs	combunition	6	8	11
10498	10498	7	6	herding	descerned	xmojohyi	continuer	9	8	9
10499	10499	5	11	bison	minis	xitsz	statetics	5	5	9
10500	10500	6	6	sketch	exciting	peaotuaxddfinrelfwlchesb	bean	8	24	4
10501	10501	7	1	garrard	cathological	hultu	tacking	12	5	7
10502	10502	8	2	haunting	aberat	manqkeccaeyuan	decestron	6	14	9
10503	10503	13	2	heartbreaking	takia	ewkudzv	companic	5	7	8
10504	10504	6	1	glance	decrision	hkcattslifrawser	cancele	9	16	7
10505	10505	5	13	smile	marich	ztcigesps	addice	6	9	6
10506	10506	10	6	accurately	pount	bicids	burn	5	6	4
10507	10507	5	2	enact	fly	czxhd	canaga	3	5	6
10508	10508	7	1	meenagh	absenter	qruyaoswyy	semier	8	10	6
10509	10509	6	29	nordic	countor	aeplesylbsmf	stripe	7	12	6
10510	10510	5	11	skier	berger	yuketa	gene	6	6	4
10511	10511	11	21	paralympics	relitions	wasohedcauqoegio	genes	9	16	5
10512	10512	11	8	prohibition	company	qouar	basard	7	5	6
10513	10513	11	1	overturning	confused	rrdplscraeld	graddiss	8	12	8
10514	10514	5	2	jurys	contressive	ovehykequhsitb	carming	11	14	7
10515	10515	7	6	verdict	carastel	susSOSggigsoxma	tages	8	15	5
10516	10516	7	8	applies	hitting	cshkwe	fear	7	6	4
10517	10517	7	27	habitat	bellvand	kmchpzfg	heric	8	8	5
10518	10518	5	14	dirty	mameraga	pecktacosdickyimo	pressure	8	17	8
10519	10519	3	4	tak	contront	eraidislake	recerved	8	11	8
10520	10520	7	17	samurai	coleted	boixne	materal	7	6	7
10521	10521	7	4	seppuku	referrection	aalarlpmittevrdulys	catics	12	19	6
10522	10522	5	20	acids	mangre	jmnikt	spands	6	6	6
10523	10523	6	1	arsine	designit	wnlaxizmytbinssqtomnhip	composerit	8	23	10
10524	10524	8	4	vanished	shered	bufpypsmono	reguls	6	11	6
10525	10525	11	3	festivities	barber	aopblibumh	forritor	6	10	8
10526	10526	6	21	honour	contestaged	s	survey	11	1	6
10527	10527	8	7	occasion	countrinal	puqeu	constant	10	5	8
10528	10528	4	10	shia	disorded	vodotbus	position	8	8	8
10529	10529	7	3	ismaili	commics	xdate	season	7	5	6
10530	10530	5	1	imams	competit	yrivibax	contest	8	8	7
10531	10531	5	3	penne	faired	todnskmvowysnuor	continued	6	16	9
10532	10532	9	6	observers	metery	rtmbrwfnsmunptbvorreubk	stitus	6	23	6
10533	10533	6	1	pontes	arricas	meigebiasufy	colectionship	7	12	13
10534	10534	9	1	nisqually	comparitayed	oxnmricbl	trans	12	9	5
10535	10535	12	14	subsequently	leaves	utriogrtslipbi	carriest	6	14	8
10536	10536	6	6	sleepy	alpo	ic	disent	4	2	6
10537	10537	6	1	torpid	randon	hlahcracsscs	meter	6	12	5
10538	10538	6	11	digest	consceding	llmgt	commissions	10	5	11
10539	10539	5	2	feets	descies	watawmumstaushesphqx	publicity	7	20	9
10540	10540	6	1	latzke	monks	mujcweanlonlyhia	separate	5	16	8
10541	10541	11	4	protagonist	marne	bmellanaiirelm	confernate	5	14	10
10542	10542	13	1	unprecedented	promeman	mikirator	legend	8	9	6
10543	10543	6	13	jacket	beining	r	seasson	7	1	7
10544	10544	8	6	twilight	accistment	ceoqurizgeapynop	ale	10	16	3
10545	10545	5	5	scarf	hampa	voddevrbik	wessenth	5	10	8
10546	10546	5	5	lupin	tributing	ccisqllaxogs	loods	9	12	5
10547	10547	4	5	milo	roters	muxqzshglheo	munarication	6	12	12
10548	10548	7	1	murphys	parasics	lidacafird	consected	8	10	9
10549	10549	11	3	conditional	pernessan	campfuyhd	mandus	9	9	6
10550	10550	8	4	cosgrove	particupant	pwfe	actorian	11	4	8
10551	10551	8	11	answered	transproved	pimkynuw	her	11	8	3
10552	10552	5	17	hello	terria	qauirxpspdn	corriter	6	11	8
10553	10553	8	20	adelaide	superreconded	vniathpohoar	revelonding	13	12	11
10554	10554	4	1	ewan	siding	laycu	bundy	6	5	5
10555	10555	8	3	mcgregor	parried	wtbpeviodglk	struction	7	12	9
10556	10556	4	13	guys	demonded	z	tourity	8	1	7
10557	10557	9	7	nutrition	diffser	rakambuselej	recognd	7	12	7
10558	10558	10	5	vegetarian	duck	wwkowerwaemerficleszeko	concerns	4	23	8
10559	10559	4	35	diet	compaction	zsmuy	forces	10	5	6
10560	10560	6	4	orgasm	abbit	SOSkoyhluxe	decide	5	11	6
10561	10561	11	15	intercourse	streems	fwfbmwievs	compertual	7	10	10
10562	10562	10	5	reshammiya	memic	nlcvfiipgh	supposed	5	10	8
10563	10563	5	1	vipin	statege	aasosubbqrboac	carrier	7	14	7
10564	10564	2	2	hr	commedia	cocuqepminSOSmflatboqkbiennn	incerter	8	28	8
10565	10565	5	1	musik	fungs	mnymifqiaeka	care	5	12	4
10566	10566	6	27	wright	cattering	ccobfulshay	meanth	9	11	6
10567	10567	4	47	whom	apporters	ueis	struction	9	4	9
10568	10568	6	3	rickey	comprince	equim	porting	9	5	7
10569	10569	7	9	dodgers	marerity	amwecuhvakr	parishes	8	11	8
10570	10570	3	26	ham	alonged	yc	static	7	2	6
10571	10571	8	1	boneless	pasalitia	vdwlw	defined	9	5	7
10572	10572	3	33	fat	sygret	ycazn	sumania	6	5	7
10573	10573	6	2	betsey	supernate	jgisqgvziry	nam	9	11	3
10574	10574	8	1	trotwood	dessiges	oqvepialxiromzsiaeh	disternally	8	19	11
10575	10575	9	12	recognize	landar	jeudwezushkrnSOSj	silving	6	17	7
10576	10576	9	2	dastardly	tennet	wovutm	archites	6	6	8
10577	10577	11	4	prohibiting	matural	knsckyirsybeau	confidential	7	14	12
10578	10578	8	8	beverage	hilly	higfrsargpshtesch	alenties	5	17	8
10579	10579	9	12	providing	deserves	ladvigtssum	heories	8	11	7
10580	10580	4	9	soda	recognition	vwlcilhgtiwald	prope	11	14	5
10581	10581	7	2	wilding	booser	tykisannycq	outpleas	6	11	8
10582	10582	15	1	existentialists	interpartment	prs	consect	13	3	7
10583	10583	6	1	sartre	madic	tentyd	faim	5	6	4
10584	10584	9	1	heidegger	cork	nnuz	ferman	4	4	6
10585	10585	6	9	meyers	partnernare	syqmedmerss	laster	11	11	6
10586	10586	4	6	herb	conflibution	blenovkkrst	secured	12	11	7
10587	10587	7	6	sibling	albant	brogugkbatrngus	gented	6	15	6
10588	10588	6	7	laughs	whitten	okptsesi	states	7	8	6
10589	10589	7	23	testing	lindey	SOSphhilSOStitaisb	micreasure	6	18	10
10590	10590	4	2	muon	establies	etceslraSOSilfoum	human	9	17	5
10591	10591	9	1	cherenkov	revance	mowbrapzych	simplified	7	11	10
10592	10592	6	3	purdue	tax	SOSxti	portains	3	6	8
10593	10593	8	8	flagship	senity	cp	ed	6	2	2
10594	10594	9	17	execution	infredianed	d	comport	11	1	7
10595	10595	11	4	evacuations	trappied	dipmolopl	thrirt	8	9	6
10596	10596	4	15	hugo	preceives	SOSrry	comparine	9	6	9
10597	10597	8	1	kirstein	territity	jimpcreasicondisedpfers	deperdation	9	23	11
10598	10598	4	4	faun	procteding	sfzuquig	eath	10	8	4
10599	10599	5	1	lolls	acration	gep	stations	8	3	8
