	idx	natural_length	frequencies	natural	fcfs	caplan	caplan_low_temperature	fcfs_length	caplan_length	caplan_low_temperature_length
7331	7331	8	7	warships	searn	ldvucaldySOSsaxk	recogrement	5	16	11
7332	7332	4	1	wqht	recive	iedumcdtgumesly	socativistics	6	15	13
7333	7333	10	39	nomination	bartan	bukaiofv	dare	6	8	4
7334	7334	11	35	recognition	himp	pwacySOSkzcottcechcopsils	stamp	4	25	5
7335	7335	13	24	distinguished	allest	crebogeblraSOSryii	premuninal	6	18	10
7336	7336	9	18	mechanism	sandold	iyblyffor	tributt	7	9	7
7337	7337	6	1	pradal	confention	vasidlapSOSbyfe	expected	10	15	8
7338	7338	8	30	smallest	melt	edizthorevee	minderson	4	12	9
7339	7339	7	5	appeals	pollands	ovides	theots	8	6	6
7340	7340	7	50	douglas	rud	SOShmyipiiteyoldhakfya	contitute	3	22	9
7341	7341	9	2	engelbart	denalds	tnevn	mattering	7	5	9
7342	7342	4	3	pran	bather	avrupmle	masin	6	8	5
7343	7343	8	2	monteith	lichards	wodwrnaqpkwshiptabaziyoqs	reformer	8	25	8
7344	7344	5	21	helen	surfere	fashetvodk	internours	7	10	10
7345	7345	5	2	emile	ennormate	ghhbotiecalsylmntre	propearing	9	19	10
7346	7346	8	13	griffith	doritic	ncd	contentions	7	3	11
7347	7347	6	1	djalma	principing	undhoystwccdtfro	sarra	10	16	5
7348	7348	6	15	santos	banny	ponkmev	marrance	5	7	8
7349	7349	4	6	byrd	hash	frinnak	somed	4	7	5
7350	7350	6	1	ansara	condiscious	owjmgk	remander	11	6	8
7351	7351	7	26	viruses	comportan	bmrzqxeniks	reguations	9	11	10
7352	7352	8	31	ultimate	goodfore	lbxSOStSOSc	partice	8	11	7
7353	7353	10	3	parasitism	creature	brfed	stans	8	5	5
7354	7354	8	2	mornings	andistrant	ntx	internation	10	3	11
7355	7355	8	2	buckland	conterst	yoyoglnude	branks	8	10	6
7356	7356	7	3	mantell	concented	wzntrhua	passes	9	8	6
7357	7357	7	20	coyotes	bocce	paqaignkescu	minicles	5	12	8
7358	7358	4	2	dens	missocular	gtbevtc	dumania	10	7	7
7359	7359	5	13	holly	complands	ppodgiscashem	chara	9	13	5
7360	7360	9	2	embracing	rold	d	record	4	1	6
7361	7361	10	1	cabanabona	promiters	aryleznpgoSOSagjiddsudelsey	erch	9	27	4
7362	7362	7	1	locarno	flows	chcrrfgbasrswicsmSOSpalmn	subflicing	5	25	10
7363	7363	2	23	ds	sulformed	askifim	coll	9	7	4
7364	7364	10	4	insolation	colore	viwwcgneadey	coutem	6	12	6
7365	7365	10	4	decreasing	sony	utgrzfyfiancyls	provide	4	15	7
7366	7366	6	3	mickie	alin	bdsgSOSmhuztbiombebikautiw	sinstruments	4	26	12
7367	7367	4	1	lita	mestrans	mhgscrejcupgutesfirod	fore	8	21	4
7368	7368	6	10	judith	fellor	virowjthebqufiseettsptf	propetar	6	23	8
7369	7369	9	1	pitchfork	antent	noq	peningers	6	3	9
7370	7370	12	1	inconvenient	transforted	qhunweapyls	basin	11	11	5
7371	7371	6	2	owning	prisonic	shlivfrr	paired	8	8	6
7372	7372	11	25	politicians	consumer	quutewceenomhapd	diadia	8	16	6
7373	7373	6	55	donald	subficiant	uzmsa	burging	10	5	7
7374	7374	11	1	difrancesco	presendence	fmkp	digert	11	4	6
7375	7375	11	5	unfavorable	brick	fedwippyospq	compose	5	12	7
7376	7376	5	15	shear	contestigated	tigkmidsoney	super	13	12	5
7377	7377	13	1	redevelopment	sorgan	jucloct	constitution	6	7	12
7378	7378	11	5	forecasters	garra	mbypahSOSlozahgqigassnhfkenazohvwgwyk	raysours	5	37	8
7379	7379	9	33	mentioned	sovine	bbadml	difficers	6	6	9
7380	7380	11	8	possibility	swill	flapvapa	protection	5	8	10
7381	7381	9	6	favorable	decorted	getrieinzeaeihs	edition	8	15	7
7382	7382	7	2	gestapo	charget	futkibhskmotoSOSgbaoaw	sapparied	7	22	9
7383	7383	8	8	partisan	surrise	lsmsguyelk	exament	7	10	7
7384	7384	10	1	atrocities	recorday	hbumg	goodly	8	5	6
7385	7385	7	2	ustasha	champet	oaqreastywr	lasse	7	11	5
7386	7386	7	25	croatia	expendent	mkirkjvvirfddeutteaibtechersiewed	villan	9	33	6
7387	7387	9	4	schweizer	arristers	usiwpls	dare	9	7	4
7388	7388	9	5	hitparade	dref	zbSOSkumqyppkheday	telection	4	18	9
7389	7389	10	18	categories	nail	vgdytalr	composed	4	8	8
7390	7390	4	1	noak	anonold	mnifoo	decired	7	6	7
7391	7391	7	5	donahue	demondating	vihnwuk	selfs	11	7	5
7392	7392	7	3	shouted	prouncest	mvwxh	counters	9	5	8
7393	7393	9	1	stalklike	marcon	ynaetdomuycinousihawwy	comments	6	22	8
7394	7394	6	1	harbig	funding	boyv	considered	7	4	10
7395	7395	7	12	stadion	delina	ccqluiknngcandltedb	subtractic	6	19	10
7396	7396	9	6	cristiano	homina	hcqhnihx	liment	6	8	6
7397	7397	7	8	ronaldo	bartly	dintrSOStbt	rates	6	11	5
7398	7398	3	39	bit	horce	ehabivablggeom	tradinations	5	14	12
7399	7399	4	88	liga	trage	nbvandSOS	intereed	5	9	8
7400	7400	6	17	pilots	publicand	grbfdmsoxtraveghweyheygolchey	mitters	9	29	7
7401	7401	7	3	weiland	richamita	yoapwepmielnoufime	mickine	9	18	7
7402	7402	10	1	wildabouts	belough	ykooficanfacich	loce	7	15	4
7403	7403	4	25	zeus	beasure	aczuvuss	commanders	7	8	10
7404	7404	5	6	lamia	conferters	h	holk	10	1	4
7405	7405	4	27	gift	scrate	isy	thire	6	3	5
7406	7406	3	9	feb	moride	extzgu	dourned	6	6	7
7407	7407	10	32	biological	reviolent	g	tental	9	1	6
7408	7408	15	3	anthropologists	commistrai	mfs	reactic	10	3	7
7409	7409	6	1	tapirs	ancession	rsjgcageryuywezlsoSOSrsylvipzi	sitter	9	30	6
7410	7410	5	15	dense	commit	cr	contreated	6	2	10
7411	7411	7	49	forests	recovery	phpedglekin	contricted	8	11	10
7412	7412	5	1	aunay	soburg	sthrawxocmyntqelumaz	recording	6	20	9
7413	7413	4	1	odon	concerrate	pynjabojax	prometic	10	10	8
7414	7414	9	16	recurring	galle	SOSkflivxcarrzxnry	controcition	5	18	12
7415	7415	11	6	businessmen	astans	peremoby	absitise	6	8	8
7416	7416	6	7	slight	bobets	namsuith	abultion	6	8	8
7417	7417	11	3	depressions	conscidution	wbhowz	comminded	12	6	9
7418	7418	8	5	grinding	sotally	qwougvitynsedmonaste	thealow	7	20	7
7419	7419	6	48	filled	remonsition	hyzwudfaldplsinbyrmhoawnyangthysmeakpnohpqihaaeuaclesic	diadaut	11	55	7
7420	7420	8	11	matching	compero	ukaotwrswhepautsyma	contenting	7	19	10
7421	7421	5	1	grout	alpear	agostr	foin	6	6	4
7422	7422	8	1	troweled	hains	hwerchhwdhqoy	number	5	13	6
7423	7423	6	12	smooth	sincurt	sipnhaub	horl	7	8	4
7424	7424	10	1	staatliche	fortance	xshlybnmeppocove	grame	8	16	5
7425	7425	17	1	antikensammlungen	contreacty	ckph	comouta	10	4	7
7426	7426	10	1	pancratist	ministrative	w	sulfance	12	1	8
7427	7427	7	1	amphora	sig	bjt	marked	3	3	6
7428	7428	6	66	berlin	viecto	prpdysla	salvar	6	8	6
7429	7429	16	1	figurejpgamphora	transinented	abwivi	real	12	6	4
7430	7430	3	15	rex	contreasion	ubncp	rough	11	5	5
7431	7431	17	1	multituberculates	nincurture	goqrxyed	stain	10	8	5
7432	7432	7	14	anatomy	andressed	frazfledolo	digus	9	11	5
7433	7433	7	7	rodents	alling	mbbftlb	hartan	6	7	6
7434	7434	11	15	intelligent	sucked	mhezpioplounce	stransing	6	14	9
7435	7435	10	12	aggressive	munteration	atcose	visch	11	6	5
7436	7436	5	23	smell	repreached	kfaSOSwatzoce	tribution	10	13	9
7437	7437	5	43	armed	confices	purcwhoscsoustnucty	clards	8	19	6
7438	7438	7	7	robbery	afficious	gyoticsire	mirther	9	10	7
7439	7439	7	56	phoenix	controumpers	nulxnefomazejetb	balls	12	16	5
7440	7440	3	22	ara	infect	p	hounch	6	1	6
7441	7441	4	7	mnet	abrient	zdvpakaflxselgsopsqureSOSsisonnSOStbtevty	protects	7	41	8
7442	7442	8	7	contents	intendington	gtuner	indease	12	6	7
7443	7443	5	44	roger	collen	satalvsmedaft	preson	6	13	6
7444	7444	6	9	penske	subfrection	bed	song	11	3	4
7445	7445	9	3	gambrinus	promation	fwssrbazhisb	commits	9	12	7
7446	7446	9	2	tunbridge	percuple	avgarrsd	alenge	8	8	6
7447	7447	8	13	hastings	resolved	koqfoSOSurcyl	concersent	8	13	10
7448	7448	6	2	pintos	consibution	azewlqanebukiewgoic	corric	11	19	6
7449	7449	4	64	pink	burket	vysidyiebb	bord	6	10	4
7450	7450	12	3	multicolored	precemburg	qruy	hounder	10	4	7
7451	7451	6	2	hooves	angerate	fgvo	mill	8	4	4
7452	7452	9	4	acquiring	refears	neuustarulmwoweckotexoa	consected	7	23	9
7453	7453	8	9	retained	servar	pv	handers	6	2	7
7454	7454	5	50	focus	wite	qommsSOSprtwiraga	chaman	4	17	6
7455	7455	8	12	wireless	compriced	laxylsop	growsher	9	8	8
7456	7456	8	4	riccardo	indo	gpst	streats	4	4	7
7457	7457	7	7	patrese	extriction	nosfwrapthwkrnd	rock	10	15	4
7458	7458	5	5	loser	discurson	mpghsriniynhlo	comport	9	14	7
7459	7459	5	22	smart	peatures	indqqivyww	sulfered	8	10	8
7460	7460	8	7	canberra	birlich	izeinzoqitddd	lash	7	13	4
7461	7461	3	1	pty	banked	edv	crosses	6	3	7
7462	7462	10	1	densitypop	commending	jasuur	frine	10	6	5
7463	7463	5	1	javad	contorst	zwzmoiz	neighthered	8	7	11
7464	7464	7	1	hardani	scoke	wmpphy	billing	5	6	7
7465	7465	7	20	saffron	occunition	nlxg	stears	10	4	6
7466	7466	7	45	persian	everous	tSOSi	reacting	7	5	8
7467	7467	7	42	turkish	siting	phodrashaxntilxhpsbuelnl	situal	6	24	6
7468	7468	8	4	moroccan	feet	ysp	communisted	4	3	11
7469	7469	7	5	cornish	incester	pebgtodlid	themen	8	10	6
7470	7470	8	2	cuisines	tournes	kyddssietsi	stirt	7	11	5
7471	7471	9	69	therefore	consumbrity	camuzu	hard	11	6	4
7472	7472	8	2	victoire	boad	SOShvzhgsy	contom	4	10	6
7473	7473	9	10	dominated	deficial	t	rood	8	1	4
7474	7474	8	89	powerful	servived	grrc	reformane	8	4	9
7475	7475	6	10	madame	archeal	vnausenco	drivers	7	9	7
7476	7476	9	2	pompadour	gorgers	kikelSOSxhvypaminxn	discutiving	7	19	11
7477	7477	3	1	xvs	beland	rodyphtzwujhc	bost	6	13	4
7478	7478	8	7	mistress	phosecol	kf	song	8	2	4
7479	7479	8	23	diabetes	piectured	cetsbameachectshle	indegating	9	18	10
7480	7480	6	5	bikini	moncest	snlrektrewkpngguersduyyripsu	steal	7	28	5
7481	7481	3	11	wax	compiting	inkSOSrbvi	comment	9	10	7
7482	7482	8	88	becoming	mascian	gribu	farther	7	5	7
7483	7483	8	23	infected	stripmer	liiubaer	bealf	8	8	5
7484	7484	12	2	hospitalised	marricular	phSOSchambd	sarging	10	11	7
7485	7485	5	1	waxed	subporting	xjgaqlhuy	minitie	10	9	7
7486	7486	7	10	genital	fandar	fopy	brander	6	4	7
7487	7487	5	18	crane	sandar	jg	particle	6	2	8
7488	7488	9	4	rehearsal	nomistration	rielt	muscul	12	5	6
7489	7489	4	3	rani	angres	eackeldooSOSghyazlkdjyn	transfict	6	23	9
7490	7490	5	1	mehra	cheloge	cyjmiocf	comperice	7	8	9
7491	7491	9	3	sheltered	provition	gulyctlom	counted	9	9	7
7492	7492	4	2	meek	swirt	eggjailgmaothordochmiqSOShdhw	particles	5	29	9
7493	7493	7	2	natured	boer	supjohmo	fold	4	8	4
7494	7494	7	9	punjabi	elect	wzoplhalksoufkam	surportic	5	16	9
7495	7495	9	33	jerusalem	fain	vejaindcyglmpanule	arguised	4	18	8
7496	7496	8	9	portions	gloce	zkj	consecutions	5	3	12
7497	7497	8	14	councils	programmy	yuwczfesputio	meaning	9	13	7
7498	7498	12	16	neighbouring	moultion	eaxbyenabrazantsife	invetion	8	19	8
7499	7499	7	14	notably	cattin	cuwuy	interative	6	5	10
7500	7500	10	1	aghagallon	allay	nei	discovers	5	3	9
7501	7501	9	1	craigavon	intinual	cmuvegauc	hears	8	9	5
7502	7502	7	49	borough	profent	zlirSOSwwtmszofexumzulded	mida	7	25	4
7503	7503	8	1	portrush	contreat	mr	cour	8	2	4
7504	7504	9	1	coleraine	devilor	cuvrovslyqthsrezsrhSOSoftyfwagnklwimfeipbnywnarv	marina	7	48	6
7505	7505	5	1	satyr	exised	poaidbhofmez	subfacting	6	12	10
7506	7506	7	2	montauk	aragu	unwkymigknfs	bant	5	12	4
7507	7507	8	3	minotaur	wentick	sq	deals	7	2	5
7508	7508	6	2	theirs	ranner	rud	so	6	3	2
7509	7509	10	6	cumberland	accurical	abSOSrfcrfhice	compulate	9	14	9
7510	7510	3	8	raf	conscirutions	buwdtdyncemhicm	jeffick	13	15	7
7511	7511	11	3	kidnappings	repeasents	biantpyraxe	trance	10	11	6
7512	7512	7	13	murders	pressuency	dixqtby	sulfice	10	7	7
7513	7513	6	1	marini	olecurate	rxqoqt	offored	9	6	7
7514	7514	8	55	wrestler	simper	vronnd	mith	6	6	4
7515	7515	7	40	shortly	marcheot	pkinbduqezstitzpneerdo	shours	8	22	6
7516	7516	5	5	scars	expection	kutbifpgcehmclryces	dreamed	9	19	7
7517	7517	9	1	broadways	prained	makezcf	rear	7	7	4
7518	7518	5	1	daron	covitue	wgymrhiggfshrehafdrihk	thille	7	22	6
7519	7519	5	15	tours	anternation	banmjsfan	discontrachity	11	9	14
7520	7520	11	34	appearances	funder	ojiga	subsurvive	6	5	10
7521	7521	7	12	touring	rothing	gdiSOSsufis	berty	7	11	5
7522	7522	8	1	converge	handour	dpprs	caparate	7	5	8
7523	7523	7	2	diverge	chames	ddyilkmww	arabitica	6	9	9
7524	7524	8	36	branches	damil	alnfhricshhalfadrip	communistic	5	19	11
7525	7525	12	45	commonwealth	arrund	dezrafchmiaagbobetgilm	protect	6	22	7
7526	7526	7	1	lathams	famb	ysjsolf	relation	4	7	8
7527	7527	8	27	romantic	adviver	SOSdunscrefor	surpet	7	13	6
7528	7528	8	46	opposite	beaks	evzsprreyivee	harled	5	13	6
7529	7529	8	1	platonic	sunder	q	entible	6	1	7
7530	7530	8	4	disciple	fabult	fdbroeruotvr	campohs	6	12	7
7531	7531	6	7	jerome	bosy	arwsuwnoyizmrxnth	tradition	4	17	9
7532	7532	6	5	insane	drance	fxrtbdwcoci	manical	6	11	7
7533	7533	6	3	potion	halk	u	subtreaming	4	1	11
7534	7534	4	6	fits	consimiration	ltSOSj	drama	13	6	5
7535	7535	8	3	insanity	thrank	mz	diffectured	6	2	11
7536	7536	12	9	proportional	thumters	ond	controce	8	3	8
7537	7537	8	1	precedes	hasset	ldbmygtrnylk	general	6	12	7
7538	7538	6	26	worker	convisioned	enxasmah	samery	11	8	6
7539	7539	9	8	threatens	indigating	jnyyftojefuslm	monger	10	14	6
7540	7540	4	29	dawn	sugnession	hchwup	tound	10	6	5
7541	7541	5	16	buffy	mideral	c	port	7	1	4
7542	7542	9	21	invisible	addison	tcepsepejitibmh	mille	7	15	5
7543	7543	4	11	beam	bachelore	mfdantSOSygaSOSjoafz	munitional	9	20	10
7544	7544	12	26	accidentally	pearson	orbzrzdjkokkesbdnvw	surviving	7	19	9
7545	7545	5	2	stans	aniva	knbayxs	trivent	5	7	7
7546	7546	7	8	loosely	andistination	fartnkged	gork	13	9	4
7547	7547	11	29	personality	orgenia	gudckeutiherinj	sharts	7	15	6
7548	7548	4	4	trey	clumber	mrskcub	perference	7	7	10
7549	7549	4	1	aval	commistrial	uadke	intergraded	11	5	11
7550	7550	4	1	yaar	turkers	ltlaaknatumutiansi	commiding	7	18	9
7551	7551	4	38	lack	cobse	adazislelgetya	indiance	5	14	8
7552	7552	6	4	mulder	penninua	ku	state	8	2	5
7553	7553	6	12	aliens	arts	slvsmqvenpus	precenting	4	12	10
7554	7554	7	1	doggett	androw	litlabe	tems	6	7	4
7555	7555	3	13	fbi	landre	eba	winner	6	3	6
7556	7556	6	1	dagmar	ganeral	xjnyt	word	7	5	4
7557	7557	4	1	blei	narous	juqtlys	mitter	6	7	6
7558	7558	7	10	goldwyn	sporting	bobluxx	beat	8	7	4
7559	7559	11	2	candlelight	boars	imwaruist	medional	5	9	8
7560	7560	5	1	vigil	collind	teamcopceijaelountly	sing	7	20	4
7561	7561	5	1	debes	sarders	imy	trectors	7	3	8
7562	7562	5	1	jugar	shipes	focypuspn	flay	6	9	4
7563	7563	7	2	llamada	bradies	zle	stating	7	3	7
7564	7564	2	7	tu	barla	cp	porters	5	2	7
7565	7565	7	1	robaste	lout	yevdeSOSqaniblitz	connected	4	17	9
7566	7566	2	30	mi	diaguent	sio	product	8	3	7
7567	7567	7	1	corazon	disandoust	kbpuchtteSOSisdh	formants	10	16	8
7568	7568	6	24	peaked	soutrain	ekyowziloknadier	phasson	8	16	7
7569	7569	6	57	tracks	thanget	winon	some	7	5	4
7570	7570	5	43	sword	countrator	dctfolplaroc	nords	10	12	5
7571	7571	10	8	accurately	anchural	tutkqbuodyoSOSeSOSakx	lari	8	21	4
7572	7572	7	5	behaves	mording	se	respected	7	2	9
7573	7573	8	17	variable	brune	hytqlowielev	gerrord	5	12	7
7574	7574	8	27	galaxies	chooper	f	proclamments	7	1	12
7575	7575	9	6	andromeda	terror	mandomedwnons	bassie	6	13	6
7576	7576	13	2	bridgehampton	battle	qhakux	allow	6	6	5
7577	7577	5	5	elise	reforms	ukrsogmalitmo	produce	7	13	7
7578	7578	5	6	fiona	freet	aabruran	subtricture	5	8	11
7579	7579	5	3	caleb	assie	ghrsmaxisdrhr	loas	5	13	4
7580	7580	6	10	stefan	eiller	gavuldmrm	treach	6	9	6
7581	7581	5	23	aaron	harpe	dovfveaigh	san	5	10	3
7582	7582	8	1	daniella	gravelands	bhxired	fermers	10	7	7
7583	7583	7	1	curtiss	teared	jdrecvhs	scier	6	8	5
7584	7584	6	4	brandt	grosses	xumnlnm	sencers	7	7	7
7585	7585	6	14	corpus	complent	mkquwhtqyeoinmou	stain	8	16	5
7586	7586	10	1	spongiosum	bround	pelcinvoclylo	anger	6	13	5
7587	7587	7	2	corpora	marrio	kwsry	magrical	6	5	8
7588	7588	9	2	cavernosa	commanda	gifhft	burker	8	6	6
7589	7589	8	4	arteries	commentating	yuwodko	properity	12	7	9
7590	7590	10	1	gymnasiums	profesents	cslbrnxllSOSstaykaksreswcnz	formating	10	27	9
7591	7591	6	79	closed	speaks	iaaav	surrive	6	5	7
7592	7592	6	97	passed	crodustry	dtcur	shell	9	5	5
7593	7593	13	56	qualification	secule	kiifeturc	brough	6	9	6
7594	7594	11	16	examination	num	rifpuelbe	posse	3	9	5
7595	7595	10	3	scholastic	eville	anxwrfhcn	drew	6	9	4
7596	7596	5	4	kyung	will	miwrsitf	pengers	4	8	7
7597	7597	3	2	hee	macue	qteskiftanx	hamper	5	11	6
7598	7598	8	2	majoring	reaging	utothygian	heils	7	10	5
7599	7599	6	55	vienna	made	wikhivc	subtinicult	4	7	11
7600	7600	4	2	alas	marne	njpworwurgcertayuuteodayriyls	mat	5	29	3
7601	7601	7	2	drinker	teached	urbbipdqkgadnalyourgita	sulfer	7	23	6
7602	7602	7	1	glowing	marinia	eb	sour	7	2	4
7603	7603	5	1	glows	participle	injtrnkponvisaSOSxgbmpSOSaoiad	poiced	10	30	6
7604	7604	4	19	lime	genore	ufatfalcymupistcf	lower	6	17	5
7605	7605	8	1	galvanax	specium	deguwpladicpo	starring	7	13	8
7606	7606	8	9	reigning	aleant	e	surman	6	1	6
7607	7607	8	22	warriors	antartine	cra	somina	9	3	6
7608	7608	13	3	intergalactic	morthent	cfSOSrude	mith	8	9	4
7609	7609	11	19	contestants	countion	dyt	survivers	8	3	9
7610	7610	7	2	galaxys	solvely	issavwrlgangse	rock	7	14	4
7611	7611	9	1	mightiest	scarl	owreprlmu	pronomation	5	9	11
7612	7612	13	14	subprefecture	mariling	zorpude	stributions	8	7	11
7613	7613	7	4	origami	messa	cfiddpluld	contorrer	5	10	9
7614	7614	4	3	poop	contired	ga	farmers	8	2	7
7615	7615	9	2	fertilize	seatures	genezupstlysSOSgibrex	starting	8	21	8
7616	7616	4	42	soil	conemanist	joen	progict	10	4	7
7617	7617	12	6	frankenstein	controys	ppwn	witesting	8	4	9
7618	7618	4	10	boom	arlian	vciik	concessions	6	5	11
7619	7619	11	10	improvement	arriter	ohtsexrsSOSvryglicateg	tunistary	7	22	9
7620	7620	8	4	etruscan	exploited	govetyniha	bridge	9	10	6
7621	7621	7	5	steuben	transminustan	fhrowimg	subbrive	13	8	8
7622	7622	7	1	yoshito	mori	askquolqu	provestor	4	9	9
7623	7623	8	2	miyamura	discontections	isplilmesifyfiaetec	subfectured	14	19	11
7624	7624	8	62	straight	subplesse	vtomyvillgnnenfeid	proseser	9	18	8
7625	7625	6	7	traced	lour	crzfet	gallatic	4	6	8
7626	7626	9	9	nocturnal	aber	qeatuxs	disander	4	7	8
7627	7627	3	79	usa	coloman	predidespuidetk	reports	7	15	7
7628	7628	12	14	experimental	hampine	ylpxixormeh	dures	7	11	5
7629	7629	5	15	laser	cercentration	dahaaclnone	frower	13	11	6
7630	7630	17	1	micromanipulation	archen	posno	rase	6	5	4
7631	7631	6	2	optics	trester	ealwilm	bellow	7	7	6
7632	7632	10	26	queensland	melizing	bjnslfvy	socialist	8	8	9
7633	7633	5	1	suede	ail	tsoqk	scarry	3	5	6
7634	7634	7	1	japonic	destrict	brho	provided	8	4	8
7635	7635	8	32	mainland	sorition	zSOSbrwpgday	alia	8	12	4
7636	7636	8	2	ryukyuan	hord	sace	supperate	4	4	9
7637	7637	8	2	danforth	more	bmlygzntme	sorten	4	10	6
7638	7638	7	6	puberty	wingers	bhdejbsicecasnopieesh	exants	7	21	6
7639	7639	6	38	finish	hisson	SOSwhikppzcc	swarl	6	12	5
7640	7640	10	37	developing	fenters	fhuz	conventing	7	4	10
7641	7641	7	5	breasts	minus	feyaltaleze	programs	5	11	8
7642	7642	6	47	arabic	existers	mgfektflarsbyhmx	selections	8	16	10
7643	7643	5	6	hakim	scotting	batzsokuklip	cross	8	12	5
7644	7644	7	2	bahrayn	biological	pewredydorjiyonwasivsiauikphtipuldys	falloud	10	36	7
7645	7645	16	1	consequentialism	survortal	sxellSOSllknl	protecture	9	13	10
7646	7646	10	2	lightnings	paritical	dhbn	stall	9	4	5
7647	7647	6	67	trophy	hun	cenfandyvelvfugheleyg	marian	3	21	6
7648	7648	6	19	jackie	prove	udrvannovlemethtraubsaewarn	tenching	5	27	8
7649	7649	7	1	cassada	mators	SOSkhru	confecture	6	7	10
7650	7650	9	2	marillier	combestine	sy	differs	10	2	7
7651	7651	6	1	blends	beractic	hapdgcoulepsmp	shamp	8	14	5
7652	7652	12	4	storytelling	doverson	jb	sends	8	2	5
7653	7653	4	22	epic	lat	mknoiuoukevree	rockey	3	14	6
7654	7654	9	12	libraries	reservent	itenbiqganuud	denus	9	13	5
7655	7655	2	17	ve	speater	fssfomsi	drains	7	8	6
7656	7656	5	39	eaten	mostent	rfphilbg	conterches	7	8	10
7657	7657	7	2	toaster	sport	eldvnplooe	strung	5	10	6
7658	7658	12	1	malfunctions	minchit	dg	minicle	7	2	7
7659	7659	6	20	plates	contrained	vagebxzholn	collect	10	11	7
7660	7660	7	2	dextrin	howard	dtefbyd	exard	6	7	5
7661	7661	5	3	pears	thrield	fjrmSOSlboceikun	shipping	7	16	8
7662	7662	4	26	soap	dependency	havbiediragmsors	contract	10	16	8
7663	7663	12	3	caterpillars	hours	megemyeznly	hars	5	11	4
7664	7664	8	12	siberian	contendant	kcu	park	10	3	4
7665	7665	5	16	traps	carber	if	cross	6	2	5
7666	7666	7	6	erupted	cooning	so	montin	7	2	6
7667	7667	5	3	vents	hampent	to	pressions	7	2	9
7668	7668	7	2	norilsk	contricture	behuchymtwndory	lausts	11	15	6
7669	7669	7	29	passing	promocul	roidgnaitmytsiatl	trains	8	17	6
7670	7670	9	1	heavitree	charon	kokqwownltesSOSkSOSshn	grands	6	22	6
7671	7671	3	20	gap	ecorarity	akjepcdnpzpbohgubbb	german	9	19	6
7672	7672	10	1	macdonnell	denning	ucp	engolen	7	3	7
7673	7673	5	13	insee	ellay	hu	coole	5	2	5
7674	7674	4	2	lier	anchistor	rgm	concerton	9	3	9
7675	7675	6	26	visual	windessible	hotsbearn	earth	11	9	5
7676	7676	8	7	prophecy	discues	pesa	provite	7	4	7
7677	7677	7	26	telling	junic	ogunnzkauve	contriget	5	11	9
7678	7678	9	1	jonathans	plains	lbyk	crone	6	4	5
7679	7679	3	42	mrs	contromic	egoq	moval	9	4	5
7680	7680	7	1	brisbys	bortheas	kadv	grams	8	4	5
7681	7681	5	4	thorn	monch	mlnctpgluds	provision	5	11	9
7682	7682	4	4	nimh	didemin	togssSOS	austrack	7	8	8
7683	7683	5	101	cases	lanters	xehccmstetopnycodhy	solly	7	19	5
7684	7684	13	29	investigation	companish	vashve	consfirer	9	6	9
7685	7685	7	8	witness	dank	ruSOShmamnihstdmrogody	particular	4	22	10
7686	7686	6	1	meerut	revioring	klyvgapinejabr	lounder	9	14	7
7687	7687	5	23	ratio	milla	cqwesny	trop	5	7	4
7688	7688	10	1	criquebeuf	entroum	m	industry	7	1	8
7689	7689	8	2	campagne	muscle	zbqzeytsmil	produced	6	11	8
7690	7690	7	36	efforts	excorrition	wysfifpenoezoeordlpdswe	namination	11	23	10
7691	7691	11	12	guadalcanal	involved	mgvoujsysfedugr	tibular	8	15	7
7692	7692	5	9	booth	pearlicle	dnrtaizeelyisn	stensing	9	14	8
7693	7693	7	1	spelman	pliged	likg	lanical	6	4	7
7694	7694	8	9	prentice	recotter	idisodasmgnuemsd	fall	8	16	4
7695	7695	9	18	alexandra	providing	ceoijoebnao	incominists	9	11	11
7696	7696	7	2	sartell	baying	euqp	marcine	6	4	7
7697	7697	8	1	parmalee	partiminary	macrce	attempt	11	6	7
7698	7698	4	5	bens	pooling	ihgbm	surnorment	7	5	10
7699	7699	5	44	sarah	genger	qgrizgs	hour	6	7	4
7700	7700	11	11	rockefeller	cardion	badiplsh	breacher	7	8	8
7701	7701	6	5	stacks	spein	SOSfign	trans	5	7	5
7702	7702	6	4	eroded	thritter	sqygsfroncywswdatseavreykyof	elemanting	8	28	10
7703	7703	10	3	franciscan	resued	swwrghtleldyng	vis	6	14	3
7704	7704	10	8	formations	graduate	okyzsonviaymihpSOSlckSOSbtrenpsieqrcn	creater	8	37	7
7705	7705	6	6	teatro	ground	duveg	controlects	6	5	11
7706	7706	9	1	carignano	intervitions	ujf	hondershipe	12	3	11
7707	7707	9	8	concertos	exconcuration	gwavmstibhp	fan	13	11	3
7708	7708	8	2	soloists	supproming	ytyczots	withers	10	8	7
7709	7709	8	17	cannabis	chamments	jumksaSOS	fult	9	9	4
7710	7710	6	2	sativa	distansed	wludSOSwcrickise	prites	9	16	6
7711	7711	13	2	flamethrowers	folds	savtiduzzumouno	turned	5	15	6
7712	7712	8	2	handgrip	discrimity	uegoedmafed	diver	10	11	5
7713	7713	4	25	rear	interolated	pfaayquesiyl	bight	11	12	5
7714	7714	5	10	bluff	architected	nuvfoqollmsup	stative	11	13	7
7715	7715	9	2	startling	fegal	lmmezSOSwppyh	charbers	5	13	8
7716	7716	8	2	deimatic	colomic	dsr	gramit	7	3	6
